,stage,_target_,data,Dataset,device_id,files,model,Model,name,scorers,accuracy,log_loss,predict_device,predict_end_time,predict_start_time,predict_time,predict_time_per_sample,train_device,train_end_time,train_start_time,train_time,train_time_per_sample,data.drop,data.name,data.target,data.sample.random_state,data.sample.shuffle,data.sample.stratify,data.sample.test_size,data.sample.train_size,files._target_,files.data_dir,files.data_file,files.data_type,files.directory,files.name,files.predictions_file,files.reports,files.score_dict_file,files.stage,model.library,model.data.drop,model.data.name,model.data.sample.random_state,model.data.sample.shuffle,model.data.sample.stratify,model.data.sample.test_size,model.data.sample.train_size,model.data.target,model.init.C,model.init.class_weight,model.init.fit_intercept,Condensing Ratio,model.init.max_iter,Metric,model.init.modified,model.init.name,model.init.penalty,model.init.solver,Symmetric,model.init.tol,scorers.accuracy.direction,scorers.accuracy.name,scorers.log_loss.direction,scorers.log_loss.name,model_layers,Condensing Method
22b038c12bf705b89505f2fcb3bfdc04,train,deckard.base.experiment.Experiment,22b038c12bf705b89505f2fcb3bfdc04,DDoS,cpu,22b038c12bf705b89505f2fcb3bfdc04,22b038c12bf705b89505f2fcb3bfdc04,k-Logistic,22b038c12bf705b89505f2fcb3bfdc04,22b038c12bf705b89505f2fcb3bfdc04,0.1275,30.135446221390307,cpu,1725754565.5055082,1725754557.4605918,8.22006347,0.020550158675,cpu,1725754557.4603152,1725754557.220077,0.25014102,0.012507051,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,6,True,True,400,20,deckard.base.files.FileConfig,data,df45166677a7bb0a6724436b1c3563c9,.pkl,ddos,22b038c12bf705b89505f2fcb3bfdc04,predictions.json,reports/modified//gzip_logistic/20/modified_true/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,6,True,True,400,20,Label,4.488160063689643,,False,1,1000,Ratio,Modified,gzip_classifier.GzipLogisticRegressor,l1,saga,Symmetric,2.667526229127367e-05,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random
1f15910b96c1362f250c681ab9156038,train,deckard.base.experiment.Experiment,1f15910b96c1362f250c681ab9156038,DDoS,cpu,1f15910b96c1362f250c681ab9156038,1f15910b96c1362f250c681ab9156038,k-Logistic,1f15910b96c1362f250c681ab9156038,1f15910b96c1362f250c681ab9156038,0.62,13.124938927410758,cpu,1725753719.2449932,1725753710.640506,8.77722789,0.021943069725,cpu,1725753710.640196,1725753710.3774438,0.26375867,0.0131879335,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,8,True,True,400,20,deckard.base.files.FileConfig,data,9a79ea64ae5fe726254c3f3ec9e20f73,.pkl,ddos,1f15910b96c1362f250c681ab9156038,predictions.json,reports/modified//gzip_logistic/20/modified_true/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,8,True,True,400,20,Label,0.0053768278618028,,True,1,1000,Hamming,Modified,gzip_classifier.GzipLogisticRegressor,l1,saga,Symmetric,0.000779205499313,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random
1c6d4ae365e10fb6fe32fe377a8bcf26,train,deckard.base.experiment.Experiment,1c6d4ae365e10fb6fe32fe377a8bcf26,DDoS,cpu,1c6d4ae365e10fb6fe32fe377a8bcf26,1c6d4ae365e10fb6fe32fe377a8bcf26,k-Logistic,1c6d4ae365e10fb6fe32fe377a8bcf26,1c6d4ae365e10fb6fe32fe377a8bcf26,0.93,2.4177143476437486,cpu,1725754206.2495291,1725754187.448375,21.50046211,0.053751155275,cpu,1725754187.448223,1725754186.7561042,0.75903553,0.0379517765,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,10,True,True,400,20,deckard.base.files.FileConfig,data,be3e5921be6ebe2012eac1144d20cd62,.pkl,ddos,1c6d4ae365e10fb6fe32fe377a8bcf26,predictions.json,reports/modified//gzip_logistic/20/modified_true/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,10,True,True,400,20,Label,93.25150932992636,,False,1,1000,LZMA,Modified,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,2.1573289290448447e-05,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random
1c4adbaaa4adf0c6de0797a649c7c94b,train,deckard.base.experiment.Experiment,1c4adbaaa4adf0c6de0797a649c7c94b,DDoS,cpu,1c4adbaaa4adf0c6de0797a649c7c94b,1c4adbaaa4adf0c6de0797a649c7c94b,k-Logistic,1c4adbaaa4adf0c6de0797a649c7c94b,1c4adbaaa4adf0c6de0797a649c7c94b,0.81,6.562427484840296,cpu,1725754571.2685015,1725754561.6779673,11.36592625,0.028414815625,cpu,1725754561.677864,1725754561.3232846,0.39371894,0.019685947,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,10,True,True,400,20,deckard.base.files.FileConfig,data,be3e5921be6ebe2012eac1144d20cd62,.pkl,ddos,1c4adbaaa4adf0c6de0797a649c7c94b,predictions.json,reports/modified//gzip_logistic/20/modified_true/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,10,True,True,400,20,Label,3.8852415085325176,balanced,False,1,1000,BZ2,Modified,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,0.0404190307641178,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random
3d5fcd690559b04bb31a2a92348523ee,train,deckard.base.experiment.Experiment,3d5fcd690559b04bb31a2a92348523ee,DDoS,cpu,3d5fcd690559b04bb31a2a92348523ee,3d5fcd690559b04bb31a2a92348523ee,k-Logistic,3d5fcd690559b04bb31a2a92348523ee,3d5fcd690559b04bb31a2a92348523ee,0.8425,5.439857282198433,cpu,1725754702.2910814,1725754693.1371858,9.35505491,0.023387637275,cpu,1725754693.1368227,1725754692.8242247,0.30961375,0.0154806875,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,3,True,True,400,20,deckard.base.files.FileConfig,data,bb3beefca13377b8dba11939878aa45b,.pkl,ddos,3d5fcd690559b04bb31a2a92348523ee,predictions.json,reports/modified//gzip_logistic/20/modified_true/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,3,True,True,400,20,Label,126.23346704303503,,True,1,1000,Levenshtein,Modified,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,0.065508809012822,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random
163d03c9f0f6880fb61905a159753f9d,train,deckard.base.experiment.Experiment,163d03c9f0f6880fb61905a159753f9d,DDoS,cpu,163d03c9f0f6880fb61905a159753f9d,163d03c9f0f6880fb61905a159753f9d,k-Logistic,163d03c9f0f6880fb61905a159753f9d,163d03c9f0f6880fb61905a159753f9d,0.1325,29.962720355518545,cpu,1725754271.9579852,1725754189.4685998,90.79632241,0.226990806025,cpu,1725754189.4683344,1725754186.8206306,2.70427011,0.1352135055,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,3,True,True,400,20,deckard.base.files.FileConfig,data,bb3beefca13377b8dba11939878aa45b,.pkl,ddos,163d03c9f0f6880fb61905a159753f9d,predictions.json,reports/modified//gzip_logistic/20/modified_true/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,3,True,True,400,20,Label,155.940856419674,balanced,False,1,1000,SeqRatio,Modified,gzip_classifier.GzipLogisticRegressor,l1,saga,Symmetric,0.0001292837944,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random
1490a10227879df9a524724eba7e574f,train,deckard.base.experiment.Experiment,1490a10227879df9a524724eba7e574f,DDoS,cpu,1490a10227879df9a524724eba7e574f,1490a10227879df9a524724eba7e574f,k-Logistic,1490a10227879df9a524724eba7e574f,1490a10227879df9a524724eba7e574f,0.035,33.3303110238296,cpu,1725753980.6930013,1725753897.9539702,88.12723755,0.220318093875,cpu,1725753897.9536865,1725753895.380426,2.61752106,0.130876053,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,6,True,True,400,20,deckard.base.files.FileConfig,data,df45166677a7bb0a6724436b1c3563c9,.pkl,ddos,1490a10227879df9a524724eba7e574f,predictions.json,reports/modified//gzip_logistic/20/modified_true/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,6,True,True,400,20,Label,0.1863014453289725,balanced,False,1,1000,SeqRatio,Modified,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,0.0044124021465027,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random
137a51cb7f712af4e00019d1374683a0,train,deckard.base.experiment.Experiment,137a51cb7f712af4e00019d1374683a0,DDoS,cpu,137a51cb7f712af4e00019d1374683a0,137a51cb7f712af4e00019d1374683a0,k-Logistic,137a51cb7f712af4e00019d1374683a0,137a51cb7f712af4e00019d1374683a0,0.1175,30.480809997416507,cpu,1725754685.0142148,1725754603.589712,86.75728121,0.216893203025,cpu,1725754603.589361,1725754600.953148,2.70481674,0.135240837,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,3,True,True,400,20,deckard.base.files.FileConfig,data,bb3beefca13377b8dba11939878aa45b,.pkl,ddos,137a51cb7f712af4e00019d1374683a0,predictions.json,reports/modified//gzip_logistic/20/modified_true/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,3,True,True,400,20,Label,322.5537972020131,,False,1,1000,SeqRatio,Modified,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,0.0001258874420979,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random
1304028f27226f38170573f2a7116718,train,deckard.base.experiment.Experiment,1304028f27226f38170573f2a7116718,DDoS,cpu,1304028f27226f38170573f2a7116718,1304028f27226f38170573f2a7116718,k-Logistic,1304028f27226f38170573f2a7116718,1304028f27226f38170573f2a7116718,0.865,4.662760800229424,cpu,1725753903.665166,1725753895.6640084,8.17142944,0.0204285736,cpu,1725753895.6637027,1725753895.3805976,0.28541531,0.0142707655,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,8,True,True,400,20,deckard.base.files.FileConfig,data,9a79ea64ae5fe726254c3f3ec9e20f73,.pkl,ddos,1304028f27226f38170573f2a7116718,predictions.json,reports/modified//gzip_logistic/20/modified_true/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,8,True,True,400,20,Label,0.4072998646471323,balanced,True,1,1000,Hamming,Modified,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,0.0007254240437163,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random
124994706d9911be47dd36ade78c13a5,train,deckard.base.experiment.Experiment,124994706d9911be47dd36ade78c13a5,DDoS,cpu,124994706d9911be47dd36ade78c13a5,124994706d9911be47dd36ade78c13a5,k-Logistic,124994706d9911be47dd36ade78c13a5,124994706d9911be47dd36ade78c13a5,0.2425,26.16333501246384,cpu,1725754461.3574862,1725754452.7707272,8.75630085,0.021890752125,cpu,1725754452.770598,1725754452.4963903,0.27635962,0.013817981,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,2,True,True,400,20,deckard.base.files.FileConfig,data,ca7af303f5e7ee74339346e20cc32be1,.pkl,ddos,124994706d9911be47dd36ade78c13a5,predictions.json,reports/modified//gzip_logistic/20/modified_true/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,2,True,True,400,20,Label,0.0644027958751182,,False,1,1000,Jaro-Winkler,Modified,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,0.000485367415392,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random
0fd831a0ce4e7b0c67fcfa8f3e905c69,train,deckard.base.experiment.Experiment,0fd831a0ce4e7b0c67fcfa8f3e905c69,DDoS,cpu,0fd831a0ce4e7b0c67fcfa8f3e905c69,0fd831a0ce4e7b0c67fcfa8f3e905c69,k-Logistic,0fd831a0ce4e7b0c67fcfa8f3e905c69,0fd831a0ce4e7b0c67fcfa8f3e905c69,0.5,17.26978799617044,cpu,1725754462.1098928,1725754452.7989616,9.90280472,0.0247570118,cpu,1725754452.798857,1725754452.4753125,0.34429507,0.0172147535,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,4,True,True,400,20,deckard.base.files.FileConfig,data,f0588d372f4af93080b2cf05136f6106,.pkl,ddos,0fd831a0ce4e7b0c67fcfa8f3e905c69,predictions.json,reports/modified//gzip_logistic/20/modified_true/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,4,True,True,400,20,Label,0.1827278799634719,balanced,True,1,1000,GZIP,Modified,gzip_classifier.GzipLogisticRegressor,l1,saga,Symmetric,1.1750043871846842e-05,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random
0fcc2b6d5f0e41118ba6c2d20dbca131,train,deckard.base.experiment.Experiment,0fcc2b6d5f0e41118ba6c2d20dbca131,DDoS,cpu,0fcc2b6d5f0e41118ba6c2d20dbca131,0fcc2b6d5f0e41118ba6c2d20dbca131,k-Logistic,0fcc2b6d5f0e41118ba6c2d20dbca131,0fcc2b6d5f0e41118ba6c2d20dbca131,0.2625,25.472543492617024,cpu,1725754570.340998,1725754561.5883174,8.92809412,0.0223202353,cpu,1725754561.588181,1725754561.3031273,0.29060683,0.0145303415,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,2,True,True,400,20,deckard.base.files.FileConfig,data,ca7af303f5e7ee74339346e20cc32be1,.pkl,ddos,0fcc2b6d5f0e41118ba6c2d20dbca131,predictions.json,reports/modified//gzip_logistic/20/modified_true/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,2,True,True,400,20,Label,655.6272775257663,,True,1,1000,Jaro-Winkler,Modified,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,5.591565031860038e-05,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random
0f17f988c8aa2e87aa44c398c239072f,train,deckard.base.experiment.Experiment,0f17f988c8aa2e87aa44c398c239072f,DDoS,cpu,0f17f988c8aa2e87aa44c398c239072f,0f17f988c8aa2e87aa44c398c239072f,k-Logistic,0f17f988c8aa2e87aa44c398c239072f,0f17f988c8aa2e87aa44c398c239072f,0.3275,23.227465056134143,cpu,1725753997.8003428,1725753989.6396985,8.34893532,0.0208723383,cpu,1725753989.6395462,1725753989.349379,0.29043531,0.0145217655,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,7,True,True,400,20,deckard.base.files.FileConfig,data,bb90e6e1c62a78b40f60177944822a3f,.pkl,ddos,0f17f988c8aa2e87aa44c398c239072f,predictions.json,reports/modified//gzip_logistic/20/modified_true/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,7,True,True,400,20,Label,0.1615546863589672,balanced,True,1,1000,Ratio,Modified,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,0.0002057507918659,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random
0efb93122b9fd69cfc6d7c1114a238e9,train,deckard.base.experiment.Experiment,0efb93122b9fd69cfc6d7c1114a238e9,DDoS,cpu,0efb93122b9fd69cfc6d7c1114a238e9,0efb93122b9fd69cfc6d7c1114a238e9,k-Logistic,0efb93122b9fd69cfc6d7c1114a238e9,0efb93122b9fd69cfc6d7c1114a238e9,0.7625,8.203009368630674,cpu,1725754105.3739944,1725754097.0472517,8.48426736,0.0212106684,cpu,1725754097.0471148,1725754096.774837,0.27086774,0.013543387,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,9,True,True,400,20,deckard.base.files.FileConfig,data,cc4c200c01b6677a5dfa2f1e14851d10,.pkl,ddos,0efb93122b9fd69cfc6d7c1114a238e9,predictions.json,reports/modified//gzip_logistic/20/modified_true/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,9,True,True,400,20,Label,674.4136602446889,,False,1,1000,Hamming,Modified,gzip_classifier.GzipLogisticRegressor,l1,saga,Symmetric,0.0462338073995521,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random
0e2f438089e95bef97df0fec3ef130aa,train,deckard.base.experiment.Experiment,0e2f438089e95bef97df0fec3ef130aa,DDoS,cpu,0e2f438089e95bef97df0fec3ef130aa,0e2f438089e95bef97df0fec3ef130aa,k-Logistic,0e2f438089e95bef97df0fec3ef130aa,0e2f438089e95bef97df0fec3ef130aa,0.8325,5.785245046147541,cpu,1725754609.669131,1725754601.286703,8.56135989,0.021403399725,cpu,1725754601.2863796,1725754601.0067222,0.28427215,0.0142136075,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,10,True,True,400,20,deckard.base.files.FileConfig,data,be3e5921be6ebe2012eac1144d20cd62,.pkl,ddos,0e2f438089e95bef97df0fec3ef130aa,predictions.json,reports/modified//gzip_logistic/20/modified_true/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,10,True,True,400,20,Label,620.1638481555397,balanced,True,1,1000,Levenshtein,Modified,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,1.1264828612137302e-05,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random
0c88cfb4fc68bbfdd2934db6c4b7343e,train,deckard.base.experiment.Experiment,0c88cfb4fc68bbfdd2934db6c4b7343e,DDoS,cpu,0c88cfb4fc68bbfdd2934db6c4b7343e,0c88cfb4fc68bbfdd2934db6c4b7343e,k-Logistic,0c88cfb4fc68bbfdd2934db6c4b7343e,0c88cfb4fc68bbfdd2934db6c4b7343e,0.6075,13.556749594103012,cpu,1725753997.603287,1725753989.6522555,8.10349349,0.020258733725,cpu,1725753989.6521325,1725753989.349021,0.30497221,0.0152486105,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,10,True,True,400,20,deckard.base.files.FileConfig,data,be3e5921be6ebe2012eac1144d20cd62,.pkl,ddos,0c88cfb4fc68bbfdd2934db6c4b7343e,predictions.json,reports/modified//gzip_logistic/20/modified_true/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,10,True,True,400,20,Label,0.0012305432727052,,True,1,1000,Hamming,Modified,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,0.0080941449185389,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random
0c83a9dd68a2b4f3afebbd6674836702,train,deckard.base.experiment.Experiment,0c83a9dd68a2b4f3afebbd6674836702,DDoS,cpu,0c83a9dd68a2b4f3afebbd6674836702,0c83a9dd68a2b4f3afebbd6674836702,k-Logistic,0c83a9dd68a2b4f3afebbd6674836702,0c83a9dd68a2b4f3afebbd6674836702,0.98,0.6907915198468185,cpu,1725754549.6588893,1725754541.027979,9.03070564,0.0225767641,cpu,1725754541.0276852,1725754540.6851554,0.35372347,0.0176861735,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,7,True,True,400,20,deckard.base.files.FileConfig,data,bb90e6e1c62a78b40f60177944822a3f,.pkl,ddos,0c83a9dd68a2b4f3afebbd6674836702,predictions.json,reports/modified//gzip_logistic/20/modified_true/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,7,True,True,400,20,Label,21.72354482652923,balanced,True,1,1000,ZSTD,Modified,gzip_classifier.GzipLogisticRegressor,l1,saga,Symmetric,9.826937018672958e-05,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random
09ed62ddd86a70e9ec3fde46740ff678,train,deckard.base.experiment.Experiment,09ed62ddd86a70e9ec3fde46740ff678,DDoS,cpu,09ed62ddd86a70e9ec3fde46740ff678,09ed62ddd86a70e9ec3fde46740ff678,k-Logistic,09ed62ddd86a70e9ec3fde46740ff678,09ed62ddd86a70e9ec3fde46740ff678,0.4125,20.29160109678517,cpu,1725753903.8903682,1725753895.6694996,8.38410794,0.02096026985,cpu,1725753895.6694272,1725753895.3830109,0.28704298,0.014352149,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,2,True,True,400,20,deckard.base.files.FileConfig,data,ca7af303f5e7ee74339346e20cc32be1,.pkl,ddos,09ed62ddd86a70e9ec3fde46740ff678,predictions.json,reports/modified//gzip_logistic/20/modified_true/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,2,True,True,400,20,Label,0.0240181606295753,balanced,False,1,1000,Jaro,Modified,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,0.0109860363504634,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random
08ac807213d15c1d59bb40decc5da2bc,train,deckard.base.experiment.Experiment,08ac807213d15c1d59bb40decc5da2bc,DDoS,cpu,08ac807213d15c1d59bb40decc5da2bc,08ac807213d15c1d59bb40decc5da2bc,k-Logistic,08ac807213d15c1d59bb40decc5da2bc,08ac807213d15c1d59bb40decc5da2bc,0.7,10.361660904383262,cpu,1725754372.7934575,1725754365.067871,7.89445902,0.01973614755,cpu,1725754365.067591,1725754364.7975774,0.27283403,0.0136417015,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,7,True,True,400,20,deckard.base.files.FileConfig,data,bb90e6e1c62a78b40f60177944822a3f,.pkl,ddos,08ac807213d15c1d59bb40decc5da2bc,predictions.json,reports/modified//gzip_logistic/20/modified_true/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,7,True,True,400,20,Label,0.0218185803971432,,False,1,1000,Hamming,Modified,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,0.0019003340776042,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random
15183796572dc682731831c3af1077d0,train,deckard.base.experiment.Experiment,15183796572dc682731831c3af1077d0,DDoS,cpu,15183796572dc682731831c3af1077d0,15183796572dc682731831c3af1077d0,k-Logistic,15183796572dc682731831c3af1077d0,15183796572dc682731831c3af1077d0,0.115,30.567130951487307,cpu,1725753903.7493854,1725753895.6625414,8.2582127,0.02064553175,cpu,1725753895.6622412,1725753895.3804047,0.27914413,0.0139572065,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,2,True,True,400,20,deckard.base.files.FileConfig,data,ca7af303f5e7ee74339346e20cc32be1,.pkl,ddos,15183796572dc682731831c3af1077d0,predictions.json,reports/modified//gzip_logistic/20/modified_true/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,2,True,True,400,20,Label,1.4509212200515498,,True,1,1000,Ratio,Modified,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,0.0109694089317769,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random
3ed416885bd9e054d0d3ff3921847488,train,deckard.base.experiment.Experiment,3ed416885bd9e054d0d3ff3921847488,DDoS,cpu,3ed416885bd9e054d0d3ff3921847488,3ed416885bd9e054d0d3ff3921847488,k-Logistic,3ed416885bd9e054d0d3ff3921847488,3ed416885bd9e054d0d3ff3921847488,0.8325,5.785245046147541,cpu,1725754195.994588,1725754187.0317786,9.15946067,0.022898651675,cpu,1725754187.0314643,1725754186.7505865,0.28662685,0.0143313425,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,10,True,True,400,20,deckard.base.files.FileConfig,data,be3e5921be6ebe2012eac1144d20cd62,.pkl,ddos,3ed416885bd9e054d0d3ff3921847488,predictions.json,reports/modified//gzip_logistic/20/modified_true/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,10,True,True,400,20,Label,420.896832377154,,False,1,1000,Levenshtein,Modified,gzip_classifier.GzipLogisticRegressor,l1,saga,Symmetric,7.52173668400238e-05,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random
