,stage,_target_,data,Dataset,device_id,files,model,Model,name,scorers,accuracy,log_loss,predict_device,predict_end_time,predict_start_time,predict_time,predict_time_per_sample,train_device,train_end_time,train_start_time,train_time,train_time_per_sample,data.drop,data.name,data.target,data.sample.random_state,data.sample.shuffle,data.sample.stratify,data.sample.test_size,data.sample.train_size,files._target_,files.data_dir,files.data_file,files.data_type,files.directory,files.name,files.predictions_file,files.reports,files.score_dict_file,files.stage,model.library,model.data.drop,model.data.name,model.data.sample.random_state,model.data.sample.shuffle,model.data.sample.stratify,model.data.sample.test_size,model.data.sample.train_size,model.data.target,model.init.C,model.init.class_weight,model.init.gamma,model.init.kernel,Condensing Ratio,Metric,model.init.modified,model.init.name,Symmetric,scorers.accuracy.direction,scorers.accuracy.name,scorers.log_loss.direction,scorers.log_loss.name,model_layers,Condensing Method
a96c8f5b69d2219fe91f13cb7b5c140e,train,deckard.base.experiment.Experiment,a96c8f5b69d2219fe91f13cb7b5c140e,DDoS,cpu,a96c8f5b69d2219fe91f13cb7b5c140e,a96c8f5b69d2219fe91f13cb7b5c140e,k-SVC,a96c8f5b69d2219fe91f13cb7b5c140e,a96c8f5b69d2219fe91f13cb7b5c140e,0.9975,0.0863489399808532,cpu,1725788738.0119464,1725788607.5497642,138.99942608,0.3474985652,cpu,1725788607.5492935,1725788557.164869,53.68873744,0.1789624581333333,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,6,True,True,400,300,deckard.base.files.FileConfig,data,815b7b6897de31d69480e38ca6bdc9ac,.pkl,ddos,a96c8f5b69d2219fe91f13cb7b5c140e,predictions.json,reports/modified//gzip_svc/300/modified_true/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,6,True,True,400,300,Label,26.67003330302162,,scale,rbf,1,GZIP,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random
a7a06381014fe520a95811fde6601d09,train,deckard.base.experiment.Experiment,a7a06381014fe520a95811fde6601d09,DDoS,cpu,a7a06381014fe520a95811fde6601d09,a7a06381014fe520a95811fde6601d09,k-SVC,a7a06381014fe520a95811fde6601d09,a7a06381014fe520a95811fde6601d09,0.9925,0.259044820948982,cpu,1725789913.1545188,1725789778.8918967,142.67067936,0.3566766984,cpu,1725789778.891412,1725789725.1255276,56.99643417,0.1899881139,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,4,True,True,400,300,deckard.base.files.FileConfig,data,e0a5cc0e737490ea1f387f430e4b8b8d,.pkl,ddos,a7a06381014fe520a95811fde6601d09,predictions.json,reports/modified//gzip_svc/300/modified_true/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,4,True,True,400,300,Label,77.48933883043024,,scale,rbf,1,GZIP,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random
a3f7458b8dde0e1da08981146ff32967,train,deckard.base.experiment.Experiment,a3f7458b8dde0e1da08981146ff32967,DDoS,cpu,a3f7458b8dde0e1da08981146ff32967,a3f7458b8dde0e1da08981146ff32967,k-SVC,a3f7458b8dde0e1da08981146ff32967,a3f7458b8dde0e1da08981146ff32967,0.9975,0.0863489399808532,cpu,1725788928.786265,1725788798.647202,137.85015657,0.344625391425,cpu,1725788798.646624,1725788745.031102,56.83723227,0.1894574409,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,6,True,True,400,300,deckard.base.files.FileConfig,data,815b7b6897de31d69480e38ca6bdc9ac,.pkl,ddos,a3f7458b8dde0e1da08981146ff32967,predictions.json,reports/modified//gzip_svc/300/modified_true/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,6,True,True,400,300,Label,9.751391373142203,,scale,rbf,1,GZIP,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random
a2665a9940ba862eab1ec58928227d04,train,deckard.base.experiment.Experiment,a2665a9940ba862eab1ec58928227d04,DDoS,cpu,a2665a9940ba862eab1ec58928227d04,a2665a9940ba862eab1ec58928227d04,k-SVC,a2665a9940ba862eab1ec58928227d04,a2665a9940ba862eab1ec58928227d04,0.9975,0.0863489399808532,cpu,1725785556.505968,1725785421.5868866,143.43259633,0.358581490825,cpu,1725785421.5863533,1725785369.53491,55.31722207,0.1843907402333333,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,6,True,True,400,300,deckard.base.files.FileConfig,data,815b7b6897de31d69480e38ca6bdc9ac,.pkl,ddos,a2665a9940ba862eab1ec58928227d04,predictions.json,reports/modified//gzip_svc/300/modified_true/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,6,True,True,400,300,Label,30.740266152415707,,scale,rbf,1,GZIP,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random
9e78728a60718ab58a284f453396c88f,train,deckard.base.experiment.Experiment,9e78728a60718ab58a284f453396c88f,DDoS,cpu,9e78728a60718ab58a284f453396c88f,9e78728a60718ab58a284f453396c88f,k-SVC,9e78728a60718ab58a284f453396c88f,9e78728a60718ab58a284f453396c88f,0.9975,0.0863489399808532,cpu,1725789336.6297946,1725789207.259967,137.86109446,0.34465273615,cpu,1725789207.2593148,1725789156.6351936,53.86666461,0.1795555487,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,6,True,True,400,300,deckard.base.files.FileConfig,data,815b7b6897de31d69480e38ca6bdc9ac,.pkl,ddos,9e78728a60718ab58a284f453396c88f,predictions.json,reports/modified//gzip_svc/300/modified_true/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,6,True,True,400,300,Label,96.02886552343377,,scale,rbf,1,GZIP,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random
9e0ec6d351de3ec985f46e49168024b5,train,deckard.base.experiment.Experiment,9e0ec6d351de3ec985f46e49168024b5,DDoS,cpu,9e0ec6d351de3ec985f46e49168024b5,9e0ec6d351de3ec985f46e49168024b5,k-SVC,9e0ec6d351de3ec985f46e49168024b5,9e0ec6d351de3ec985f46e49168024b5,0.9975,0.0863489399808532,cpu,1725789527.7494102,1725789397.3101628,138.95270643,0.347381766075,cpu,1725789397.309059,1725789347.3251102,53.19553607,0.1773184535666666,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,6,True,True,400,300,deckard.base.files.FileConfig,data,815b7b6897de31d69480e38ca6bdc9ac,.pkl,ddos,9e0ec6d351de3ec985f46e49168024b5,predictions.json,reports/modified//gzip_svc/300/modified_true/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,6,True,True,400,300,Label,9.067947342303588,,scale,rbf,1,GZIP,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random
b50f612a738b9158714c08fa479d66dc,train,deckard.base.experiment.Experiment,b50f612a738b9158714c08fa479d66dc,DDoS,cpu,b50f612a738b9158714c08fa479d66dc,b50f612a738b9158714c08fa479d66dc,k-SVC,b50f612a738b9158714c08fa479d66dc,b50f612a738b9158714c08fa479d66dc,0.9975,0.0863469409872777,cpu,1725789721.6882148,1725789587.904106,142.04325117,0.355108127925,cpu,1725789587.9036722,1725789534.9500754,56.19501237,0.1873167079,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,1,True,True,400,300,deckard.base.files.FileConfig,data,317b9ed2d15c144cb1562f9424311de9,.pkl,ddos,b50f612a738b9158714c08fa479d66dc,predictions.json,reports/modified//gzip_svc/300/modified_true/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,1,True,True,400,300,Label,18.634151636741983,,scale,rbf,1,GZIP,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random
9c26376d63e6f79b9fe14da57f15f808,train,deckard.base.experiment.Experiment,9c26376d63e6f79b9fe14da57f15f808,DDoS,cpu,9c26376d63e6f79b9fe14da57f15f808,9c26376d63e6f79b9fe14da57f15f808,k-SVC,9c26376d63e6f79b9fe14da57f15f808,9c26376d63e6f79b9fe14da57f15f808,0.555,15.369755495735255,cpu,1725786931.1152782,1725786795.623234,138.26155498,0.34565388745,cpu,1725786795.6227236,1725786740.9745424,55.74044678,0.1858014892666666,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,6,True,True,400,300,deckard.base.files.FileConfig,data,815b7b6897de31d69480e38ca6bdc9ac,.pkl,ddos,9c26376d63e6f79b9fe14da57f15f808,predictions.json,reports/modified//gzip_svc/300/modified_true/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,6,True,True,400,300,Label,39.6095522879624,,scale,rbf,1,Levenshtein,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random
c83b35f66bf868450375715a7640a71a,train,deckard.base.experiment.Experiment,c83b35f66bf868450375715a7640a71a,DDoS,cpu,c83b35f66bf868450375715a7640a71a,c83b35f66bf868450375715a7640a71a,k-SVC,c83b35f66bf868450375715a7640a71a,c83b35f66bf868450375715a7640a71a,0.9975,0.0863489399808532,cpu,1725785558.2453165,1725785421.7615478,145.16228934,0.36290572335,cpu,1725785421.760805,1725785369.5346391,55.48686646,0.1849562215333333,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,6,True,True,400,300,deckard.base.files.FileConfig,data,815b7b6897de31d69480e38ca6bdc9ac,.pkl,ddos,c83b35f66bf868450375715a7640a71a,predictions.json,reports/modified//gzip_svc/300/modified_true/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,6,True,True,400,300,Label,18.357506502016804,,scale,rbf,1,GZIP,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random
cc3d7f24925ae5a337dcd7f9ee90e8be,train,deckard.base.experiment.Experiment,cc3d7f24925ae5a337dcd7f9ee90e8be,DDoS,cpu,cc3d7f24925ae5a337dcd7f9ee90e8be,cc3d7f24925ae5a337dcd7f9ee90e8be,k-SVC,cc3d7f24925ae5a337dcd7f9ee90e8be,cc3d7f24925ae5a337dcd7f9ee90e8be,0.9975,0.0863489399808532,cpu,1725789717.8365858,1725789588.117159,137.8168499,0.34454212475,cpu,1725789588.116701,1725789534.9950285,56.28819417,0.1876273139,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,6,True,True,400,300,deckard.base.files.FileConfig,data,815b7b6897de31d69480e38ca6bdc9ac,.pkl,ddos,cc3d7f24925ae5a337dcd7f9ee90e8be,predictions.json,reports/modified//gzip_svc/300/modified_true/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,6,True,True,400,300,Label,11.88925119715726,,scale,rbf,1,GZIP,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random
fd0633424ff2887a449c70a8426a216c,train,deckard.base.experiment.Experiment,fd0633424ff2887a449c70a8426a216c,DDoS,cpu,fd0633424ff2887a449c70a8426a216c,fd0633424ff2887a449c70a8426a216c,k-SVC,fd0633424ff2887a449c70a8426a216c,fd0633424ff2887a449c70a8426a216c,0.6725,11.311449269333249,cpu,1725788731.6480978,1725788606.7143457,127.35355107,0.318383877675,cpu,1725788606.7139385,1725788557.1648777,50.54214449,0.1684738149666666,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,8,True,True,400,300,deckard.base.files.FileConfig,data,3439ca36b236ab1b699c591e6518770e,.pkl,ddos,fd0633424ff2887a449c70a8426a216c,predictions.json,reports/modified//gzip_svc/300/modified_true/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,8,True,True,400,300,Label,28.88360391611919,,scale,rbf,1,Ratio,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random
f9d448c48337d75ba9a3dc39f0d22105,train,deckard.base.experiment.Experiment,f9d448c48337d75ba9a3dc39f0d22105,DDoS,cpu,f9d448c48337d75ba9a3dc39f0d22105,f9d448c48337d75ba9a3dc39f0d22105,k-SVC,f9d448c48337d75ba9a3dc39f0d22105,f9d448c48337d75ba9a3dc39f0d22105,0.9975,0.0863489399808532,cpu,1725786732.1961017,1725786598.833187,141.76854428,0.3544213607,cpu,1725786598.832725,1725786546.0344183,56.08909912,0.1869636637333333,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,6,True,True,400,300,deckard.base.files.FileConfig,data,815b7b6897de31d69480e38ca6bdc9ac,.pkl,ddos,f9d448c48337d75ba9a3dc39f0d22105,predictions.json,reports/modified//gzip_svc/300/modified_true/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,6,True,True,400,300,Label,29.93250827394863,,scale,rbf,1,GZIP,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random
f714d7e221f586f33edcd41a3fffefb7,train,deckard.base.experiment.Experiment,f714d7e221f586f33edcd41a3fffefb7,DDoS,cpu,f714d7e221f586f33edcd41a3fffefb7,f714d7e221f586f33edcd41a3fffefb7,k-SVC,f714d7e221f586f33edcd41a3fffefb7,f714d7e221f586f33edcd41a3fffefb7,0.9925,0.2590428219554066,cpu,1725789523.6134317,1725789398.110561,133.58201496,0.3339550374,cpu,1725789398.1099565,1725789347.3247344,54.17175793,0.1805725264333333,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,3,True,True,400,300,deckard.base.files.FileConfig,data,09df8a4903e067ef87e924b2c71a0173,.pkl,ddos,f714d7e221f586f33edcd41a3fffefb7,predictions.json,reports/modified//gzip_svc/300/modified_true/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,3,True,True,400,300,Label,51.32986193337466,,scale,rbf,1,GZIP,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random
f6efbbdf176a9a328e4f3e1191ff59bf,train,deckard.base.experiment.Experiment,f6efbbdf176a9a328e4f3e1191ff59bf,DDoS,cpu,f6efbbdf176a9a328e4f3e1191ff59bf,f6efbbdf176a9a328e4f3e1191ff59bf,k-SVC,f6efbbdf176a9a328e4f3e1191ff59bf,f6efbbdf176a9a328e4f3e1191ff59bf,0.6075,13.556597670591271,cpu,1725791931.1556942,1725790700.7186563,1299.67375421,3.249184385525,cpu,1725790700.7176318,1725790119.0881977,617.25498022,2.057516600733333,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,6,True,True,400,300,deckard.base.files.FileConfig,data,815b7b6897de31d69480e38ca6bdc9ac,.pkl,ddos,f6efbbdf176a9a328e4f3e1191ff59bf,predictions.json,reports/modified//gzip_svc/300/modified_true/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,6,True,True,400,300,Label,34.78183266651591,,scale,rbf,1,SeqRatio,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random
f65f839385eb972c7d44482f4193d06a,train,deckard.base.experiment.Experiment,f65f839385eb972c7d44482f4193d06a,DDoS,cpu,f65f839385eb972c7d44482f4193d06a,f65f839385eb972c7d44482f4193d06a,k-SVC,f65f839385eb972c7d44482f4193d06a,f65f839385eb972c7d44482f4193d06a,0.9975,0.0863489399808532,cpu,1725789522.100809,1725789398.0708077,132.18219473,0.330455486825,cpu,1725789398.0703032,1725789347.3249595,54.00860855,0.1800286951666666,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,6,True,True,400,300,deckard.base.files.FileConfig,data,815b7b6897de31d69480e38ca6bdc9ac,.pkl,ddos,f65f839385eb972c7d44482f4193d06a,predictions.json,reports/modified//gzip_svc/300/modified_true/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,6,True,True,400,300,Label,8.424239549307426,,scale,rbf,1,GZIP,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random
f3fd863b57161c6cdbef6332278ea56b,train,deckard.base.experiment.Experiment,f3fd863b57161c6cdbef6332278ea56b,DDoS,cpu,f3fd863b57161c6cdbef6332278ea56b,f3fd863b57161c6cdbef6332278ea56b,k-SVC,f3fd863b57161c6cdbef6332278ea56b,f3fd863b57161c6cdbef6332278ea56b,0.555,15.369755495735255,cpu,1725789530.38992,1725789399.5391686,133.56472797,0.333911819925,cpu,1725789399.538404,1725789347.3249378,53.25216772,0.1775072257333333,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,6,True,True,400,300,deckard.base.files.FileConfig,data,815b7b6897de31d69480e38ca6bdc9ac,.pkl,ddos,f3fd863b57161c6cdbef6332278ea56b,predictions.json,reports/modified//gzip_svc/300/modified_true/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,6,True,True,400,300,Label,32.72300752118369,,scale,rbf,1,Levenshtein,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random
f3196fcf549c2753775e8c4cc9848f30,train,deckard.base.experiment.Experiment,f3196fcf549c2753775e8c4cc9848f30,DDoS,cpu,f3196fcf549c2753775e8c4cc9848f30,f3196fcf549c2753775e8c4cc9848f30,k-SVC,f3196fcf549c2753775e8c4cc9848f30,f3196fcf549c2753775e8c4cc9848f30,0.5125,16.83779941904997,cpu,1725788731.8655128,1725788606.7652786,127.59690399,0.318992259975,cpu,1725788606.764639,1725788557.1646583,50.57142741,0.1685714247,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,6,True,True,400,300,deckard.base.files.FileConfig,data,815b7b6897de31d69480e38ca6bdc9ac,.pkl,ddos,f3196fcf549c2753775e8c4cc9848f30,predictions.json,reports/modified//gzip_svc/300/modified_true/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,6,True,True,400,300,Label,24.31746967773381,,scale,rbf,1,Jaro,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random
f18c33ca4c015814ba64fc5d4f733706,train,deckard.base.experiment.Experiment,f18c33ca4c015814ba64fc5d4f733706,DDoS,cpu,f18c33ca4c015814ba64fc5d4f733706,f18c33ca4c015814ba64fc5d4f733706,k-SVC,f18c33ca4c015814ba64fc5d4f733706,f18c33ca4c015814ba64fc5d4f733706,0.9975,0.0863489399808532,cpu,1725789917.112636,1725789778.6569383,147.24048978,0.36810122445,cpu,1725789778.6563993,1725789725.1056986,56.81085197,0.1893695065666666,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,6,True,True,400,300,deckard.base.files.FileConfig,data,815b7b6897de31d69480e38ca6bdc9ac,.pkl,ddos,f18c33ca4c015814ba64fc5d4f733706,predictions.json,reports/modified//gzip_svc/300/modified_true/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,6,True,True,400,300,Label,159.07321287885932,,scale,rbf,1,GZIP,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random
f15e2e998b43ee2c1cd2d9bcd2b1234c,train,deckard.base.experiment.Experiment,f15e2e998b43ee2c1cd2d9bcd2b1234c,DDoS,cpu,f15e2e998b43ee2c1cd2d9bcd2b1234c,f15e2e998b43ee2c1cd2d9bcd2b1234c,k-SVC,f15e2e998b43ee2c1cd2d9bcd2b1234c,f15e2e998b43ee2c1cd2d9bcd2b1234c,0.9975,0.0863489399808532,cpu,1725786138.474856,1725786008.1830628,138.21694928,0.3455423732,cpu,1725786008.182771,1725785954.7688458,56.58487188,0.1886162396,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,6,True,True,400,300,deckard.base.files.FileConfig,data,815b7b6897de31d69480e38ca6bdc9ac,.pkl,ddos,f15e2e998b43ee2c1cd2d9bcd2b1234c,predictions.json,reports/modified//gzip_svc/300/modified_true/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,6,True,True,400,300,Label,20.72601938889063,,scale,rbf,1,GZIP,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random
efef9d6542f52bdc0423b32f926d4028,train,deckard.base.experiment.Experiment,efef9d6542f52bdc0423b32f926d4028,DDoS,cpu,efef9d6542f52bdc0423b32f926d4028,efef9d6542f52bdc0423b32f926d4028,k-SVC,efef9d6542f52bdc0423b32f926d4028,efef9d6542f52bdc0423b32f926d4028,0.9975,0.0863489399808532,cpu,1725785753.1675625,1725785617.3920796,144.2271012,0.360567753,cpu,1725785617.3915577,1725785564.114323,56.64874431,0.1888291477,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,6,True,True,400,300,deckard.base.files.FileConfig,data,815b7b6897de31d69480e38ca6bdc9ac,.pkl,ddos,efef9d6542f52bdc0423b32f926d4028,predictions.json,reports/modified//gzip_svc/300/modified_true/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,6,True,True,400,300,Label,27.32134903229144,,scale,rbf,1,GZIP,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random
ef876746f8c24d58781fa9bfd92cac28,train,deckard.base.experiment.Experiment,ef876746f8c24d58781fa9bfd92cac28,DDoS,cpu,ef876746f8c24d58781fa9bfd92cac28,ef876746f8c24d58781fa9bfd92cac28,k-SVC,ef876746f8c24d58781fa9bfd92cac28,ef876746f8c24d58781fa9bfd92cac28,0.9975,0.0863489399808532,cpu,1725785361.9090974,1725785222.0328753,148.81319363,0.372032984075,cpu,1725785222.03241,1725785168.3649487,57.10398733,0.1903466244333333,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,6,True,True,400,300,deckard.base.files.FileConfig,data,815b7b6897de31d69480e38ca6bdc9ac,.pkl,ddos,ef876746f8c24d58781fa9bfd92cac28,predictions.json,reports/modified//gzip_svc/300/modified_true/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,6,True,True,400,300,Label,8.881920834477148,,scale,rbf,1,GZIP,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random
ef7c4435e5c25969ab7d135329e61824,train,deckard.base.experiment.Experiment,ef7c4435e5c25969ab7d135329e61824,DDoS,cpu,ef7c4435e5c25969ab7d135329e61824,ef7c4435e5c25969ab7d135329e61824,k-SVC,ef7c4435e5c25969ab7d135329e61824,ef7c4435e5c25969ab7d135329e61824,0.9975,0.0863489399808532,cpu,1725788928.680666,1725788797.8869128,138.62448535,0.346561213375,cpu,1725788797.8864074,1725788745.031083,56.05239474,0.1868413158,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,6,True,True,400,300,deckard.base.files.FileConfig,data,815b7b6897de31d69480e38ca6bdc9ac,.pkl,ddos,ef7c4435e5c25969ab7d135329e61824,predictions.json,reports/modified//gzip_svc/300/modified_true/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,6,True,True,400,300,Label,12.778899410203106,,scale,rbf,1,GZIP,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random
