,stage,_target_,data,dataset,device_id,files,model,model_name,name,scorers,accuracy,log_loss,predict_device,predict_end_time,predict_start_time,predict_time,predict_time_per_sample,train_device,train_end_time,train_start_time,train_time,train_time_per_sample,data._target_,data.drop,data.name,data.target,data.sample._target_,data.sample.random_state,data.sample.stratify,data.sample.test_size,data.sample.train_size,files._target_,files.data_type,files.directory,files.name,files.predictions_file,files.reports,files.score_dict_file,files.stage,model._target_,model.library,model.data._target_,model.data.drop,model.data.name,model.data.sample._target_,model.data.sample.random_state,model.data.sample.stratify,model.data.sample.test_size,model.data.sample.train_size,model.data.target,model.init.C,model.init._target_,model.init.class_weight,model.init.distance_matrix,model.init.fit_intercept,model.init.m,model.init.metric,model.init.name,model.init.penalty,model.init.precompute,model.init.sampling_method,model.init.solver,model.init.symmetric,model.init.tol,scorers._target_,scorers.accuracy._target_,scorers.accuracy.direction,scorers.accuracy.name,scorers.log_loss._target_,scorers.log_loss.direction,scorers.log_loss.name,model_layers
3873775b64f89dfe39e6347fc272eda0,train,deckard.base.experiment.Experiment,3873775b64f89dfe39e6347fc272eda0,KDD NSL,cpu,3873775b64f89dfe39e6347fc272eda0,3873775b64f89dfe39e6347fc272eda0,k-Logistic,3873775b64f89dfe39e6347fc272eda0,3873775b64f89dfe39e6347fc272eda0,0.9,3.453925615336881,cpu,1721879130.0721445,1721879124.4019585,6.09043295,0.0609043295,cpu,1721879124.4018705,1721879124.3965046,0.00468484,4.68484e-05,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,deckard.base.data.SklearnDataSampler,4,True,100,100,deckard.base.files.FileConfig,.csv,kdd_nsl,3873775b64f89dfe39e6347fc272eda0,predictions.json,reports/condense/logistic/,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,deckard.base.data.SklearnDataSampler,4,True,100,100,label,0.01,deckard.base.model.ModelInitializer,,kdd_nsl/model/levenshtein/100-100/4.npz,True,0.2795639927627212,Levenshtein,gzip_classifier.GzipLogisticRegressor,none,True,Random,saga,Asymmetric,0.01,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
3415d6a059bbff8f620524b6c6cbf06a,train,deckard.base.experiment.Experiment,3415d6a059bbff8f620524b6c6cbf06a,KDD NSL,cpu,3415d6a059bbff8f620524b6c6cbf06a,3415d6a059bbff8f620524b6c6cbf06a,k-Logistic,3415d6a059bbff8f620524b6c6cbf06a,3415d6a059bbff8f620524b6c6cbf06a,0.88,4.1447011432350935,cpu,1721878797.4493496,1721878791.8881795,6.08343913,0.0608343913,cpu,1721878791.888142,1721878791.8797803,0.00706574,7.06574e-05,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,deckard.base.data.SklearnDataSampler,0,True,100,100,deckard.base.files.FileConfig,.csv,kdd_nsl,3415d6a059bbff8f620524b6c6cbf06a,predictions.json,reports/condense/logistic/,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,deckard.base.data.SklearnDataSampler,0,True,100,100,label,1.0,deckard.base.model.ModelInitializer,balanced,kdd_nsl/model/hamming/100-100/0.npz,False,0.3828525415137853,Hamming,gzip_classifier.GzipLogisticRegressor,none,True,SVC,saga,Asymmetric,0.001,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
33df44625a07b17c9c2ed96ba9259fe1,train,deckard.base.experiment.Experiment,33df44625a07b17c9c2ed96ba9259fe1,KDD NSL,cpu,33df44625a07b17c9c2ed96ba9259fe1,33df44625a07b17c9c2ed96ba9259fe1,k-Logistic,33df44625a07b17c9c2ed96ba9259fe1,33df44625a07b17c9c2ed96ba9259fe1,0.81,6.562519438544768,cpu,1721586138.655016,1721586131.2464817,8.58086099,0.0858086099,cpu,1721586131.2462778,1721586131.151724,0.10936949,0.0010936949,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,deckard.base.data.SklearnDataSampler,4,True,100,100,deckard.base.files.FileConfig,.csv,kdd_nsl,33df44625a07b17c9c2ed96ba9259fe1,predictions.json,reports/condense/logistic/,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,deckard.base.data.SklearnDataSampler,4,True,100,100,label,1.0,deckard.base.model.ModelInitializer,,kdd_nsl/model/bz2/100-100/4.npz,True,0.7859627368592578,BZ2,gzip_classifier.GzipLogisticRegressor,l1,True,Sum,saga,Asymmetric,0.0001,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
33d122a211d914160091a30486e3b6fa,train,deckard.base.experiment.Experiment,33d122a211d914160091a30486e3b6fa,KDD NSL,cpu,33d122a211d914160091a30486e3b6fa,33d122a211d914160091a30486e3b6fa,k-Logistic,33d122a211d914160091a30486e3b6fa,33d122a211d914160091a30486e3b6fa,0.5,17.269388197455342,cpu,1721880366.7685614,1721880360.65797,6.64367627,0.0664367627,cpu,1721880360.657822,1721880360.5572946,0.10383865,0.0010383865,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,deckard.base.data.SklearnDataSampler,0,True,100,100,deckard.base.files.FileConfig,.csv,kdd_nsl,33d122a211d914160091a30486e3b6fa,predictions.json,reports/condense/logistic/,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,deckard.base.data.SklearnDataSampler,0,True,100,100,label,100.0,deckard.base.model.ModelInitializer,balanced,kdd_nsl/model/bz2/100-100/0.npz,False,0.4732667751982453,BZ2,gzip_classifier.GzipLogisticRegressor,l2,True,SVC,saga,Asymmetric,0.0001,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
33cef692315253d1169718540e1f03a6,train,deckard.base.experiment.Experiment,33cef692315253d1169718540e1f03a6,KDD NSL,cpu,33cef692315253d1169718540e1f03a6,33cef692315253d1169718540e1f03a6,k-Logistic,33cef692315253d1169718540e1f03a6,33cef692315253d1169718540e1f03a6,0.7,10.36173686613913,cpu,1721880100.6448593,1721880095.0864804,6.23670459,0.0623670459,cpu,1721880095.0864122,1721880094.926466,0.16142275,0.0016142275,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,deckard.base.data.SklearnDataSampler,8,True,100,100,deckard.base.files.FileConfig,.csv,kdd_nsl,33cef692315253d1169718540e1f03a6,predictions.json,reports/condense/logistic/,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,deckard.base.data.SklearnDataSampler,8,True,100,100,label,10.0,deckard.base.model.ModelInitializer,balanced,kdd_nsl/model/pkl/100-100/8.npz,False,0.6732145517279676,Pickle,gzip_classifier.GzipLogisticRegressor,none,True,KNN,saga,Asymmetric,0.0001,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
33bd9c4b8f030e17022703e21208fcc3,train,deckard.base.experiment.Experiment,33bd9c4b8f030e17022703e21208fcc3,KDD NSL,cpu,33bd9c4b8f030e17022703e21208fcc3,33bd9c4b8f030e17022703e21208fcc3,k-Logistic,33bd9c4b8f030e17022703e21208fcc3,33bd9c4b8f030e17022703e21208fcc3,0.97,1.0361872797702272,cpu,1721879280.609946,1721879273.5144756,7.67195691,0.0767195691,cpu,1721879273.5143826,1721879273.411171,0.11676271,0.0011676271,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,deckard.base.data.SklearnDataSampler,2,True,100,100,deckard.base.files.FileConfig,.csv,kdd_nsl,33bd9c4b8f030e17022703e21208fcc3,predictions.json,reports/condense/logistic/,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,deckard.base.data.SklearnDataSampler,2,True,100,100,label,10.0,deckard.base.model.ModelInitializer,,kdd_nsl/model/bz2/100-100/2.npz,True,0.563278199757168,BZ2,gzip_classifier.GzipLogisticRegressor,l1,True,Medoid,saga,Asymmetric,0.0001,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
33b5c2f5c02719e4a8ee33e3b5c8d0b8,train,deckard.base.experiment.Experiment,33b5c2f5c02719e4a8ee33e3b5c8d0b8,KDD NSL,cpu,33b5c2f5c02719e4a8ee33e3b5c8d0b8,33b5c2f5c02719e4a8ee33e3b5c8d0b8,k-Logistic,33b5c2f5c02719e4a8ee33e3b5c8d0b8,33b5c2f5c02719e4a8ee33e3b5c8d0b8,0.5,17.26978799617044,cpu,1721586339.3494346,1721586332.3584723,7.14382705,0.0714382705,cpu,1721586332.3584366,1721586332.3522398,0.00534188,5.34188e-05,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,deckard.base.data.SklearnDataSampler,9,True,100,100,deckard.base.files.FileConfig,.csv,kdd_nsl,33b5c2f5c02719e4a8ee33e3b5c8d0b8,predictions.json,reports/condense/logistic/,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,deckard.base.data.SklearnDataSampler,9,True,100,100,label,1.0,deckard.base.model.ModelInitializer,balanced,kdd_nsl/model/ratio/100-100/9.npz,True,0.8252329798233555,Ratio,gzip_classifier.GzipLogisticRegressor,l2,True,Medoid,saga,Symmetric,0.001,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
335039d28a0b9fdc0459bda3236df72e,train,deckard.base.experiment.Experiment,335039d28a0b9fdc0459bda3236df72e,KDD NSL,cpu,335039d28a0b9fdc0459bda3236df72e,335039d28a0b9fdc0459bda3236df72e,k-Logistic,335039d28a0b9fdc0459bda3236df72e,335039d28a0b9fdc0459bda3236df72e,0.5,17.269787996170436,cpu,1721586278.645626,1721586272.76998,6.67546205,0.0667546205,cpu,1721586272.7699168,1721586272.6477475,0.0771964,0.000771964,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,deckard.base.data.SklearnDataSampler,4,True,100,100,deckard.base.files.FileConfig,.csv,kdd_nsl,335039d28a0b9fdc0459bda3236df72e,predictions.json,reports/condense/logistic/,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,deckard.base.data.SklearnDataSampler,4,True,100,100,label,0.01,deckard.base.model.ModelInitializer,balanced,kdd_nsl/model/ratio/100-100/4.npz,True,0.6478478663970911,Ratio,gzip_classifier.GzipLogisticRegressor,l2,True,KNN,saga,Asymmetric,0.001,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
334cfafeef95ebc59e65524010d6de07,train,deckard.base.experiment.Experiment,334cfafeef95ebc59e65524010d6de07,KDD NSL,cpu,334cfafeef95ebc59e65524010d6de07,334cfafeef95ebc59e65524010d6de07,k-Logistic,334cfafeef95ebc59e65524010d6de07,334cfafeef95ebc59e65524010d6de07,0.5,17.269388197455342,cpu,1721880231.3557825,1721880225.895796,6.31000206,0.0631000206,cpu,1721880225.895704,1721880225.888628,0.00648944,6.48944e-05,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,deckard.base.data.SklearnDataSampler,0,True,100,100,deckard.base.files.FileConfig,.csv,kdd_nsl,334cfafeef95ebc59e65524010d6de07,predictions.json,reports/condense/logistic/,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,deckard.base.data.SklearnDataSampler,0,True,100,100,label,0.01,deckard.base.model.ModelInitializer,,kdd_nsl/model/ratio/100-100/0.npz,True,0.6773158434994726,Ratio,gzip_classifier.GzipLogisticRegressor,none,True,Medoid,saga,Asymmetric,0.01,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
3348896d64f5dc954a5d272817bc78cd,train,deckard.base.experiment.Experiment,3348896d64f5dc954a5d272817bc78cd,KDD NSL,cpu,3348896d64f5dc954a5d272817bc78cd,3348896d64f5dc954a5d272817bc78cd,k-Logistic,3348896d64f5dc954a5d272817bc78cd,3348896d64f5dc954a5d272817bc78cd,0.5,17.26978799617044,cpu,1721879787.9057355,1721879780.808053,7.79192544,0.0779192544,cpu,1721879780.8077166,1721879780.7206457,0.09591494,0.0009591494,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,deckard.base.data.SklearnDataSampler,2,True,100,100,deckard.base.files.FileConfig,.csv,kdd_nsl,3348896d64f5dc954a5d272817bc78cd,predictions.json,reports/condense/logistic/,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,deckard.base.data.SklearnDataSampler,2,True,100,100,label,0.01,deckard.base.model.ModelInitializer,,kdd_nsl/model/bz2/100-100/2.npz,True,0.6313793750099576,BZ2,gzip_classifier.GzipLogisticRegressor,l1,True,Medoid,saga,Asymmetric,0.001,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
3465b68cf3870b8998b7647d3d32c616,train,deckard.base.experiment.Experiment,3465b68cf3870b8998b7647d3d32c616,KDD NSL,cpu,3465b68cf3870b8998b7647d3d32c616,3465b68cf3870b8998b7647d3d32c616,k-Logistic,3465b68cf3870b8998b7647d3d32c616,3465b68cf3870b8998b7647d3d32c616,0.93,2.4177143476437486,cpu,1721585393.981064,1721585387.011245,7.4247115,0.074247115,cpu,1721585387.0110824,1721585386.9115653,0.10580364,0.0010580364,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,deckard.base.data.SklearnDataSampler,4,True,100,100,deckard.base.files.FileConfig,.csv,kdd_nsl,3465b68cf3870b8998b7647d3d32c616,predictions.json,reports/condense/logistic/,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,deckard.base.data.SklearnDataSampler,4,True,100,100,label,1.0,deckard.base.model.ModelInitializer,,kdd_nsl/model/bz2/100-100/4.npz,True,0.542952650634104,BZ2,gzip_classifier.GzipLogisticRegressor,l2,True,SVC,saga,Symmetric,0.001,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
33394bb34b5b9a4125bb37bdab480041,train,deckard.base.experiment.Experiment,33394bb34b5b9a4125bb37bdab480041,KDD NSL,cpu,33394bb34b5b9a4125bb37bdab480041,33394bb34b5b9a4125bb37bdab480041,k-Logistic,33394bb34b5b9a4125bb37bdab480041,33394bb34b5b9a4125bb37bdab480041,0.94,2.07235856759185,cpu,1721880756.484801,1721880749.2861087,8.31429319,0.0831429319,cpu,1721880749.286022,1721880748.739767,0.56209567,0.0056209567,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,deckard.base.data.SklearnDataSampler,2,True,100,100,deckard.base.files.FileConfig,.csv,kdd_nsl,33394bb34b5b9a4125bb37bdab480041,predictions.json,reports/condense/logistic/,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,deckard.base.data.SklearnDataSampler,2,True,100,100,label,100.0,deckard.base.model.ModelInitializer,,kdd_nsl/model/bz2/100-100/2.npz,False,0.997714054718896,BZ2,gzip_classifier.GzipLogisticRegressor,none,True,Hardness,saga,Asymmetric,0.001,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
32a2674e0ef75cb1b880bf68eda06707,train,deckard.base.experiment.Experiment,32a2674e0ef75cb1b880bf68eda06707,KDD NSL,cpu,32a2674e0ef75cb1b880bf68eda06707,32a2674e0ef75cb1b880bf68eda06707,k-Logistic,32a2674e0ef75cb1b880bf68eda06707,32a2674e0ef75cb1b880bf68eda06707,0.92,2.763126099515761,cpu,1721880586.801739,1721880581.1164968,6.38272539,0.0638272539,cpu,1721880581.1163816,1721880581.0218613,0.10004691,0.0010004691,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,deckard.base.data.SklearnDataSampler,1,True,100,100,deckard.base.files.FileConfig,.csv,kdd_nsl,32a2674e0ef75cb1b880bf68eda06707,predictions.json,reports/condense/logistic/,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,deckard.base.data.SklearnDataSampler,1,True,100,100,label,100.0,deckard.base.model.ModelInitializer,balanced,kdd_nsl/model/bz2/100-100/1.npz,False,0.2212966628833142,BZ2,gzip_classifier.GzipLogisticRegressor,l1,True,Random,saga,Asymmetric,0.0001,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
326c3cabcbe8c217f106c924c99e1734,train,deckard.base.experiment.Experiment,326c3cabcbe8c217f106c924c99e1734,KDD NSL,cpu,326c3cabcbe8c217f106c924c99e1734,326c3cabcbe8c217f106c924c99e1734,k-Logistic,326c3cabcbe8c217f106c924c99e1734,326c3cabcbe8c217f106c924c99e1734,0.9,3.4539176193625787,cpu,1721585615.001438,1721585608.762105,7.01127742,0.0701127742,cpu,1721585608.7620418,1721585608.7166924,0.0433002,0.000433002,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,deckard.base.data.SklearnDataSampler,4,True,100,100,deckard.base.files.FileConfig,.csv,kdd_nsl,326c3cabcbe8c217f106c924c99e1734,predictions.json,reports/condense/logistic/,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,deckard.base.data.SklearnDataSampler,4,True,100,100,label,1.0,deckard.base.model.ModelInitializer,balanced,kdd_nsl/model/jaro/100-100/4.npz,True,0.7370852517453509,Jaro,gzip_classifier.GzipLogisticRegressor,l2,True,NearMiss,saga,Symmetric,0.001,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
322b064fc74fe4713904eebf3ee090da,train,deckard.base.experiment.Experiment,322b064fc74fe4713904eebf3ee090da,KDD NSL,cpu,322b064fc74fe4713904eebf3ee090da,322b064fc74fe4713904eebf3ee090da,k-Logistic,322b064fc74fe4713904eebf3ee090da,322b064fc74fe4713904eebf3ee090da,0.84,5.52633215877454,cpu,1721586421.0028389,1721586413.8160129,8.3430085,0.083430085,cpu,1721586413.8158586,1721586413.727991,0.09977642,0.0009977642,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,deckard.base.data.SklearnDataSampler,4,True,100,100,deckard.base.files.FileConfig,.csv,kdd_nsl,322b064fc74fe4713904eebf3ee090da,predictions.json,reports/condense/logistic/,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,deckard.base.data.SklearnDataSampler,4,True,100,100,label,1.0,deckard.base.model.ModelInitializer,,kdd_nsl/model/bz2/100-100/4.npz,True,0.8110284391128116,BZ2,gzip_classifier.GzipLogisticRegressor,none,True,Sum,saga,Asymmetric,0.001,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
31732bf39f15969b097cf30becf5124f,train,deckard.base.experiment.Experiment,31732bf39f15969b097cf30becf5124f,KDD NSL,cpu,31732bf39f15969b097cf30becf5124f,31732bf39f15969b097cf30becf5124f,k-Logistic,31732bf39f15969b097cf30becf5124f,31732bf39f15969b097cf30becf5124f,0.5,17.269388197455342,cpu,1721585526.6739478,1721585519.2771907,8.49065565,0.0849065565,cpu,1721585519.2771237,1721585519.1333437,0.15329752,0.0015329752,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,deckard.base.data.SklearnDataSampler,2,True,100,100,deckard.base.files.FileConfig,.csv,kdd_nsl,31732bf39f15969b097cf30becf5124f,predictions.json,reports/condense/logistic/,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,deckard.base.data.SklearnDataSampler,2,True,100,100,label,1.0,deckard.base.model.ModelInitializer,balanced,kdd_nsl/model/bz2/100-100/2.npz,True,0.7682476470412326,BZ2,gzip_classifier.GzipLogisticRegressor,l2,True,NearMiss,saga,Asymmetric,0.001,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
314fb863af2b06267e5708cd5984ef8d,train,deckard.base.experiment.Experiment,314fb863af2b06267e5708cd5984ef8d,KDD NSL,cpu,314fb863af2b06267e5708cd5984ef8d,314fb863af2b06267e5708cd5984ef8d,k-Logistic,314fb863af2b06267e5708cd5984ef8d,314fb863af2b06267e5708cd5984ef8d,0.93,2.4177143476437486,cpu,1721586156.2904637,1721586149.4579823,7.61370365,0.0761370365,cpu,1721586149.457838,1721586149.3514569,0.12097188,0.0012097188,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,deckard.base.data.SklearnDataSampler,4,True,100,100,deckard.base.files.FileConfig,.csv,kdd_nsl,314fb863af2b06267e5708cd5984ef8d,predictions.json,reports/condense/logistic/,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,deckard.base.data.SklearnDataSampler,4,True,100,100,label,1.0,deckard.base.model.ModelInitializer,,kdd_nsl/model/bz2/100-100/4.npz,True,0.7459227895900301,BZ2,gzip_classifier.GzipLogisticRegressor,l2,True,Medoid,saga,Symmetric,0.001,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
313a981a5a18cef00cb39596778e8a8a,train,deckard.base.experiment.Experiment,313a981a5a18cef00cb39596778e8a8a,KDD NSL,cpu,313a981a5a18cef00cb39596778e8a8a,313a981a5a18cef00cb39596778e8a8a,k-Logistic,313a981a5a18cef00cb39596778e8a8a,313a981a5a18cef00cb39596778e8a8a,0.96,1.381551055796428,cpu,1721585143.2040665,1721585136.241125,7.3146103,0.073146103,cpu,1721585136.2410123,1721585136.157337,0.09136716,0.0009136716,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,deckard.base.data.SklearnDataSampler,1,True,100,100,deckard.base.files.FileConfig,.csv,kdd_nsl,313a981a5a18cef00cb39596778e8a8a,predictions.json,reports/condense/logistic/,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,deckard.base.data.SklearnDataSampler,1,True,100,100,label,0.1,deckard.base.model.ModelInitializer,balanced,kdd_nsl/model/zstd/100-100/1.npz,False,0.7385611361915554,ZSTD,gzip_classifier.GzipLogisticRegressor,l2,True,Sum,saga,Symmetric,0.001,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
