,stage,_target_,data,Dataset,device_id,files,model,Model,name,scorers,accuracy,log_loss,predict_device,predict_end_time,predict_start_time,predict_time,predict_time_per_sample,train_device,train_end_time,train_start_time,train_time,train_time_per_sample,data.drop,data.name,data.target,data.sample.random_state,data.sample.stratify,data.sample.test_size,data.sample.train_size,files._target_,files.data_dir,files.data_file,files.data_type,files.directory,files.name,files.predictions_file,files.reports,files.score_dict_file,files.stage,model.library,model.data.drop,model.data.name,model.data.sample.random_state,model.data.sample.stratify,model.data.sample.test_size,model.data.sample.train_size,model.data.target,model.init.algorithm,Condensing Method,model.init.distance_matrix,model.init.k,Condensing Ratio,Metric,model.init.modified,model.init.name,Symmetric,model.init.weights,scorers.accuracy.direction,scorers.accuracy.name,scorers.log_loss.direction,scorers.log_loss.name,model_layers
508ae9c260b1d8b68566c34a58c95124,train,deckard.base.experiment.Experiment,508ae9c260b1d8b68566c34a58c95124,KDD NSL,cpu,508ae9c260b1d8b68566c34a58c95124,508ae9c260b1d8b68566c34a58c95124,k-KNN,508ae9c260b1d8b68566c34a58c95124,508ae9c260b1d8b68566c34a58c95124,0.15,29.358323752504816,cpu,1727122553.156472,1727122527.7685642,26.34562945,0.065864073625,cpu,1727122527.7684789,1727122524.2978342,3.47026018,0.00347026018,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,0,True,400,1000,deckard.base.files.FileConfig,data,abea94e5362b96112a9fb02e9eed66c1,.pkl,kdd_nsl,508ae9c260b1d8b68566c34a58c95124,predictions.json,reports/condense/knn/ratio/0.3/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,0,True,400,1000,label,brute,Hardness,kdd_nsl/models/ratio/symmetry_true/modified_true/1000-400-0.npz,3,0.3,Ratio,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN
40791c7bfbf392e6a829c43c6867ad56,train,deckard.base.experiment.Experiment,40791c7bfbf392e6a829c43c6867ad56,KDD NSL,cpu,40791c7bfbf392e6a829c43c6867ad56,40791c7bfbf392e6a829c43c6867ad56,k-KNN,40791c7bfbf392e6a829c43c6867ad56,40791c7bfbf392e6a829c43c6867ad56,0.1225,30.308116115441955,cpu,1727122309.486852,1727122272.4584672,38.91010471,0.097275261775,cpu,1727122272.4583788,1727122272.4065647,0.0515998,5.15998e-05,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,0,True,400,1000,deckard.base.files.FileConfig,data,abea94e5362b96112a9fb02e9eed66c1,.pkl,kdd_nsl,40791c7bfbf392e6a829c43c6867ad56,predictions.json,reports/condense/knn/ratio/0.3/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,0,True,400,1000,label,brute,Medoid,kdd_nsl/models/ratio/symmetry_true/modified_true/1000-400-0.npz,3,0.3,Ratio,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN
0f0e9ac29511fd90aa74059878728967,train,deckard.base.experiment.Experiment,0f0e9ac29511fd90aa74059878728967,KDD NSL,cpu,0f0e9ac29511fd90aa74059878728967,0f0e9ac29511fd90aa74059878728967,k-KNN,0f0e9ac29511fd90aa74059878728967,0f0e9ac29511fd90aa74059878728967,0.415,20.205550006847066,cpu,1727122506.2147694,1727122471.5147898,36.13132656,0.0903283164,cpu,1727122471.5146816,1727122471.4716525,0.04284681,4.284681e-05,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,0,True,400,1000,deckard.base.files.FileConfig,data,abea94e5362b96112a9fb02e9eed66c1,.pkl,kdd_nsl,0f0e9ac29511fd90aa74059878728967,predictions.json,reports/condense/knn/ratio/0.3/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,0,True,400,1000,label,brute,Sum,kdd_nsl/models/ratio/symmetry_true/modified_true/1000-400-0.npz,3,0.3,Ratio,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN
ff3359aa855421328a3d8fb7071ed7d7,train,deckard.base.experiment.Experiment,ff3359aa855421328a3d8fb7071ed7d7,KDD NSL,cpu,ff3359aa855421328a3d8fb7071ed7d7,ff3359aa855421328a3d8fb7071ed7d7,k-KNN,ff3359aa855421328a3d8fb7071ed7d7,ff3359aa855421328a3d8fb7071ed7d7,0.415,20.205550006847066,cpu,1727129245.2137303,1727129222.1690507,24.08023914,0.06020059785,cpu,1727129222.1689343,1727129222.111734,0.0565438,5.65438e-05,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,0,True,400,1000,deckard.base.files.FileConfig,data,abea94e5362b96112a9fb02e9eed66c1,.pkl,kdd_nsl,ff3359aa855421328a3d8fb7071ed7d7,predictions.json,reports/condense/knn/ratio/0.2/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,0,True,400,1000,label,brute,Sum,kdd_nsl/models/ratio/symmetry_true/modified_true/1000-400-0.npz,3,0.2,Ratio,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN
a3b283cfa4eac1b628590a41a486071a,train,deckard.base.experiment.Experiment,a3b283cfa4eac1b628590a41a486071a,KDD NSL,cpu,a3b283cfa4eac1b628590a41a486071a,a3b283cfa4eac1b628590a41a486071a,k-KNN,a3b283cfa4eac1b628590a41a486071a,a3b283cfa4eac1b628590a41a486071a,0.1675,28.7538931666003,cpu,1727129320.7968686,1727129298.8860846,22.80479739,0.057011993475,cpu,1727129298.8859963,1727129298.0359218,0.84505845,0.00084505845,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,0,True,400,1000,deckard.base.files.FileConfig,data,abea94e5362b96112a9fb02e9eed66c1,.pkl,kdd_nsl,a3b283cfa4eac1b628590a41a486071a,predictions.json,reports/condense/knn/ratio/0.2/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,0,True,400,1000,label,brute,KNN,kdd_nsl/models/ratio/symmetry_true/modified_true/1000-400-0.npz,3,0.2,Ratio,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN
9b59deeb8821291a179979c63847d0c6,train,deckard.base.experiment.Experiment,9b59deeb8821291a179979c63847d0c6,KDD NSL,cpu,9b59deeb8821291a179979c63847d0c6,9b59deeb8821291a179979c63847d0c6,k-KNN,9b59deeb8821291a179979c63847d0c6,9b59deeb8821291a179979c63847d0c6,0.1875,28.06308965279204,cpu,1727129072.8562913,1727129048.0744314,25.97364951,0.064934123775,cpu,1727129048.0743463,1727129048.027794,0.04607772,4.607772e-05,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,0,True,400,1000,deckard.base.files.FileConfig,data,abea94e5362b96112a9fb02e9eed66c1,.pkl,kdd_nsl,9b59deeb8821291a179979c63847d0c6,predictions.json,reports/condense/knn/ratio/0.2/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,0,True,400,1000,label,brute,Random,kdd_nsl/models/ratio/symmetry_true/modified_true/1000-400-0.npz,3,0.2,Ratio,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN
8df01bafefb26c7be3ed3aae9f669351,train,deckard.base.experiment.Experiment,8df01bafefb26c7be3ed3aae9f669351,KDD NSL,cpu,8df01bafefb26c7be3ed3aae9f669351,8df01bafefb26c7be3ed3aae9f669351,k-KNN,8df01bafefb26c7be3ed3aae9f669351,8df01bafefb26c7be3ed3aae9f669351,0.1125,30.65352386932682,cpu,1727129287.084716,1727129263.861942,24.19681767,0.060492044175,cpu,1727129263.8618455,1727129263.8103888,0.05118647,5.118647e-05,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,0,True,400,1000,deckard.base.files.FileConfig,data,abea94e5362b96112a9fb02e9eed66c1,.pkl,kdd_nsl,8df01bafefb26c7be3ed3aae9f669351,predictions.json,reports/condense/knn/ratio/0.2/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,0,True,400,1000,label,brute,Medoid,kdd_nsl/models/ratio/symmetry_true/modified_true/1000-400-0.npz,3,0.2,Ratio,Modified,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN
837016fc9289a5c29d9095856a012ad0,train,deckard.base.experiment.Experiment,837016fc9289a5c29d9095856a012ad0,KDD NSL,cpu,837016fc9289a5c29d9095856a012ad0,837016fc9289a5c29d9095856a012ad0,k-KNN,837016fc9289a5c29d9095856a012ad0,837016fc9289a5c29d9095856a012ad0,0.1675,28.7538931666003,cpu,1727129165.67037,1727129143.8048043,22.86746162,0.05716865405,cpu,1727129143.8047163,1727129140.1037831,3.69971308,0.00369971308,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,0,True,400,1000,deckard.base.files.FileConfig,data,abea94e5362b96112a9fb02e9eed66c1,.pkl,kdd_nsl,837016fc9289a5c29d9095856a012ad0,predictions.json,reports/condense/knn/ratio/0.2/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,0,True,400,1000,label,brute,Hardness,kdd_nsl/models/ratio/symmetry_true/modified_true/1000-400-0.npz,3,0.2,Ratio,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN
101177febbd53bbd9e3091b46c8d953e,train,deckard.base.experiment.Experiment,101177febbd53bbd9e3091b46c8d953e,KDD NSL,cpu,101177febbd53bbd9e3091b46c8d953e,101177febbd53bbd9e3091b46c8d953e,k-KNN,101177febbd53bbd9e3091b46c8d953e,101177febbd53bbd9e3091b46c8d953e,0.1125,30.65352386932682,cpu,1727129037.3473282,1727129011.6777155,26.59936359,0.066498408975,cpu,1727129011.677622,1727129011.6227686,0.05462647,5.462647e-05,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,0,True,400,1000,deckard.base.files.FileConfig,data,abea94e5362b96112a9fb02e9eed66c1,.pkl,kdd_nsl,101177febbd53bbd9e3091b46c8d953e,predictions.json,reports/condense/knn/ratio/0.2/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,0,True,400,1000,label,brute,Medoid,kdd_nsl/models/ratio/symmetry_true/modified_true/1000-400-0.npz,3,0.2,Ratio,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN
03a1d9dade81fcc730d4797fb6a17b79,train,deckard.base.experiment.Experiment,03a1d9dade81fcc730d4797fb6a17b79,KDD NSL,cpu,03a1d9dade81fcc730d4797fb6a17b79,03a1d9dade81fcc730d4797fb6a17b79,k-KNN,03a1d9dade81fcc730d4797fb6a17b79,03a1d9dade81fcc730d4797fb6a17b79,0.1475,29.444664696511367,cpu,1727129202.03779,1727129177.5383058,25.58976306,0.06397440765,cpu,1727129177.5381844,1727129177.4801257,0.05760621,5.760621e-05,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,0,True,400,1000,deckard.base.files.FileConfig,data,abea94e5362b96112a9fb02e9eed66c1,.pkl,kdd_nsl,03a1d9dade81fcc730d4797fb6a17b79,predictions.json,reports/condense/knn/ratio/0.2/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,0,True,400,1000,label,brute,SVC,kdd_nsl/models/ratio/symmetry_true/modified_true/1000-400-0.npz,3,0.2,Ratio,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN
d90d92a5857c013c558c02811e79e29d,train,deckard.base.experiment.Experiment,d90d92a5857c013c558c02811e79e29d,KDD NSL,cpu,d90d92a5857c013c558c02811e79e29d,d90d92a5857c013c558c02811e79e29d,k-KNN,d90d92a5857c013c558c02811e79e29d,d90d92a5857c013c558c02811e79e29d,0.32,23.486727767382853,cpu,1727133988.2546165,1727133978.5398626,10.16153213,0.025403830325,cpu,1727133978.539785,1727133978.5026076,0.03683516,3.683516e-05,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,0,True,400,1000,deckard.base.files.FileConfig,data,abea94e5362b96112a9fb02e9eed66c1,.pkl,kdd_nsl,d90d92a5857c013c558c02811e79e29d,predictions.json,reports/condense/knn/ratio/0.1/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,0,True,400,1000,label,brute,Random,kdd_nsl/models/ratio/symmetry_true/modified_true/1000-400-0.npz,3,0.1,Ratio,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN
9496c7d90be60e2bb05f36d85e3e9114,train,deckard.base.experiment.Experiment,9496c7d90be60e2bb05f36d85e3e9114,KDD NSL,cpu,9496c7d90be60e2bb05f36d85e3e9114,9496c7d90be60e2bb05f36d85e3e9114,k-KNN,9496c7d90be60e2bb05f36d85e3e9114,9496c7d90be60e2bb05f36d85e3e9114,0.1975,27.71775186368232,cpu,1727133957.7176929,1727133944.4551492,13.90011156,0.0347502789,cpu,1727133944.4550648,1727133943.6375606,0.81349369,0.00081349369,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,0,True,400,1000,deckard.base.files.FileConfig,data,abea94e5362b96112a9fb02e9eed66c1,.pkl,kdd_nsl,9496c7d90be60e2bb05f36d85e3e9114,predictions.json,reports/condense/knn/ratio/0.1/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,0,True,400,1000,label,brute,KNN,kdd_nsl/models/ratio/symmetry_true/modified_true/1000-400-0.npz,3,0.1,Ratio,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN
8351e9dc511a323845e239341d8df2e1,train,deckard.base.experiment.Experiment,8351e9dc511a323845e239341d8df2e1,KDD NSL,cpu,8351e9dc511a323845e239341d8df2e1,8351e9dc511a323845e239341d8df2e1,k-KNN,8351e9dc511a323845e239341d8df2e1,8351e9dc511a323845e239341d8df2e1,0.365,21.9324888265926,cpu,1727134159.170328,1727134148.180755,11.57239881,0.028930997025,cpu,1727134148.180655,1727134148.1387649,0.04151545,4.151545e-05,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,0,True,400,1000,deckard.base.files.FileConfig,data,abea94e5362b96112a9fb02e9eed66c1,.pkl,kdd_nsl,8351e9dc511a323845e239341d8df2e1,predictions.json,reports/condense/knn/ratio/0.1/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,0,True,400,1000,label,brute,Sum,kdd_nsl/models/ratio/symmetry_true/modified_true/1000-400-0.npz,3,0.1,Ratio,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN
81bfc440c5bf4343065970b2e9228b40,train,deckard.base.experiment.Experiment,81bfc440c5bf4343065970b2e9228b40,KDD NSL,cpu,81bfc440c5bf4343065970b2e9228b40,81bfc440c5bf4343065970b2e9228b40,k-KNN,81bfc440c5bf4343065970b2e9228b40,81bfc440c5bf4343065970b2e9228b40,0.15,29.358309759549787,cpu,1727133956.112625,1727133943.8298206,12.88270736,0.0322067684,cpu,1727133943.8297274,1727133943.7652452,0.0643398,6.43398e-05,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,0,True,400,1000,deckard.base.files.FileConfig,data,abea94e5362b96112a9fb02e9eed66c1,.pkl,kdd_nsl,81bfc440c5bf4343065970b2e9228b40,predictions.json,reports/condense/knn/ratio/0.1/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,0,True,400,1000,label,brute,Medoid,kdd_nsl/models/ratio/symmetry_true/modified_true/1000-400-0.npz,3,0.1,Ratio,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN
6423f78cec4fb497ec1c7ffe7a86973c,train,deckard.base.experiment.Experiment,6423f78cec4fb497ec1c7ffe7a86973c,KDD NSL,cpu,6423f78cec4fb497ec1c7ffe7a86973c,6423f78cec4fb497ec1c7ffe7a86973c,k-KNN,6423f78cec4fb497ec1c7ffe7a86973c,6423f78cec4fb497ec1c7ffe7a86973c,0.1975,27.71775186368232,cpu,1727134093.0073674,1727134083.592252,9.83112236,0.0245778059,cpu,1727134083.5921664,1727134080.0801578,3.51131116,0.00351131116,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,0,True,400,1000,deckard.base.files.FileConfig,data,abea94e5362b96112a9fb02e9eed66c1,.pkl,kdd_nsl,6423f78cec4fb497ec1c7ffe7a86973c,predictions.json,reports/condense/knn/ratio/0.1/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,0,True,400,1000,label,brute,Hardness,kdd_nsl/models/ratio/symmetry_true/modified_true/1000-400-0.npz,3,0.1,Ratio,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN
4f73d8b2ca91c9ab3b971b4197b86737,train,deckard.base.experiment.Experiment,4f73d8b2ca91c9ab3b971b4197b86737,KDD NSL,cpu,4f73d8b2ca91c9ab3b971b4197b86737,4f73d8b2ca91c9ab3b971b4197b86737,k-KNN,4f73d8b2ca91c9ab3b971b4197b86737,4f73d8b2ca91c9ab3b971b4197b86737,0.15,29.358309759549787,cpu,1727134138.1090603,1727134127.1598463,11.57423901,0.028935597525,cpu,1727134127.1597557,1727134127.105581,0.05391395,5.391395e-05,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,0,True,400,1000,deckard.base.files.FileConfig,data,abea94e5362b96112a9fb02e9eed66c1,.pkl,kdd_nsl,4f73d8b2ca91c9ab3b971b4197b86737,predictions.json,reports/condense/knn/ratio/0.1/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,0,True,400,1000,label,brute,Medoid,kdd_nsl/models/ratio/symmetry_true/modified_true/1000-400-0.npz,3,0.1,Ratio,Modified,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN
2b88217d50bba86007d8a2d3be6ff29f,train,deckard.base.experiment.Experiment,2b88217d50bba86007d8a2d3be6ff29f,KDD NSL,cpu,2b88217d50bba86007d8a2d3be6ff29f,2b88217d50bba86007d8a2d3be6ff29f,k-KNN,2b88217d50bba86007d8a2d3be6ff29f,2b88217d50bba86007d8a2d3be6ff29f,0.1525,29.27199080447257,cpu,1727134048.8826838,1727134039.7114556,9.56849691,0.023921242275,cpu,1727134039.7113674,1727134039.6677508,0.04316568,4.316568e-05,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,0,True,400,1000,deckard.base.files.FileConfig,data,abea94e5362b96112a9fb02e9eed66c1,.pkl,kdd_nsl,2b88217d50bba86007d8a2d3be6ff29f,predictions.json,reports/condense/knn/ratio/0.1/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,0,True,400,1000,label,brute,SVC,kdd_nsl/models/ratio/symmetry_true/modified_true/1000-400-0.npz,3,0.1,Ratio,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN
e15a7f079d35831ee7e2f5c7d0e1b33a,train,deckard.base.experiment.Experiment,e15a7f079d35831ee7e2f5c7d0e1b33a,KDD NSL,cpu,e15a7f079d35831ee7e2f5c7d0e1b33a,e15a7f079d35831ee7e2f5c7d0e1b33a,k-KNN,e15a7f079d35831ee7e2f5c7d0e1b33a,e15a7f079d35831ee7e2f5c7d0e1b33a,0.98,0.6907815248789412,cpu,1726253368.291032,1726252793.0461447,628.25345939,1.570633648475,cpu,1726252793.0450747,1726252051.2395036,813.93342599,0.81393342599,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,0,True,400,1000,deckard.base.files.FileConfig,data,abea94e5362b96112a9fb02e9eed66c1,.pkl,kdd_nsl,e15a7f079d35831ee7e2f5c7d0e1b33a,predictions.json,reports/condense/knn/lzma/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,0,True,400,1000,label,brute,Random,kdd_nsl/models/lzma/symmetry_true/modified_true/1000-400-0.npz,3,1.0,LZMA,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN
3fda09bd401f9c8baa196f8b2a27f47d,train,deckard.base.experiment.Experiment,3fda09bd401f9c8baa196f8b2a27f47d,KDD NSL,cpu,3fda09bd401f9c8baa196f8b2a27f47d,3fda09bd401f9c8baa196f8b2a27f47d,k-KNN,3fda09bd401f9c8baa196f8b2a27f47d,3fda09bd401f9c8baa196f8b2a27f47d,0.9475,1.813303751674991,cpu,1727126325.7804384,1727126083.828036,262.17098129,0.655427453225,cpu,1727126083.8279383,1727126080.7953775,3.2982281,0.0032982281,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,0,True,400,1000,deckard.base.files.FileConfig,data,abea94e5362b96112a9fb02e9eed66c1,.pkl,kdd_nsl,3fda09bd401f9c8baa196f8b2a27f47d,predictions.json,reports/condense/knn/lzma/0.2/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,0,True,400,1000,label,brute,Medoid,kdd_nsl/models/lzma/symmetry_true/modified_true/1000-400-0.npz,3,0.2,LZMA,Modified,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN
1a6a75ad8c553ef71e8fdd5e06e87b33,train,deckard.base.experiment.Experiment,1a6a75ad8c553ef71e8fdd5e06e87b33,KDD NSL,cpu,1a6a75ad8c553ef71e8fdd5e06e87b33,1a6a75ad8c553ef71e8fdd5e06e87b33,k-KNN,1a6a75ad8c553ef71e8fdd5e06e87b33,1a6a75ad8c553ef71e8fdd5e06e87b33,0.9675,1.1225162298153244,cpu,1727127210.2941678,1727126791.5714548,452.14657718,1.13036644295,cpu,1727126791.5713513,1727126785.980666,6.211582,0.006211582,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,0,True,400,1000,deckard.base.files.FileConfig,data,abea94e5362b96112a9fb02e9eed66c1,.pkl,kdd_nsl,1a6a75ad8c553ef71e8fdd5e06e87b33,predictions.json,reports/condense/knn/lzma/0.2/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,0,True,400,1000,label,brute,SVC,kdd_nsl/models/lzma/symmetry_true/modified_true/1000-400-0.npz,3,0.2,LZMA,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN
181ebd9f51acd51e30a441205ba6abf1,train,deckard.base.experiment.Experiment,181ebd9f51acd51e30a441205ba6abf1,KDD NSL,cpu,181ebd9f51acd51e30a441205ba6abf1,181ebd9f51acd51e30a441205ba6abf1,k-KNN,181ebd9f51acd51e30a441205ba6abf1,181ebd9f51acd51e30a441205ba6abf1,0.9475,1.813287759726387,cpu,1727126766.6248472,1727126370.5286117,428.61498942,1.07153747355,cpu,1727126370.5285132,1727126365.7884634,5.06568656,0.00506568656,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,0,True,400,1000,deckard.base.files.FileConfig,data,abea94e5362b96112a9fb02e9eed66c1,.pkl,kdd_nsl,181ebd9f51acd51e30a441205ba6abf1,predictions.json,reports/condense/knn/lzma/0.2/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,0,True,400,1000,label,brute,Random,kdd_nsl/models/lzma/symmetry_true/modified_true/1000-400-0.npz,3,0.2,LZMA,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN
