,stage,_target_,data,Dataset,device_id,files,model,Model,name,scorers,train_time,train_time_per_sample,train_start_time,train_end_time,train_device,predict_time,predict_time_per_sample,predict_start_time,predict_end_time,predict_device,accuracy,log_loss,data.drop,data.name,data.target,data.sample.random_state,data.sample.stratify,data.sample.test_size,data.sample.train_size,files._target_,files.data_type,files.directory,files.name,files.predictions_file,files.reports,files.score_dict_file,files.stage,files.data_dir,files.data_file,model.library,model.data.drop,model.data.name,model.data.sample.random_state,model.data.sample.stratify,model.data.sample.test_size,model.data.sample.train_size,model.data.target,model.init.C,model.init.class_weight,model.init.fit_intercept,Condensing Ratio,Metric,model.init.name,model.init.penalty,model.init.solver,Symmetric,model.init.tol,scorers.accuracy.direction,scorers.accuracy.name,scorers.log_loss.direction,scorers.log_loss.name,model_layers
1902e1d0a7ee2a985c5f73da9c19755d,train,deckard.base.experiment.Experiment,1902e1d0a7ee2a985c5f73da9c19755d,KDD NSL,cpu,1902e1d0a7ee2a985c5f73da9c19755d,1902e1d0a7ee2a985c5f73da9c19755d,k-Logistic,1902e1d0a7ee2a985c5f73da9c19755d,1902e1d0a7ee2a985c5f73da9c19755d,1.26833531,0.0634167655,1723757876.424854,1723757877.621879,cpu,5.66161813,0.0566161813,1723757877.622063,1723757882.964343,cpu,0.97,1.036187279770227,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,4,True,100,20,deckard.base.files.FileConfig,.pkl,kdd_nsl,1902e1d0a7ee2a985c5f73da9c19755d,predictions.json,reports/gzip_logistic/20/symmetry_false,score_dict.json,train,data,1bdd2ae9cd909e0820855a35fd451cbd,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,4,True,100,20,label,266.3151916639776,balanced,False,1,Ratio,gzip_classifier.GzipLogisticRegressor,l1,saga,Asymmetric,0.0157293878910565,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
582cc9bd0d0be18dd065ba1c82b1b8c9,train,deckard.base.experiment.Experiment,582cc9bd0d0be18dd065ba1c82b1b8c9,KDD NSL,cpu,582cc9bd0d0be18dd065ba1c82b1b8c9,582cc9bd0d0be18dd065ba1c82b1b8c9,k-Logistic,582cc9bd0d0be18dd065ba1c82b1b8c9,582cc9bd0d0be18dd065ba1c82b1b8c9,1.48055852,0.074027926,1723757751.9699676,1723757753.2887554,cpu,6.734612,0.06734612,1723757753.2888446,1723757759.2719448,cpu,0.95,1.7269468157198369,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,6,True,100,20,deckard.base.files.FileConfig,.pkl,kdd_nsl,582cc9bd0d0be18dd065ba1c82b1b8c9,predictions.json,reports/gzip_logistic/20/symmetry_false,score_dict.json,train,data,d6e64c71dd1be0865cac9026df3eaa1b,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,6,True,100,20,label,2.9651828744591064,balanced,True,1,BZ2,gzip_classifier.GzipLogisticRegressor,l2,saga,Asymmetric,0.0014030343874401,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
595fd35b033f8dfff4cd3dc4c3642f6b,train,deckard.base.experiment.Experiment,595fd35b033f8dfff4cd3dc4c3642f6b,KDD NSL,cpu,595fd35b033f8dfff4cd3dc4c3642f6b,595fd35b033f8dfff4cd3dc4c3642f6b,k-Logistic,595fd35b033f8dfff4cd3dc4c3642f6b,595fd35b033f8dfff4cd3dc4c3642f6b,1.36514779,0.0682573895,1723757820.2772436,1723757821.574698,cpu,5.64078529,0.0564078529,1723757821.5748844,1723757826.9306965,cpu,0.97,1.036187279770227,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,4,True,100,20,deckard.base.files.FileConfig,.pkl,kdd_nsl,595fd35b033f8dfff4cd3dc4c3642f6b,predictions.json,reports/gzip_logistic/20/symmetry_false,score_dict.json,train,data,1bdd2ae9cd909e0820855a35fd451cbd,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,4,True,100,20,label,72.4972397370386,balanced,False,1,Ratio,gzip_classifier.GzipLogisticRegressor,l2,saga,Asymmetric,0.0224572591986818,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
59b78e56a6d04aef5d5ad7d17bf78486,train,deckard.base.experiment.Experiment,59b78e56a6d04aef5d5ad7d17bf78486,KDD NSL,cpu,59b78e56a6d04aef5d5ad7d17bf78486,59b78e56a6d04aef5d5ad7d17bf78486,k-Logistic,59b78e56a6d04aef5d5ad7d17bf78486,59b78e56a6d04aef5d5ad7d17bf78486,1.34692107,0.0673460535,1723757707.9266872,1723757709.2043,cpu,5.61607422,0.0561607422,1723757709.20442,1723757714.5069273,cpu,0.9,3.4538776394910684,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,10,True,100,20,deckard.base.files.FileConfig,.pkl,kdd_nsl,59b78e56a6d04aef5d5ad7d17bf78486,predictions.json,reports/gzip_logistic/20/symmetry_false,score_dict.json,train,data,f2fa6ca59659a8ff8ed8d0cdadd9dabe,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,10,True,100,20,label,8.841329266933334,balanced,False,1,Ratio,gzip_classifier.GzipLogisticRegressor,l1,saga,Asymmetric,0.0168206690745244,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
5e12ce63b5ed0c1cd0ab7812fcc9dbcd,train,deckard.base.experiment.Experiment,5e12ce63b5ed0c1cd0ab7812fcc9dbcd,KDD NSL,cpu,5e12ce63b5ed0c1cd0ab7812fcc9dbcd,5e12ce63b5ed0c1cd0ab7812fcc9dbcd,k-Logistic,5e12ce63b5ed0c1cd0ab7812fcc9dbcd,5e12ce63b5ed0c1cd0ab7812fcc9dbcd,1.41530282,0.070765141,1723640582.5122378,1723640583.811181,cpu,6.3170959,0.063170959,1723640583.811433,1723640589.5859888,cpu,0.87,4.490040931338388,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,10,True,100,20,deckard.base.files.FileConfig,.pkl,kdd_nsl,5e12ce63b5ed0c1cd0ab7812fcc9dbcd,predictions.json,reports/gzip_logistic/20/symmetry_false,score_dict.json,train,data,f2fa6ca59659a8ff8ed8d0cdadd9dabe,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,10,True,100,20,label,0.1153947541805831,,False,1,ZSTD,gzip_classifier.GzipLogisticRegressor,l2,saga,Asymmetric,0.0039800191500543,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
636af100c5f2f31076da413edcdfeb6d,train,deckard.base.experiment.Experiment,636af100c5f2f31076da413edcdfeb6d,KDD NSL,cpu,636af100c5f2f31076da413edcdfeb6d,636af100c5f2f31076da413edcdfeb6d,k-Logistic,636af100c5f2f31076da413edcdfeb6d,636af100c5f2f31076da413edcdfeb6d,1.48472791,0.0742363955,1723757770.300053,1723757771.631099,cpu,5.98777938,0.0598777938,1723757771.6312523,1723757777.008577,cpu,0.91,3.108513863464868,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,1,True,100,20,deckard.base.files.FileConfig,.pkl,kdd_nsl,636af100c5f2f31076da413edcdfeb6d,predictions.json,reports/gzip_logistic/20/symmetry_false,score_dict.json,train,data,44051cfcbe1f92c4287a3fdedd6bfff4,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,1,True,100,20,label,3.3788719109465664,balanced,False,1,BZ2,gzip_classifier.GzipLogisticRegressor,l1,saga,Asymmetric,0.0769890353909006,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
49a335c1b10470026044f268fc0cd049,train,deckard.base.experiment.Experiment,49a335c1b10470026044f268fc0cd049,KDD NSL,cpu,49a335c1b10470026044f268fc0cd049,49a335c1b10470026044f268fc0cd049,k-Logistic,49a335c1b10470026044f268fc0cd049,49a335c1b10470026044f268fc0cd049,1.28447034,0.064223517,1723640703.3981583,1723640704.6084528,cpu,5.43818961,0.0543818961,1723640704.6086526,1723640709.7690823,cpu,0.63,12.779643117166124,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,3,True,100,20,deckard.base.files.FileConfig,.pkl,kdd_nsl,49a335c1b10470026044f268fc0cd049,predictions.json,reports/gzip_logistic/20/symmetry_false,score_dict.json,train,data,8c9c338874db71c4c5166b28cb624412,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,3,True,100,20,label,3.361552281007495,balanced,True,1,Levenshtein,gzip_classifier.GzipLogisticRegressor,l2,saga,Asymmetric,0.0187596443147409,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
4a840e55759a2978f7d285b7cc9e52cc,train,deckard.base.experiment.Experiment,4a840e55759a2978f7d285b7cc9e52cc,KDD NSL,cpu,4a840e55759a2978f7d285b7cc9e52cc,4a840e55759a2978f7d285b7cc9e52cc,k-Logistic,4a840e55759a2978f7d285b7cc9e52cc,4a840e55759a2978f7d285b7cc9e52cc,1.24486365,0.0622431825,1723757904.4424765,1723757905.6119006,cpu,5.90946582,0.0590946582,1723757905.6122415,1723757915.5266762,cpu,0.98,0.6907915198468183,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,4,True,100,20,deckard.base.files.FileConfig,.pkl,kdd_nsl,4a840e55759a2978f7d285b7cc9e52cc,predictions.json,reports/gzip_logistic/20/symmetry_false,score_dict.json,train,data,1bdd2ae9cd909e0820855a35fd451cbd,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,4,True,100,20,label,14.441291961855985,,False,1,Ratio,gzip_classifier.GzipLogisticRegressor,l2,saga,Asymmetric,0.018680059214913,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
4beda9e4cec6ef5700abf69726a80a8f,train,deckard.base.experiment.Experiment,4beda9e4cec6ef5700abf69726a80a8f,KDD NSL,cpu,4beda9e4cec6ef5700abf69726a80a8f,4beda9e4cec6ef5700abf69726a80a8f,k-Logistic,4beda9e4cec6ef5700abf69726a80a8f,4beda9e4cec6ef5700abf69726a80a8f,1.3790998,0.06895499,1723640764.7029958,1723640766.0154896,cpu,5.96744023,0.0596744023,1723640766.0156024,1723640771.670923,cpu,0.5,17.269388197455342,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,10,True,100,20,deckard.base.files.FileConfig,.pkl,kdd_nsl,4beda9e4cec6ef5700abf69726a80a8f,predictions.json,reports/gzip_logistic/20/symmetry_false,score_dict.json,train,data,f2fa6ca59659a8ff8ed8d0cdadd9dabe,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,10,True,100,20,label,0.0071735377868105,,True,1,Jaro,gzip_classifier.GzipLogisticRegressor,l1,saga,Asymmetric,0.0077704171858965,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
562643c4b607bfcbedff3d356386da6b,train,deckard.base.experiment.Experiment,562643c4b607bfcbedff3d356386da6b,KDD NSL,cpu,562643c4b607bfcbedff3d356386da6b,562643c4b607bfcbedff3d356386da6b,k-Logistic,562643c4b607bfcbedff3d356386da6b,562643c4b607bfcbedff3d356386da6b,1.30099168,0.065049584,1723757783.041007,1723757784.2658024,cpu,6.103579,0.06103579,1723757784.2659965,1723757794.3268912,cpu,0.84,5.52628418292873,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,1,True,100,20,deckard.base.files.FileConfig,.pkl,kdd_nsl,562643c4b607bfcbedff3d356386da6b,predictions.json,reports/gzip_logistic/20/symmetry_false,score_dict.json,train,data,44051cfcbe1f92c4287a3fdedd6bfff4,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,1,True,100,20,label,6.988410013421121,balanced,False,1,Hamming,gzip_classifier.GzipLogisticRegressor,l1,saga,Asymmetric,0.0390063313096541,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
4d3b465072f0759479ede5e3b3513b6d,train,deckard.base.experiment.Experiment,4d3b465072f0759479ede5e3b3513b6d,KDD NSL,cpu,4d3b465072f0759479ede5e3b3513b6d,4d3b465072f0759479ede5e3b3513b6d,k-Logistic,4d3b465072f0759479ede5e3b3513b6d,4d3b465072f0759479ede5e3b3513b6d,2.30170136,0.115085068,1723640544.9954116,1723640547.2037823,cpu,9.32559986,0.0932559986,1723640547.2039158,1723640556.003239,cpu,0.94,2.07235856759185,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,6,True,100,20,deckard.base.files.FileConfig,.pkl,kdd_nsl,4d3b465072f0759479ede5e3b3513b6d,predictions.json,reports/gzip_logistic/20/symmetry_false,score_dict.json,train,data,d6e64c71dd1be0865cac9026df3eaa1b,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,6,True,100,20,label,1.4509212200515498,,True,1,LZMA,gzip_classifier.GzipLogisticRegressor,l2,saga,Asymmetric,0.0109694089317769,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
4e3694ada207fc735e2e16d2edb3699a,train,deckard.base.experiment.Experiment,4e3694ada207fc735e2e16d2edb3699a,KDD NSL,cpu,4e3694ada207fc735e2e16d2edb3699a,4e3694ada207fc735e2e16d2edb3699a,k-Logistic,4e3694ada207fc735e2e16d2edb3699a,4e3694ada207fc735e2e16d2edb3699a,1.39870573,0.0699352865,1723640512.0068846,1723640513.2527463,cpu,6.03204809,0.0603204809,1723640513.252915,1723640518.658519,cpu,0.5,17.269388197455342,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,8,True,100,20,deckard.base.files.FileConfig,.pkl,kdd_nsl,4e3694ada207fc735e2e16d2edb3699a,predictions.json,reports/gzip_logistic/20/symmetry_false,score_dict.json,train,data,213154e84ad20c52ebdd33f4ec02fb42,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,8,True,100,20,label,0.0029846524345561,balanced,True,1,BZ2,gzip_classifier.GzipLogisticRegressor,l2,saga,Asymmetric,0.0101525691262344,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
517f2684c69847064794046f1b290383,train,deckard.base.experiment.Experiment,517f2684c69847064794046f1b290383,KDD NSL,cpu,517f2684c69847064794046f1b290383,517f2684c69847064794046f1b290383,k-Logistic,517f2684c69847064794046f1b290383,517f2684c69847064794046f1b290383,2.30431794,0.115215897,1723640544.9011683,1723640547.0862193,cpu,9.2504559,0.092504559,1723640547.0864005,1723640555.8390682,cpu,0.92,2.763102111592856,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,8,True,100,20,deckard.base.files.FileConfig,.pkl,kdd_nsl,517f2684c69847064794046f1b290383,predictions.json,reports/gzip_logistic/20/symmetry_false,score_dict.json,train,data,213154e84ad20c52ebdd33f4ec02fb42,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,8,True,100,20,label,0.0240181606295753,balanced,False,1,LZMA,gzip_classifier.GzipLogisticRegressor,l2,saga,Asymmetric,0.0109860363504634,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
4916525396bd281f4b7b307cf3f3b79e,train,deckard.base.experiment.Experiment,4916525396bd281f4b7b307cf3f3b79e,KDD NSL,cpu,4916525396bd281f4b7b307cf3f3b79e,4916525396bd281f4b7b307cf3f3b79e,k-Logistic,4916525396bd281f4b7b307cf3f3b79e,4916525396bd281f4b7b307cf3f3b79e,1.27376059,0.0636880295,1723757851.0197368,1723757852.2267828,cpu,5.48328576,0.0548328576,1723757852.226936,1723757857.4468815,cpu,0.98,0.6907915198468183,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,4,True,100,20,deckard.base.files.FileConfig,.pkl,kdd_nsl,4916525396bd281f4b7b307cf3f3b79e,predictions.json,reports/gzip_logistic/20/symmetry_false,score_dict.json,train,data,1bdd2ae9cd909e0820855a35fd451cbd,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,4,True,100,20,label,12.218101764895636,balanced,False,1,Ratio,gzip_classifier.GzipLogisticRegressor,l2,saga,Asymmetric,0.0260469994115797,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
636ef3a5f1ed230fc09723b95ea42a5e,train,deckard.base.experiment.Experiment,636ef3a5f1ed230fc09723b95ea42a5e,KDD NSL,cpu,636ef3a5f1ed230fc09723b95ea42a5e,636ef3a5f1ed230fc09723b95ea42a5e,k-Logistic,636ef3a5f1ed230fc09723b95ea42a5e,636ef3a5f1ed230fc09723b95ea42a5e,1.4374027,0.071870135,1723640545.0074751,1723640546.316751,cpu,6.25736211,0.0625736211,1723640546.3168845,1723640552.035753,cpu,0.5,17.269388197455342,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,10,True,100,20,deckard.base.files.FileConfig,.pkl,kdd_nsl,636ef3a5f1ed230fc09723b95ea42a5e,predictions.json,reports/gzip_logistic/20/symmetry_false,score_dict.json,train,data,f2fa6ca59659a8ff8ed8d0cdadd9dabe,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,10,True,100,20,label,0.0093757289794053,,True,1,ZSTD,gzip_classifier.GzipLogisticRegressor,l1,saga,Asymmetric,0.0431884069083317,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
71343fd3bc11fd5f2eeb27b7803a1951,train,deckard.base.experiment.Experiment,71343fd3bc11fd5f2eeb27b7803a1951,KDD NSL,cpu,71343fd3bc11fd5f2eeb27b7803a1951,71343fd3bc11fd5f2eeb27b7803a1951,k-Logistic,71343fd3bc11fd5f2eeb27b7803a1951,71343fd3bc11fd5f2eeb27b7803a1951,1.29797445,0.0648987225,1723757832.9509003,1723757834.1717978,cpu,6.33716607,0.0633716607,1723757834.171942,1723757840.1491838,cpu,0.97,1.036187279770227,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,4,True,100,20,deckard.base.files.FileConfig,.pkl,kdd_nsl,71343fd3bc11fd5f2eeb27b7803a1951,predictions.json,reports/gzip_logistic/20/symmetry_false,score_dict.json,train,data,1bdd2ae9cd909e0820855a35fd451cbd,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,4,True,100,20,label,256.0131740822615,balanced,False,1,Ratio,gzip_classifier.GzipLogisticRegressor,l2,saga,Asymmetric,0.0207282639650426,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
71eef0b2aede19ad4307788dba27dbef,train,deckard.base.experiment.Experiment,71eef0b2aede19ad4307788dba27dbef,KDD NSL,cpu,71eef0b2aede19ad4307788dba27dbef,71eef0b2aede19ad4307788dba27dbef,k-Logistic,71eef0b2aede19ad4307788dba27dbef,71eef0b2aede19ad4307788dba27dbef,1.31661766,0.065830883,1723757770.2998393,1723757771.5484052,cpu,5.62585468,0.0562585468,1723757771.5485349,1723757776.8912575,cpu,0.9,3.4538776394910684,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,10,True,100,20,deckard.base.files.FileConfig,.pkl,kdd_nsl,71eef0b2aede19ad4307788dba27dbef,predictions.json,reports/gzip_logistic/20/symmetry_false,score_dict.json,train,data,f2fa6ca59659a8ff8ed8d0cdadd9dabe,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,10,True,100,20,label,5.672182785204268,,False,1,Ratio,gzip_classifier.GzipLogisticRegressor,l1,saga,Asymmetric,0.0131396141689167,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
7682760f1f0aefa6269ba2cbe868b4c5,train,deckard.base.experiment.Experiment,7682760f1f0aefa6269ba2cbe868b4c5,KDD NSL,cpu,7682760f1f0aefa6269ba2cbe868b4c5,7682760f1f0aefa6269ba2cbe868b4c5,k-Logistic,7682760f1f0aefa6269ba2cbe868b4c5,7682760f1f0aefa6269ba2cbe868b4c5,1.27153453,0.0635767265,1723757850.958864,1723757852.1671035,cpu,5.46449593,0.0546449593,1723757852.1672473,1723757857.3564742,cpu,0.98,0.6907915198468183,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,4,True,100,20,deckard.base.files.FileConfig,.pkl,kdd_nsl,7682760f1f0aefa6269ba2cbe868b4c5,predictions.json,reports/gzip_logistic/20/symmetry_false,score_dict.json,train,data,1bdd2ae9cd909e0820855a35fd451cbd,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,4,True,100,20,label,41.331853840568485,balanced,False,1,Ratio,gzip_classifier.GzipLogisticRegressor,l2,saga,Asymmetric,0.0305757172825994,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
7979f2d52f2a06bb43f7a760e1f1e615,train,deckard.base.experiment.Experiment,7979f2d52f2a06bb43f7a760e1f1e615,KDD NSL,cpu,7979f2d52f2a06bb43f7a760e1f1e615,7979f2d52f2a06bb43f7a760e1f1e615,k-Logistic,7979f2d52f2a06bb43f7a760e1f1e615,7979f2d52f2a06bb43f7a760e1f1e615,1.2825359,0.064126795,1723640719.518209,1723640720.7324784,cpu,5.74265226,0.0574265226,1723640720.7326882,1723640726.1497457,cpu,0.78,7.598578782726162,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,2,True,100,20,deckard.base.files.FileConfig,.pkl,kdd_nsl,7979f2d52f2a06bb43f7a760e1f1e615,predictions.json,reports/gzip_logistic/20/symmetry_false,score_dict.json,train,data,0a89673688bf82295298b4737709b8c8,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,2,True,100,20,label,0.0071832272168366,balanced,True,1,Jaro-Winkler,gzip_classifier.GzipLogisticRegressor,l2,saga,Asymmetric,1.872483366281668e-05,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
79ce2c23d7e14aa02deb1934ccf14e63,train,deckard.base.experiment.Experiment,79ce2c23d7e14aa02deb1934ccf14e63,KDD NSL,cpu,79ce2c23d7e14aa02deb1934ccf14e63,79ce2c23d7e14aa02deb1934ccf14e63,k-Logistic,79ce2c23d7e14aa02deb1934ccf14e63,79ce2c23d7e14aa02deb1934ccf14e63,1.40779536,0.070389768,1723640748.654884,1723640749.908447,cpu,5.91218851,0.0591218851,1723640749.9085667,1723640755.2058952,cpu,0.5,17.269388197455342,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,4,True,100,20,deckard.base.files.FileConfig,.pkl,kdd_nsl,79ce2c23d7e14aa02deb1934ccf14e63,predictions.json,reports/gzip_logistic/20/symmetry_false,score_dict.json,train,data,1bdd2ae9cd909e0820855a35fd451cbd,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,4,True,100,20,label,0.0031637037657411,,True,1,BZ2,gzip_classifier.GzipLogisticRegressor,l1,saga,Asymmetric,0.0047344930543279,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
7b22a2960990d192b359452057e727ea,train,deckard.base.experiment.Experiment,7b22a2960990d192b359452057e727ea,KDD NSL,cpu,7b22a2960990d192b359452057e727ea,7b22a2960990d192b359452057e727ea,k-Logistic,7b22a2960990d192b359452057e727ea,7b22a2960990d192b359452057e727ea,1.60370001,0.0801850005,1723640563.981833,1723640565.4833856,cpu,6.96523593,0.0696523593,1723640565.483498,1723640571.921963,cpu,0.5,17.26978799617044,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,7,True,100,20,deckard.base.files.FileConfig,.pkl,kdd_nsl,7b22a2960990d192b359452057e727ea,predictions.json,reports/gzip_logistic/20/symmetry_false,score_dict.json,train,data,24978e7498207e1fdd6237afc604c4a2,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,7,True,100,20,label,0.0012305432727052,,True,1,SeqRatio,gzip_classifier.GzipLogisticRegressor,l2,saga,Asymmetric,0.0080941449185389,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
7b2e29a93c7083b0cc089659028c5931,train,deckard.base.experiment.Experiment,7b2e29a93c7083b0cc089659028c5931,KDD NSL,cpu,7b2e29a93c7083b0cc089659028c5931,7b2e29a93c7083b0cc089659028c5931,k-Logistic,7b2e29a93c7083b0cc089659028c5931,7b2e29a93c7083b0cc089659028c5931,1.31689633,0.0658448165,1723757889.652325,1723757890.90378,cpu,6.12455272,0.0612455272,1723757890.904081,1723757896.6979048,cpu,0.52,16.578660645402937,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,4,True,100,20,deckard.base.files.FileConfig,.pkl,kdd_nsl,7b2e29a93c7083b0cc089659028c5931,predictions.json,reports/gzip_logistic/20/symmetry_false,score_dict.json,train,data,1bdd2ae9cd909e0820855a35fd451cbd,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,4,True,100,20,label,5.888067917889392,balanced,False,1,Jaro-Winkler,gzip_classifier.GzipLogisticRegressor,l2,saga,Asymmetric,0.0462280701710327,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
