,stage,_target_,data,Dataset,device_id,files,model,Model,name,scorers,accuracy,log_loss,predict_device,predict_end_time,predict_start_time,predict_time,predict_time_per_sample,train_device,train_end_time,train_start_time,train_time,train_time_per_sample,data.name,data.target,data.sample.random_state,data.sample.shuffle,data.sample.stratify,data.sample.test_size,data.sample.train_size,files._target_,files.data_dir,files.data_file,files.data_type,files.directory,files.name,files.predictions_file,files.reports,files.score_dict_file,files.stage,model.library,model.data.name,model.data.sample.random_state,model.data.sample.shuffle,model.data.sample.stratify,model.data.sample.test_size,model.data.sample.train_size,model.data.target,model.init.C,model.init.class_weight,model.init.gamma,model.init.kernel,Condensing Ratio,Metric,model.init.modified,model.init.name,Symmetric,scorers.accuracy.direction,scorers.accuracy.name,scorers.log_loss.direction,scorers.log_loss.name,model_layers,Condensing Method
4c6331c43b954153c6d002812a203b54,train,deckard.base.experiment.Experiment,4c6331c43b954153c6d002812a203b54,Truthseeker,cpu,4c6331c43b954153c6d002812a203b54,4c6331c43b954153c6d002812a203b54,k-SVC,4c6331c43b954153c6d002812a203b54,4c6331c43b954153c6d002812a203b54,0.4825,17.87413462434478,cpu,1725758217.7945669,1725758216.046089,1.90158088,0.0047539522,cpu,1725758216.0459485,1725758215.8861809,0.17512684,0.008756342,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,5,True,True,400,20,deckard.base.files.FileConfig,data,b9ee3dc6319c7692a89edca281e80aa8,.pkl,truthseeker,4c6331c43b954153c6d002812a203b54,predictions.json,reports/modified//gzip_svc/20/modified_true/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,5,True,True,400,20,BotScoreBinary,0.1968889189919224,balanced,scale,precomputed,1,ZSTD,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random
468849d154927965a341d7789093393b,train,deckard.base.experiment.Experiment,468849d154927965a341d7789093393b,Truthseeker,cpu,468849d154927965a341d7789093393b,468849d154927965a341d7789093393b,k-SVC,468849d154927965a341d7789093393b,468849d154927965a341d7789093393b,0.56,15.19726950909255,cpu,1727425423.9245377,1727425423.292604,0.66118251,0.001652956275,cpu,1727425423.2922895,1727425423.2131412,0.08205895,0.0041029475,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,10,True,True,400,20,deckard.base.files.FileConfig,data,83a68d33fa9b9e108a85dc94131bcd37,.pkl,truthseeker,468849d154927965a341d7789093393b,predictions.json,reports/modified/gzip_svc/20/modified_true/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,10,True,True,400,20,BotScoreBinary,37.19523221109721,,scale,precomputed,1,Jaro-Winkler,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random
16b8a32c9888c96b430ed95537d66016,train,deckard.base.experiment.Experiment,16b8a32c9888c96b430ed95537d66016,Truthseeker,cpu,16b8a32c9888c96b430ed95537d66016,16b8a32c9888c96b430ed95537d66016,k-SVC,16b8a32c9888c96b430ed95537d66016,16b8a32c9888c96b430ed95537d66016,0.51,16.924048409352046,cpu,1725758169.9705353,1725758168.6252062,1.40602049,0.003515051225,cpu,1725758168.6248782,1725758168.5112302,0.1075002,0.00537501,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,5,True,True,400,20,deckard.base.files.FileConfig,data,b9ee3dc6319c7692a89edca281e80aa8,.pkl,truthseeker,16b8a32c9888c96b430ed95537d66016,predictions.json,reports/modified//gzip_svc/20/modified_true/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,5,True,True,400,20,BotScoreBinary,0.0229672353847415,,auto,rbf,1,Jaro-Winkler,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random
3464002be12ed3989f1111daed2dc00f,train,deckard.base.experiment.Experiment,3464002be12ed3989f1111daed2dc00f,Truthseeker,cpu,3464002be12ed3989f1111daed2dc00f,3464002be12ed3989f1111daed2dc00f,k-SVC,3464002be12ed3989f1111daed2dc00f,3464002be12ed3989f1111daed2dc00f,0.48,17.96043558847982,cpu,1725758198.9153802,1725758197.7456934,1.19083071,0.002977076775,cpu,1725758197.7455535,1725758197.6307254,0.11740506,0.005870253,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,3,True,True,400,20,deckard.base.files.FileConfig,data,7b9730f3e31d952aea1da304c7315d31,.pkl,truthseeker,3464002be12ed3989f1111daed2dc00f,predictions.json,reports/modified//gzip_svc/20/modified_true/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,3,True,True,400,20,BotScoreBinary,0.1780962965620345,balanced,auto,rbf,1,Jaro-Winkler,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random
33b87e3a0865e5bec06308fe459ee007,train,deckard.base.experiment.Experiment,33b87e3a0865e5bec06308fe459ee007,Truthseeker,cpu,33b87e3a0865e5bec06308fe459ee007,33b87e3a0865e5bec06308fe459ee007,k-SVC,33b87e3a0865e5bec06308fe459ee007,33b87e3a0865e5bec06308fe459ee007,0.59,14.160992274611424,cpu,1727425577.2162333,1727425576.1124902,1.32838224,0.0033209556,cpu,1727425576.1123605,1727425576.0130503,0.09818444,0.004909222,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,1,True,True,400,20,deckard.base.files.FileConfig,data,e596d5ae2b9aca0ee1e5d2a9e3992cc0,.pkl,truthseeker,33b87e3a0865e5bec06308fe459ee007,predictions.json,reports/modified/gzip_svc/20/modified_true/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,1,True,True,400,20,BotScoreBinary,13.026982642373326,,auto,rbf,1,GZIP,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random
17f2f2223d98b815063217dafa4db02d,train,deckard.base.experiment.Experiment,17f2f2223d98b815063217dafa4db02d,Truthseeker,cpu,17f2f2223d98b815063217dafa4db02d,17f2f2223d98b815063217dafa4db02d,k-SVC,17f2f2223d98b815063217dafa4db02d,17f2f2223d98b815063217dafa4db02d,0.585,14.333684157592408,cpu,1727425577.155604,1727425576.0456676,1.33540453,0.003338511325,cpu,1727425576.045576,1727425575.9589448,0.09364622,0.004682311,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,1,True,True,400,20,deckard.base.files.FileConfig,data,e596d5ae2b9aca0ee1e5d2a9e3992cc0,.pkl,truthseeker,17f2f2223d98b815063217dafa4db02d,predictions.json,reports/modified/gzip_svc/20/modified_true/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,1,True,True,400,20,BotScoreBinary,11.032575190503763,,auto,rbf,1,GZIP,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random
18e397c5d90d62fc257994bcfe535675,train,deckard.base.experiment.Experiment,18e397c5d90d62fc257994bcfe535675,Truthseeker,cpu,18e397c5d90d62fc257994bcfe535675,18e397c5d90d62fc257994bcfe535675,k-SVC,18e397c5d90d62fc257994bcfe535675,18e397c5d90d62fc257994bcfe535675,0.495,17.442463887202813,cpu,1727425465.265664,1727425464.6281369,0.68164123,0.001704103075,cpu,1727425464.6277657,1727425464.541077,0.08970313,0.0044851565,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,3,True,True,400,20,deckard.base.files.FileConfig,data,7b9730f3e31d952aea1da304c7315d31,.pkl,truthseeker,18e397c5d90d62fc257994bcfe535675,predictions.json,reports/modified/gzip_svc/20/modified_true/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,3,True,True,400,20,BotScoreBinary,0.0569469096428356,,scale,precomputed,1,Jaro,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random
198f0324b488509f42e9bbe89e1051aa,train,deckard.base.experiment.Experiment,198f0324b488509f42e9bbe89e1051aa,Truthseeker,cpu,198f0324b488509f42e9bbe89e1051aa,198f0324b488509f42e9bbe89e1051aa,k-SVC,198f0324b488509f42e9bbe89e1051aa,198f0324b488509f42e9bbe89e1051aa,0.4975,17.35598301364598,cpu,1727425537.4434254,1727425536.8804617,0.57859834,0.00144649585,cpu,1727425536.8802042,1727425536.7702825,0.11341331,0.0056706655,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,4,True,True,400,20,deckard.base.files.FileConfig,data,5fd677636b3277f24cc8b9edc171d053,.pkl,truthseeker,198f0324b488509f42e9bbe89e1051aa,predictions.json,reports/modified/gzip_svc/20/modified_true/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,4,True,True,400,20,BotScoreBinary,33.823540534511054,,scale,precomputed,1,Ratio,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random
19aa18265fd553ee9d5e63be09e8c880,train,deckard.base.experiment.Experiment,19aa18265fd553ee9d5e63be09e8c880,Truthseeker,cpu,19aa18265fd553ee9d5e63be09e8c880,19aa18265fd553ee9d5e63be09e8c880,k-SVC,19aa18265fd553ee9d5e63be09e8c880,19aa18265fd553ee9d5e63be09e8c880,0.515,16.75164438144594,cpu,1725758252.943507,1725758242.1724803,11.02103715,0.027552592875,cpu,1725758242.1721685,1725758241.8292894,0.3393626,0.01696813,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,10,True,True,400,20,deckard.base.files.FileConfig,data,83a68d33fa9b9e108a85dc94131bcd37,.pkl,truthseeker,19aa18265fd553ee9d5e63be09e8c880,predictions.json,reports/modified//gzip_svc/20/modified_true/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,10,True,True,400,20,BotScoreBinary,19.16946094077726,balanced,scale,rbf,1,SeqRatio,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random
1a729a7951c7018ff9b14a6c3f51f140,train,deckard.base.experiment.Experiment,1a729a7951c7018ff9b14a6c3f51f140,Truthseeker,cpu,1a729a7951c7018ff9b14a6c3f51f140,1a729a7951c7018ff9b14a6c3f51f140,k-SVC,1a729a7951c7018ff9b14a6c3f51f140,1a729a7951c7018ff9b14a6c3f51f140,0.515,16.751654376413818,cpu,1727425456.7638974,1727425456.1761453,0.61202851,0.001530071275,cpu,1727425456.1758149,1727425456.1011274,0.07731546,0.003865773,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,10,True,True,400,20,deckard.base.files.FileConfig,data,83a68d33fa9b9e108a85dc94131bcd37,.pkl,truthseeker,1a729a7951c7018ff9b14a6c3f51f140,predictions.json,reports/modified/gzip_svc/20/modified_true/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,10,True,True,400,20,BotScoreBinary,66.36888966348374,,scale,rbf,1,Jaro-Winkler,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random
1a97a1ccde195678e44289200c3a214e,train,deckard.base.experiment.Experiment,1a97a1ccde195678e44289200c3a214e,Truthseeker,cpu,1a97a1ccde195678e44289200c3a214e,1a97a1ccde195678e44289200c3a214e,k-SVC,1a97a1ccde195678e44289200c3a214e,1a97a1ccde195678e44289200c3a214e,0.4675,18.39205435178883,cpu,1725758199.836068,1725758197.8469858,2.78553209,0.006963830225,cpu,1725758197.8466918,1725758197.6371157,0.23026569,0.0115132845,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,8,True,True,400,20,deckard.base.files.FileConfig,data,f852a819f8eb07c0677196f0137a9af0,.pkl,truthseeker,1a97a1ccde195678e44289200c3a214e,predictions.json,reports/modified//gzip_svc/20/modified_true/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,8,True,True,400,20,BotScoreBinary,1.6825991470495834,balanced,scale,precomputed,1,BZ2,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random
1c0437c3b76366ae4264c34b63f22da8,train,deckard.base.experiment.Experiment,1c0437c3b76366ae4264c34b63f22da8,Truthseeker,cpu,1c0437c3b76366ae4264c34b63f22da8,1c0437c3b76366ae4264c34b63f22da8,k-SVC,1c0437c3b76366ae4264c34b63f22da8,1c0437c3b76366ae4264c34b63f22da8,0.5025,17.183185184005495,cpu,1727425473.126515,1727425472.5124075,0.64378367,0.001609459175,cpu,1727425472.5121012,1727425472.4006562,0.11365585,0.0056827925,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,10,True,True,400,20,deckard.base.files.FileConfig,data,83a68d33fa9b9e108a85dc94131bcd37,.pkl,truthseeker,1c0437c3b76366ae4264c34b63f22da8,predictions.json,reports/modified/gzip_svc/20/modified_true/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,10,True,True,400,20,BotScoreBinary,0.2626307983648663,,scale,precomputed,1,Jaro-Winkler,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random
1dc2f534cd0259404a2fa74c337aba70,train,deckard.base.experiment.Experiment,1dc2f534cd0259404a2fa74c337aba70,Truthseeker,cpu,1dc2f534cd0259404a2fa74c337aba70,1dc2f534cd0259404a2fa74c337aba70,k-SVC,1dc2f534cd0259404a2fa74c337aba70,1dc2f534cd0259404a2fa74c337aba70,0.47,18.30579936450602,cpu,1727425441.387143,1727425440.0762544,2.11144455,0.005278611375,cpu,1727425440.0760863,1727425439.9063015,0.19162125,0.0095810625,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,10,True,True,400,20,deckard.base.files.FileConfig,data,83a68d33fa9b9e108a85dc94131bcd37,.pkl,truthseeker,1dc2f534cd0259404a2fa74c337aba70,predictions.json,reports/modified/gzip_svc/20/modified_true/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,10,True,True,400,20,BotScoreBinary,53.46268704236678,,scale,precomputed,1,BZ2,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random
1fa2de443c4e97e66ac3c1a64f0ca59e,train,deckard.base.experiment.Experiment,1fa2de443c4e97e66ac3c1a64f0ca59e,Truthseeker,cpu,1fa2de443c4e97e66ac3c1a64f0ca59e,1fa2de443c4e97e66ac3c1a64f0ca59e,k-SVC,1fa2de443c4e97e66ac3c1a64f0ca59e,1fa2de443c4e97e66ac3c1a64f0ca59e,0.52,16.578866541741213,cpu,1727425537.5888424,1727425536.9267612,0.71910673,0.001797766825,cpu,1727425536.9264202,1727425536.7915184,0.13742843,0.0068714215,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,10,True,True,400,20,deckard.base.files.FileConfig,data,83a68d33fa9b9e108a85dc94131bcd37,.pkl,truthseeker,1fa2de443c4e97e66ac3c1a64f0ca59e,predictions.json,reports/modified/gzip_svc/20/modified_true/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,10,True,True,400,20,BotScoreBinary,0.0010671803924586,,scale,precomputed,1,Ratio,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random
20f60db3f5024bf4f2449b04b606b2fe,train,deckard.base.experiment.Experiment,20f60db3f5024bf4f2449b04b606b2fe,Truthseeker,cpu,20f60db3f5024bf4f2449b04b606b2fe,20f60db3f5024bf4f2449b04b606b2fe,k-SVC,20f60db3f5024bf4f2449b04b606b2fe,20f60db3f5024bf4f2449b04b606b2fe,0.4775,18.046752544563464,cpu,1727425441.458072,1727425440.140001,2.13479346,0.00533698365,cpu,1727425440.1398642,1727425439.9570136,0.20503851,0.0102519255,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,10,True,True,400,20,deckard.base.files.FileConfig,data,83a68d33fa9b9e108a85dc94131bcd37,.pkl,truthseeker,20f60db3f5024bf4f2449b04b606b2fe,predictions.json,reports/modified/gzip_svc/20/modified_true/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,10,True,True,400,20,BotScoreBinary,0.0064523138603011,,scale,precomputed,1,BZ2,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random
33c8c94a0ae3cf61e73c5ecc92f520eb,train,deckard.base.experiment.Experiment,33c8c94a0ae3cf61e73c5ecc92f520eb,Truthseeker,cpu,33c8c94a0ae3cf61e73c5ecc92f520eb,33c8c94a0ae3cf61e73c5ecc92f520eb,k-SVC,33c8c94a0ae3cf61e73c5ecc92f520eb,33c8c94a0ae3cf61e73c5ecc92f520eb,0.5025,17.183185184005495,cpu,1727425473.2014558,1727425472.5210524,0.7301072,0.001825268,cpu,1727425472.5208735,1727425472.398818,0.12464524,0.006232262,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,10,True,True,400,20,deckard.base.files.FileConfig,data,83a68d33fa9b9e108a85dc94131bcd37,.pkl,truthseeker,33c8c94a0ae3cf61e73c5ecc92f520eb,predictions.json,reports/modified/gzip_svc/20/modified_true/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,10,True,True,400,20,BotScoreBinary,0.2409386376078249,,scale,precomputed,1,Jaro-Winkler,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random
21f5a3c88d71f70b70e481367cf7957b,train,deckard.base.experiment.Experiment,21f5a3c88d71f70b70e481367cf7957b,Truthseeker,cpu,21f5a3c88d71f70b70e481367cf7957b,21f5a3c88d71f70b70e481367cf7957b,k-SVC,21f5a3c88d71f70b70e481367cf7957b,21f5a3c88d71f70b70e481367cf7957b,0.5275,16.31974176104921,cpu,1727425505.3479595,1727425504.641837,0.76352633,0.001908815825,cpu,1727425504.6415408,1727425504.539591,0.09986321,0.0049931605,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,7,True,True,400,20,deckard.base.files.FileConfig,data,622648e449d34b420fb8d54f53e827ab,.pkl,truthseeker,21f5a3c88d71f70b70e481367cf7957b,predictions.json,reports/modified/gzip_svc/20/modified_true/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,7,True,True,400,20,BotScoreBinary,0.3555833071162416,,scale,precomputed,1,Jaro,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random
23b5075d6477300307814d8bfccc50da,train,deckard.base.experiment.Experiment,23b5075d6477300307814d8bfccc50da,Truthseeker,cpu,23b5075d6477300307814d8bfccc50da,23b5075d6477300307814d8bfccc50da,k-SVC,23b5075d6477300307814d8bfccc50da,23b5075d6477300307814d8bfccc50da,0.46,18.651229107320216,cpu,1725758409.9913616,1725758391.7757351,19.98065344,0.0499516336,cpu,1725758391.7755408,1725758391.0701385,0.74148966,0.037074483,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,3,True,True,400,20,deckard.base.files.FileConfig,data,7b9730f3e31d952aea1da304c7315d31,.pkl,truthseeker,23b5075d6477300307814d8bfccc50da,predictions.json,reports/modified//gzip_svc/20/modified_true/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,3,True,True,400,20,BotScoreBinary,0.0922993125520582,,scale,rbf,1,LZMA,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random
23d7117ee1f88bb3f45bbc1bbf21f0b3,train,deckard.base.experiment.Experiment,23d7117ee1f88bb3f45bbc1bbf21f0b3,Truthseeker,cpu,23d7117ee1f88bb3f45bbc1bbf21f0b3,23d7117ee1f88bb3f45bbc1bbf21f0b3,k-SVC,23d7117ee1f88bb3f45bbc1bbf21f0b3,23d7117ee1f88bb3f45bbc1bbf21f0b3,0.5025,17.18318318501192,cpu,1727425529.6329496,1727425529.065668,0.59109701,0.001477742525,cpu,1727425529.065534,1727425528.992098,0.07616644,0.003808322,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,10,True,True,400,20,deckard.base.files.FileConfig,data,83a68d33fa9b9e108a85dc94131bcd37,.pkl,truthseeker,23d7117ee1f88bb3f45bbc1bbf21f0b3,predictions.json,reports/modified/gzip_svc/20/modified_true/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,10,True,True,400,20,BotScoreBinary,9.782095006436776,,scale,precomputed,1,Jaro-Winkler,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random
262a187a9c940d6a575256ecabc7edfa,train,deckard.base.experiment.Experiment,262a187a9c940d6a575256ecabc7edfa,Truthseeker,cpu,262a187a9c940d6a575256ecabc7edfa,262a187a9c940d6a575256ecabc7edfa,k-SVC,262a187a9c940d6a575256ecabc7edfa,262a187a9c940d6a575256ecabc7edfa,0.4625,18.564818198538525,cpu,1727425433.109531,1727425432.0876026,1.1516054,0.0028790135,cpu,1727425432.087441,1727425431.933518,0.16746226,0.008373113,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,6,True,True,400,20,deckard.base.files.FileConfig,data,068a1e3f4436988d3a977a49c79e13c4,.pkl,truthseeker,262a187a9c940d6a575256ecabc7edfa,predictions.json,reports/modified/gzip_svc/20/modified_true/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,6,True,True,400,20,BotScoreBinary,30.740266152415707,,scale,precomputed,1,ZSTD,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random
26712ef76d5f81b846ee3531a208f26a,train,deckard.base.experiment.Experiment,26712ef76d5f81b846ee3531a208f26a,Truthseeker,cpu,26712ef76d5f81b846ee3531a208f26a,26712ef76d5f81b846ee3531a208f26a,k-SVC,26712ef76d5f81b846ee3531a208f26a,26712ef76d5f81b846ee3531a208f26a,0.4375,19.42828760841129,cpu,1725758339.0730538,1725758337.1723726,2.17269114,0.00543172785,cpu,1725758337.172175,1725758336.970993,0.20958794,0.010479397,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,1,True,True,400,20,deckard.base.files.FileConfig,data,e596d5ae2b9aca0ee1e5d2a9e3992cc0,.pkl,truthseeker,26712ef76d5f81b846ee3531a208f26a,predictions.json,reports/modified//gzip_svc/20/modified_true/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,1,True,True,400,20,BotScoreBinary,0.0015594816012853,balanced,scale,precomputed,1,GZIP,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random
278af06c1edb1649ccf971a99449c600,train,deckard.base.experiment.Experiment,278af06c1edb1649ccf971a99449c600,Truthseeker,cpu,278af06c1edb1649ccf971a99449c600,278af06c1edb1649ccf971a99449c600,k-SVC,278af06c1edb1649ccf971a99449c600,278af06c1edb1649ccf971a99449c600,0.515,16.751654376413818,cpu,1727425553.2045555,1727425552.4839203,0.77226198,0.00193065495,cpu,1727425552.483544,1727425552.3917837,0.09531076,0.004765538,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,10,True,True,400,20,deckard.base.files.FileConfig,data,83a68d33fa9b9e108a85dc94131bcd37,.pkl,truthseeker,278af06c1edb1649ccf971a99449c600,predictions.json,reports/modified/gzip_svc/20/modified_true/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,10,True,True,400,20,BotScoreBinary,23.06939050583147,,scale,rbf,1,Jaro-Winkler,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random
