,stage,_target_,data,Dataset,device_id,files,model,Model,name,scorers,accuracy,log_loss,predict_device,predict_end_time,predict_start_time,predict_time,predict_time_per_sample,train_device,train_end_time,train_start_time,train_time,train_time_per_sample,data.name,data.target,data.sample.random_state,data.sample.shuffle,data.sample.stratify,data.sample.test_size,data.sample.train_size,files._target_,files.data_dir,files.data_file,files.data_type,files.directory,files.name,files.predictions_file,files.reports,files.score_dict_file,files.stage,model.library,model.data.name,model.data.sample.random_state,model.data.sample.shuffle,model.data.sample.stratify,model.data.sample.test_size,model.data.sample.train_size,model.data.target,model.init.algorithm,model.init.k,Condensing Ratio,Metric,model.init.name,Symmetric,model.init.weights,scorers.accuracy.direction,scorers.accuracy.name,scorers.log_loss.direction,scorers.log_loss.name,model_layers,Condensing Method,model.init.modified
90b555578a62e2801e8a5b4d5e883016,train,deckard.base.experiment.Experiment,90b555578a62e2801e8a5b4d5e883016,Truthseeker,cpu,90b555578a62e2801e8a5b4d5e883016,90b555578a62e2801e8a5b4d5e883016,k-KNN,90b555578a62e2801e8a5b4d5e883016,90b555578a62e2801e8a5b4d5e883016,0.62,13.12476701396327,cpu,1725627973.031083,1725627972.8486652,0.19996804,0.0019996804,cpu,1725627972.8485332,1725627972.7657454,0.08157074,0.004078537,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,3,True,True,100,20,deckard.base.files.FileConfig,data,9e2295aadc263df08dfcd7dfeba25453,.pkl,truthseeker,90b555578a62e2801e8a5b4d5e883016,predictions.json,reports/gzip_knn/20/symmetry_false,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,3,True,True,100,20,BotScoreBinary,brute,7,1,Jaro,gzip_classifier.GzipKNN,Asymmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random,Vanilla
0eddaeb97e7d5089d0fa66bec69177b0,train,deckard.base.experiment.Experiment,0eddaeb97e7d5089d0fa66bec69177b0,Truthseeker,cpu,0eddaeb97e7d5089d0fa66bec69177b0,0eddaeb97e7d5089d0fa66bec69177b0,k-KNN,0eddaeb97e7d5089d0fa66bec69177b0,0eddaeb97e7d5089d0fa66bec69177b0,0.49,17.61507181245362,cpu,1725635864.2266402,1725635850.653965,15.82404114,0.1582404114,cpu,1725635850.653815,1725635843.5924344,8.02309478,0.0802309478,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,10,True,True,100,100,deckard.base.files.FileConfig,data,b130b08195a3f3929d5b133fc8ddce92,.pkl,truthseeker,0eddaeb97e7d5089d0fa66bec69177b0,predictions.json,reports/gzip_knn/100/symmetry_true,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,10,True,True,100,100,BotScoreBinary,brute,5,1,LZMA,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random,Vanilla
809ec59dff835b6d48c62f4ab5311cf3,train,deckard.base.experiment.Experiment,809ec59dff835b6d48c62f4ab5311cf3,Truthseeker,cpu,809ec59dff835b6d48c62f4ab5311cf3,809ec59dff835b6d48c62f4ab5311cf3,k-KNN,809ec59dff835b6d48c62f4ab5311cf3,809ec59dff835b6d48c62f4ab5311cf3,0.67,11.397988113703768,cpu,1725628072.0632832,1725628068.0760543,4.40666447,0.0440666447,cpu,1725628068.075972,1725628067.213601,0.93838923,0.0469194615,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,10,True,True,100,20,deckard.base.files.FileConfig,data,8562714d913d41831baa876dc66728f4,.pkl,truthseeker,809ec59dff835b6d48c62f4ab5311cf3,predictions.json,reports/gzip_knn/20/symmetry_false,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,10,True,True,100,20,BotScoreBinary,brute,3,1,LZMA,gzip_classifier.GzipKNN,Asymmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random,Vanilla
4bf4d09944e904d91ef8a01e07ac8e79,train,deckard.base.experiment.Experiment,4bf4d09944e904d91ef8a01e07ac8e79,Truthseeker,cpu,4bf4d09944e904d91ef8a01e07ac8e79,4bf4d09944e904d91ef8a01e07ac8e79,k-KNN,4bf4d09944e904d91ef8a01e07ac8e79,4bf4d09944e904d91ef8a01e07ac8e79,0.47,18.305647440994285,cpu,1725627994.564543,1725627991.7092874,3.18911818,0.0318911818,cpu,1725627991.709144,1725627991.0008705,0.75981056,0.037990528,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,6,True,True,100,20,deckard.base.files.FileConfig,data,2ddb55cd0f2764b065676e2e82f384a5,.pkl,truthseeker,4bf4d09944e904d91ef8a01e07ac8e79,predictions.json,reports/gzip_knn/20/symmetry_false,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,6,True,True,100,20,BotScoreBinary,brute,7,1,LZMA,gzip_classifier.GzipKNN,Asymmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random,Vanilla
377b047bf343cce02815502f2582b653,train,deckard.base.experiment.Experiment,377b047bf343cce02815502f2582b653,Truthseeker,cpu,377b047bf343cce02815502f2582b653,377b047bf343cce02815502f2582b653,k-KNN,377b047bf343cce02815502f2582b653,377b047bf343cce02815502f2582b653,0.38,21.41433721589379,cpu,1725627973.4427187,1725627973.0190637,0.62106393,0.0062106393,cpu,1725627973.018962,1725627972.8222568,0.23617499,0.0118087495,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,3,True,True,100,20,deckard.base.files.FileConfig,data,9e2295aadc263df08dfcd7dfeba25453,.pkl,truthseeker,377b047bf343cce02815502f2582b653,predictions.json,reports/gzip_knn/20/symmetry_false,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,3,True,True,100,20,BotScoreBinary,brute,7,1,BZ2,gzip_classifier.GzipKNN,Asymmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random,Vanilla
1c4d8df84bc9422f8202611933a61612,train,deckard.base.experiment.Experiment,1c4d8df84bc9422f8202611933a61612,Truthseeker,cpu,1c4d8df84bc9422f8202611933a61612,1c4d8df84bc9422f8202611933a61612,k-KNN,1c4d8df84bc9422f8202611933a61612,1c4d8df84bc9422f8202611933a61612,0.56,15.19735746480987,cpu,1725627991.3426912,1725627991.1700535,0.19022931,0.0019022931,cpu,1725627991.169896,1725627991.0822716,0.08217591,0.0041087955,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,6,True,True,100,20,deckard.base.files.FileConfig,data,2ddb55cd0f2764b065676e2e82f384a5,.pkl,truthseeker,1c4d8df84bc9422f8202611933a61612,predictions.json,reports/gzip_knn/20/symmetry_false,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,6,True,True,100,20,BotScoreBinary,brute,7,1,Jaro,gzip_classifier.GzipKNN,Asymmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random,Vanilla
168a26cba56e0254c68390b1f7fdf0bc,train,deckard.base.experiment.Experiment,168a26cba56e0254c68390b1f7fdf0bc,Truthseeker,cpu,168a26cba56e0254c68390b1f7fdf0bc,168a26cba56e0254c68390b1f7fdf0bc,k-KNN,168a26cba56e0254c68390b1f7fdf0bc,168a26cba56e0254c68390b1f7fdf0bc,0.52,16.578820564888975,cpu,1725628085.700589,1725628085.313759,0.59048169,0.0059048169,cpu,1725628085.313234,1725628085.136709,0.22017549,0.0110087745,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,10,True,True,100,20,deckard.base.files.FileConfig,data,8562714d913d41831baa876dc66728f4,.pkl,truthseeker,168a26cba56e0254c68390b1f7fdf0bc,predictions.json,reports/gzip_knn/20/symmetry_false,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,10,True,True,100,20,BotScoreBinary,brute,3,1,BZ2,gzip_classifier.GzipKNN,Asymmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random,Vanilla
085c933662c5daa4d16a96873a48e627,train,deckard.base.experiment.Experiment,085c933662c5daa4d16a96873a48e627,Truthseeker,cpu,085c933662c5daa4d16a96873a48e627,085c933662c5daa4d16a96873a48e627,k-KNN,085c933662c5daa4d16a96873a48e627,085c933662c5daa4d16a96873a48e627,0.54,15.88799706114495,cpu,1725628060.760518,1725628052.1245775,9.31109771,0.0931109771,cpu,1725628052.1244032,1725628050.1572506,2.11224592,0.105612296,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,8,True,True,100,20,deckard.base.files.FileConfig,data,ac2f6012396cd9663a523f41c6ea23c8,.pkl,truthseeker,085c933662c5daa4d16a96873a48e627,predictions.json,reports/gzip_knn/20/symmetry_false,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,8,True,True,100,20,BotScoreBinary,brute,7,1,LZMA,gzip_classifier.GzipKNN,Asymmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random,Vanilla
fb59a8206b67502593bddfcb919c843d,train,deckard.base.experiment.Experiment,fb59a8206b67502593bddfcb919c843d,Truthseeker,cpu,fb59a8206b67502593bddfcb919c843d,fb59a8206b67502593bddfcb919c843d,k-KNN,fb59a8206b67502593bddfcb919c843d,fb59a8206b67502593bddfcb919c843d,0.5,17.269612084735794,cpu,1725635839.6911545,1725635798.056463,45.18403743,0.4518403743,cpu,1725635798.0563655,1725635775.3644445,24.45359471,0.2445359471,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,9,True,True,100,100,deckard.base.files.FileConfig,data,5856615e384d47c0daa486e7ffb621bd,.pkl,truthseeker,fb59a8206b67502593bddfcb919c843d,predictions.json,reports/gzip_knn/100/symmetry_true,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,9,True,True,100,100,BotScoreBinary,brute,3,1,LZMA,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random,Vanilla
e3e63e34e6cf90170a16a6cfe618d3ef,train,deckard.base.experiment.Experiment,e3e63e34e6cf90170a16a6cfe618d3ef,Truthseeker,cpu,e3e63e34e6cf90170a16a6cfe618d3ef,e3e63e34e6cf90170a16a6cfe618d3ef,k-KNN,e3e63e34e6cf90170a16a6cfe618d3ef,e3e63e34e6cf90170a16a6cfe618d3ef,0.41,20.37813394417497,cpu,1725635868.9619918,1725635867.5096853,2.37357393,0.0237357393,cpu,1725635867.5093868,1725635866.714003,1.28652806,0.0128652806,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,10,True,True,100,100,deckard.base.files.FileConfig,data,b130b08195a3f3929d5b133fc8ddce92,.pkl,truthseeker,e3e63e34e6cf90170a16a6cfe618d3ef,predictions.json,reports/gzip_knn/100/symmetry_true,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,10,True,True,100,100,BotScoreBinary,brute,11,1,BZ2,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random,Vanilla
df10b99390ce24f430ac39947e83e71b,train,deckard.base.experiment.Experiment,df10b99390ce24f430ac39947e83e71b,Truthseeker,cpu,df10b99390ce24f430ac39947e83e71b,df10b99390ce24f430ac39947e83e71b,k-KNN,df10b99390ce24f430ac39947e83e71b,df10b99390ce24f430ac39947e83e71b,0.6,13.815726449270423,cpu,1725635936.257671,1725635920.4413855,17.87668453,0.1787668453,cpu,1725635920.441299,1725635911.7404091,9.85824816,0.0985824816,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,10,True,True,100,100,deckard.base.files.FileConfig,data,b130b08195a3f3929d5b133fc8ddce92,.pkl,truthseeker,df10b99390ce24f430ac39947e83e71b,predictions.json,reports/gzip_knn/100/symmetry_true,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,10,True,True,100,100,BotScoreBinary,brute,1,1,LZMA,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random,Vanilla
dee6507e5d56a7f2cbcdacbc93328228,train,deckard.base.experiment.Experiment,dee6507e5d56a7f2cbcdacbc93328228,Truthseeker,cpu,dee6507e5d56a7f2cbcdacbc93328228,dee6507e5d56a7f2cbcdacbc93328228,k-KNN,dee6507e5d56a7f2cbcdacbc93328228,dee6507e5d56a7f2cbcdacbc93328228,0.51,16.924208328838084,cpu,1725635912.6231573,1725635911.9141798,0.73940151,0.0073940151,cpu,1725635911.9140434,1725635911.5365388,0.37733473,0.0037733473,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,5,True,True,100,100,deckard.base.files.FileConfig,data,81126f0308ecd6edab4a4b70cf7a534a,.pkl,truthseeker,dee6507e5d56a7f2cbcdacbc93328228,predictions.json,reports/gzip_knn/100/symmetry_true,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,5,True,True,100,100,BotScoreBinary,brute,3,1,Jaro-Winkler,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random,Vanilla
d55c542fdfb3149de98f1c30f51bf51d,train,deckard.base.experiment.Experiment,d55c542fdfb3149de98f1c30f51bf51d,Truthseeker,cpu,d55c542fdfb3149de98f1c30f51bf51d,d55c542fdfb3149de98f1c30f51bf51d,k-KNN,d55c542fdfb3149de98f1c30f51bf51d,d55c542fdfb3149de98f1c30f51bf51d,0.53,16.233296869376737,cpu,1725635577.6361835,1725635576.8212757,0.86465022,0.0086465022,cpu,1725635576.821144,1725635576.373165,0.47267589,0.0047267589,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,10,True,True,100,100,deckard.base.files.FileConfig,data,b130b08195a3f3929d5b133fc8ddce92,.pkl,truthseeker,d55c542fdfb3149de98f1c30f51bf51d,predictions.json,reports/gzip_knn/100/symmetry_true,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,10,True,True,100,100,BotScoreBinary,brute,3,1,Ratio,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random,Vanilla
c68fbfded01d3ecf9be79cf85540f06c,train,deckard.base.experiment.Experiment,c68fbfded01d3ecf9be79cf85540f06c,Truthseeker,cpu,c68fbfded01d3ecf9be79cf85540f06c,c68fbfded01d3ecf9be79cf85540f06c,k-KNN,c68fbfded01d3ecf9be79cf85540f06c,c68fbfded01d3ecf9be79cf85540f06c,0.6,13.815686469398916,cpu,1725635742.1930132,1725635741.385992,0.86233062,0.0086233062,cpu,1725635741.3858151,1725635741.0050864,0.38379442,0.0038379442,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,10,True,True,100,100,deckard.base.files.FileConfig,data,b130b08195a3f3929d5b133fc8ddce92,.pkl,truthseeker,c68fbfded01d3ecf9be79cf85540f06c,predictions.json,reports/gzip_knn/100/symmetry_true,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,10,True,True,100,100,BotScoreBinary,brute,3,1,Levenshtein,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random,Vanilla
7cbb61f57e27a378ebfac81626a5b371,train,deckard.base.experiment.Experiment,7cbb61f57e27a378ebfac81626a5b371,Truthseeker,cpu,7cbb61f57e27a378ebfac81626a5b371,7cbb61f57e27a378ebfac81626a5b371,k-KNN,7cbb61f57e27a378ebfac81626a5b371,7cbb61f57e27a378ebfac81626a5b371,0.62,13.124886953577793,cpu,1725627973.4898252,1725627973.0649407,0.63026533,0.0063026533,cpu,1725627973.0648136,1725627972.8695364,0.23710619,0.0118553095,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,10,True,True,100,20,deckard.base.files.FileConfig,data,8562714d913d41831baa876dc66728f4,.pkl,truthseeker,7cbb61f57e27a378ebfac81626a5b371,predictions.json,reports/gzip_knn/20/symmetry_false,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,10,True,True,100,20,BotScoreBinary,brute,7,1,BZ2,gzip_classifier.GzipKNN,Asymmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random,Vanilla
0c3e21a85c3f7e5e4931d4aa30164516,train,deckard.base.experiment.Experiment,0c3e21a85c3f7e5e4931d4aa30164516,Truthseeker,cpu,0c3e21a85c3f7e5e4931d4aa30164516,0c3e21a85c3f7e5e4931d4aa30164516,k-KNN,0c3e21a85c3f7e5e4931d4aa30164516,0c3e21a85c3f7e5e4931d4aa30164516,0.53,16.233392821068364,cpu,1725627847.0754783,1725627846.893018,0.19972955,0.0019972955,cpu,1725627846.8927398,1725627846.81763,0.07697364,0.003848682,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,4,True,True,100,20,deckard.base.files.FileConfig,data,5686c22796975e9f38a5f203cc0bdf5a,.pkl,truthseeker,0c3e21a85c3f7e5e4931d4aa30164516,predictions.json,reports/gzip_knn/20/symmetry_true,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,4,True,True,100,20,BotScoreBinary,brute,1,1,Levenshtein,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random,Vanilla
0931850ebb6fde556c2a88c4572aacc6,train,deckard.base.experiment.Experiment,0931850ebb6fde556c2a88c4572aacc6,Truthseeker,cpu,0931850ebb6fde556c2a88c4572aacc6,0931850ebb6fde556c2a88c4572aacc6,k-KNN,0931850ebb6fde556c2a88c4572aacc6,0931850ebb6fde556c2a88c4572aacc6,0.45,18.996534912532724,cpu,1725635514.9950638,1725635514.223244,0.81575829,0.0081575829,cpu,1725635514.2228632,1725635513.819735,0.40428213,0.0040428213,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,5,True,True,100,100,deckard.base.files.FileConfig,data,81126f0308ecd6edab4a4b70cf7a534a,.pkl,truthseeker,0931850ebb6fde556c2a88c4572aacc6,predictions.json,reports/gzip_knn/100/symmetry_true,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,5,True,True,100,100,BotScoreBinary,brute,3,1,Hamming,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random,Vanilla
e76eb170a08a8210f23bc03a931c9eaa,train,deckard.base.experiment.Experiment,e76eb170a08a8210f23bc03a931c9eaa,Truthseeker,cpu,e76eb170a08a8210f23bc03a931c9eaa,e76eb170a08a8210f23bc03a931c9eaa,k-KNN,e76eb170a08a8210f23bc03a931c9eaa,e76eb170a08a8210f23bc03a931c9eaa,0.55,15.542649277067357,cpu,1725636417.193788,1725636415.555319,2.62615526,0.0262615526,cpu,1725636415.5551414,1725636413.9741728,2.59026008,0.0259026008,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,10,True,True,100,100,deckard.base.files.FileConfig,data,b130b08195a3f3929d5b133fc8ddce92,.pkl,truthseeker,e76eb170a08a8210f23bc03a931c9eaa,predictions.json,reports/gzip_knn/100/symmetry_false,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,10,True,True,100,100,BotScoreBinary,brute,7,1,BZ2,gzip_classifier.GzipKNN,Asymmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random,Vanilla
737b0fe412269fc6c8838bd06705255b,train,deckard.base.experiment.Experiment,737b0fe412269fc6c8838bd06705255b,Truthseeker,cpu,737b0fe412269fc6c8838bd06705255b,737b0fe412269fc6c8838bd06705255b,k-KNN,737b0fe412269fc6c8838bd06705255b,737b0fe412269fc6c8838bd06705255b,0.51,16.92437624429843,cpu,1725636240.22299,1725636239.3794856,0.86160848,0.0086160848,cpu,1725636239.379274,1725636238.687215,0.70368792,0.0070368792,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,2,True,True,100,100,deckard.base.files.FileConfig,data,e0766b213ed5375bf64f44dfeb3bf532,.pkl,truthseeker,737b0fe412269fc6c8838bd06705255b,predictions.json,reports/gzip_knn/100/symmetry_false,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,2,True,True,100,100,BotScoreBinary,brute,3,1,Ratio,gzip_classifier.GzipKNN,Asymmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random,Vanilla
64185d9eddb738ea830435265f6cd88c,train,deckard.base.experiment.Experiment,64185d9eddb738ea830435265f6cd88c,Truthseeker,cpu,64185d9eddb738ea830435265f6cd88c,64185d9eddb738ea830435265f6cd88c,k-KNN,64185d9eddb738ea830435265f6cd88c,64185d9eddb738ea830435265f6cd88c,0.53,16.23344079691417,cpu,1725636481.313238,1725636480.5773454,0.75263423,0.0075263423,cpu,1725636480.577043,1725636479.9780245,0.59582011,0.0059582011,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,10,True,True,100,100,deckard.base.files.FileConfig,data,b130b08195a3f3929d5b133fc8ddce92,.pkl,truthseeker,64185d9eddb738ea830435265f6cd88c,predictions.json,reports/gzip_knn/100/symmetry_false,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,10,True,True,100,100,BotScoreBinary,brute,3,1,Hamming,gzip_classifier.GzipKNN,Asymmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random,Vanilla
62f88a6e52fdc8f2f44f32d701ef9066,train,deckard.base.experiment.Experiment,62f88a6e52fdc8f2f44f32d701ef9066,Truthseeker,cpu,62f88a6e52fdc8f2f44f32d701ef9066,62f88a6e52fdc8f2f44f32d701ef9066,k-KNN,62f88a6e52fdc8f2f44f32d701ef9066,62f88a6e52fdc8f2f44f32d701ef9066,0.49,17.61507181245362,cpu,1725636082.0820582,1725636066.5797927,17.38277502,0.1738277502,cpu,1725636066.5796351,1725636050.6856797,17.9033175,0.179033175,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,10,True,True,100,100,deckard.base.files.FileConfig,data,b130b08195a3f3929d5b133fc8ddce92,.pkl,truthseeker,62f88a6e52fdc8f2f44f32d701ef9066,predictions.json,reports/gzip_knn/100/symmetry_false,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,10,True,True,100,100,BotScoreBinary,brute,5,1,LZMA,gzip_classifier.GzipKNN,Asymmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random,Vanilla
59c79a86549830807e9bd13571829271,train,deckard.base.experiment.Experiment,59c79a86549830807e9bd13571829271,Truthseeker,cpu,59c79a86549830807e9bd13571829271,59c79a86549830807e9bd13571829271,k-KNN,59c79a86549830807e9bd13571829271,59c79a86549830807e9bd13571829271,0.43,19.68727046055943,cpu,1725636091.6689217,1725636090.1447473,2.54796913,0.0254796913,cpu,1725636090.1446068,1725636088.4611628,2.72709011,0.0272709011,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,9,True,True,100,100,deckard.base.files.FileConfig,data,5856615e384d47c0daa486e7ffb621bd,.pkl,truthseeker,59c79a86549830807e9bd13571829271,predictions.json,reports/gzip_knn/100/symmetry_false,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,9,True,True,100,100,BotScoreBinary,brute,3,1,BZ2,gzip_classifier.GzipKNN,Asymmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random,Vanilla
5838055e2e19b302bde936f71e98f6b2,train,deckard.base.experiment.Experiment,5838055e2e19b302bde936f71e98f6b2,Truthseeker,cpu,5838055e2e19b302bde936f71e98f6b2,5838055e2e19b302bde936f71e98f6b2,k-KNN,5838055e2e19b302bde936f71e98f6b2,5838055e2e19b302bde936f71e98f6b2,0.59,14.161090225296626,cpu,1725636310.7129188,1725636309.2307818,2.40222366,0.0240222366,cpu,1725636309.2305698,1725636307.6922946,2.41576356,0.0241576356,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,6,True,True,100,100,deckard.base.files.FileConfig,data,16bf5932d5405e007ec605322a540b5a,.pkl,truthseeker,5838055e2e19b302bde936f71e98f6b2,predictions.json,reports/gzip_knn/100/symmetry_false,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,6,True,True,100,100,BotScoreBinary,brute,3,1,BZ2,gzip_classifier.GzipKNN,Asymmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random,Vanilla
578aa870bfe37cd6a94326f866b147f5,train,deckard.base.experiment.Experiment,578aa870bfe37cd6a94326f866b147f5,Truthseeker,cpu,578aa870bfe37cd6a94326f866b147f5,578aa870bfe37cd6a94326f866b147f5,k-KNN,578aa870bfe37cd6a94326f866b147f5,578aa870bfe37cd6a94326f866b147f5,0.54,15.888101008810876,cpu,1725636280.7286143,1725636279.6399322,1.23420024,0.0123420024,cpu,1725636279.6397555,1725636278.4548132,1.33111797,0.0133111797,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,1,True,True,100,100,deckard.base.files.FileConfig,data,264c9774bbd77cef3367440740588811,.pkl,truthseeker,578aa870bfe37cd6a94326f866b147f5,predictions.json,reports/gzip_knn/100/symmetry_false,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,1,True,True,100,100,BotScoreBinary,brute,11,1,ZSTD,gzip_classifier.GzipKNN,Asymmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random,Vanilla
