,stage,_target_,data,Dataset,device_id,files,model,Model,name,scorers,accuracy,log_loss,predict_device,predict_end_time,predict_start_time,predict_time,predict_time_per_sample,train_device,train_end_time,train_start_time,train_time,train_time_per_sample,data.drop,data.name,data.target,data.sample.random_state,data.sample.stratify,data.sample.test_size,data.sample.train_size,files._target_,files.data_dir,files.data_file,files.data_type,files.directory,files.name,files.predictions_file,files.reports,files.score_dict_file,files.stage,model.library,model.data.drop,model.data.name,model.data.sample.random_state,model.data.sample.stratify,model.data.sample.test_size,model.data.sample.train_size,model.data.target,model.init.C,model.init.class_weight,model.init.fit_intercept,Condensing Ratio,model.init.max_iter,Metric,model.init.modified,model.init.name,model.init.penalty,model.init.solver,Symmetric,model.init.tol,scorers.accuracy.direction,scorers.accuracy.name,scorers.log_loss.direction,scorers.log_loss.name,model_layers,Condensing Method
a1f0b9a00cffb54e4deabc0d6a2b3326,train,deckard.base.experiment.Experiment,a1f0b9a00cffb54e4deabc0d6a2b3326,KDD NSL,cpu,a1f0b9a00cffb54e4deabc0d6a2b3326,a1f0b9a00cffb54e4deabc0d6a2b3326,k-Logistic,a1f0b9a00cffb54e4deabc0d6a2b3326,a1f0b9a00cffb54e4deabc0d6a2b3326,0.9725,0.9498243468343468,cpu,1725794347.538746,1725794277.3072522,74.25852114,0.18564630285,cpu,1725794277.3071587,1725794247.7178545,31.17979728,0.1039326576,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,7,True,400,300,deckard.base.files.FileConfig,data,947188ea299e1cb88d7c02a697244de5,.pkl,kdd_nsl,a1f0b9a00cffb54e4deabc0d6a2b3326,predictions.json,reports/modified//gzip_logistic/300/modified_true/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,7,True,400,300,label,332.6239813053039,balanced,False,1,1000,GZIP,Modified,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,9.959609082029988e-05,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random
a07e83d4dbccfd91783717064a5ff2ad,train,deckard.base.experiment.Experiment,a07e83d4dbccfd91783717064a5ff2ad,KDD NSL,cpu,a07e83d4dbccfd91783717064a5ff2ad,a07e83d4dbccfd91783717064a5ff2ad,k-Logistic,a07e83d4dbccfd91783717064a5ff2ad,a07e83d4dbccfd91783717064a5ff2ad,0.9725,0.9498243468343468,cpu,1725794882.503148,1725794810.316929,76.20990296,0.1905247574,cpu,1725794810.3168447,1725794781.2237494,30.73963633,0.1024654544333333,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,7,True,400,300,deckard.base.files.FileConfig,data,947188ea299e1cb88d7c02a697244de5,.pkl,kdd_nsl,a07e83d4dbccfd91783717064a5ff2ad,predictions.json,reports/modified//gzip_logistic/300/modified_true/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,7,True,400,300,label,931.4939643666085,balanced,False,1,1000,GZIP,Modified,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,5.103751307196158e-05,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random
9cf09c65d733ba02382baa0f38c60779,train,deckard.base.experiment.Experiment,9cf09c65d733ba02382baa0f38c60779,KDD NSL,cpu,9cf09c65d733ba02382baa0f38c60779,9cf09c65d733ba02382baa0f38c60779,k-Logistic,9cf09c65d733ba02382baa0f38c60779,9cf09c65d733ba02382baa0f38c60779,0.9725,0.9498243468343468,cpu,1725794238.4872856,1725794168.199254,74.20944673,0.185523616825,cpu,1725794168.1989615,1725794138.3504252,31.44145356,0.1048048452,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,7,True,400,300,deckard.base.files.FileConfig,data,947188ea299e1cb88d7c02a697244de5,.pkl,kdd_nsl,9cf09c65d733ba02382baa0f38c60779,predictions.json,reports/modified//gzip_logistic/300/modified_true/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,7,True,400,300,label,309.4069490017439,balanced,False,1,1000,GZIP,Modified,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,0.0001830746861722,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random
9c404b796f83d2bcc2bfc4c8ab85b5f5,train,deckard.base.experiment.Experiment,9c404b796f83d2bcc2bfc4c8ab85b5f5,KDD NSL,cpu,9c404b796f83d2bcc2bfc4c8ab85b5f5,9c404b796f83d2bcc2bfc4c8ab85b5f5,k-Logistic,9c404b796f83d2bcc2bfc4c8ab85b5f5,9c404b796f83d2bcc2bfc4c8ab85b5f5,0.9725,0.9498243468343468,cpu,1725794776.3769934,1725794703.658311,76.67741387,0.191693534675,cpu,1725794703.6582274,1725794674.707247,30.43308231,0.1014436077,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,7,True,400,300,deckard.base.files.FileConfig,data,947188ea299e1cb88d7c02a697244de5,.pkl,kdd_nsl,9c404b796f83d2bcc2bfc4c8ab85b5f5,predictions.json,reports/modified//gzip_logistic/300/modified_true/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,7,True,400,300,label,517.3947720713617,balanced,False,1,1000,GZIP,Modified,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,8.619591145355603e-05,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random
9bbee61494bbfca849d8cd134fdb766e,train,deckard.base.experiment.Experiment,9bbee61494bbfca849d8cd134fdb766e,KDD NSL,cpu,9bbee61494bbfca849d8cd134fdb766e,9bbee61494bbfca849d8cd134fdb766e,k-Logistic,9bbee61494bbfca849d8cd134fdb766e,9bbee61494bbfca849d8cd134fdb766e,0.9725,0.9498243468343468,cpu,1725795094.3912797,1725795023.8925338,74.27048971,0.185676224275,cpu,1725795023.8924556,1725794994.2091246,31.38264572,0.1046088190666666,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,7,True,400,300,deckard.base.files.FileConfig,data,947188ea299e1cb88d7c02a697244de5,.pkl,kdd_nsl,9bbee61494bbfca849d8cd134fdb766e,predictions.json,reports/modified//gzip_logistic/300/modified_true/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,7,True,400,300,label,221.72674813413437,balanced,False,1,1000,GZIP,Modified,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,0.0001270192496272,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random
9ae61642812073b1248295b633d2b88b,train,deckard.base.experiment.Experiment,9ae61642812073b1248295b633d2b88b,KDD NSL,cpu,9ae61642812073b1248295b633d2b88b,9ae61642812073b1248295b633d2b88b,k-Logistic,9ae61642812073b1248295b633d2b88b,9ae61642812073b1248295b633d2b88b,0.9725,0.9498243468343468,cpu,1725794455.0094855,1725794382.319357,76.65958527,0.191648963175,cpu,1725794382.3192725,1725794353.3607414,30.49309633,0.1016436544333333,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,7,True,400,300,deckard.base.files.FileConfig,data,947188ea299e1cb88d7c02a697244de5,.pkl,kdd_nsl,9ae61642812073b1248295b633d2b88b,predictions.json,reports/modified//gzip_logistic/300/modified_true/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,7,True,400,300,label,433.8769114368284,balanced,False,1,1000,GZIP,Modified,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,9.717942040470124e-05,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random
acc19ddf94f3de62837ff794c80550cd,train,deckard.base.experiment.Experiment,acc19ddf94f3de62837ff794c80550cd,KDD NSL,cpu,acc19ddf94f3de62837ff794c80550cd,acc19ddf94f3de62837ff794c80550cd,k-Logistic,acc19ddf94f3de62837ff794c80550cd,acc19ddf94f3de62837ff794c80550cd,0.9725,0.9498243468343468,cpu,1725794455.535777,1725794384.4004874,74.95396321,0.187384908025,cpu,1725794384.4003985,1725794355.280976,30.63998525,0.1021332841666666,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,7,True,400,300,deckard.base.files.FileConfig,data,947188ea299e1cb88d7c02a697244de5,.pkl,kdd_nsl,acc19ddf94f3de62837ff794c80550cd,predictions.json,reports/modified//gzip_logistic/300/modified_true/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,7,True,400,300,label,377.3787260496895,balanced,False,1,1000,GZIP,Modified,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,0.000108948628377,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random
98e5bbbf7290fdd3af8c90c045392944,train,deckard.base.experiment.Experiment,98e5bbbf7290fdd3af8c90c045392944,KDD NSL,cpu,98e5bbbf7290fdd3af8c90c045392944,98e5bbbf7290fdd3af8c90c045392944,k-Logistic,98e5bbbf7290fdd3af8c90c045392944,98e5bbbf7290fdd3af8c90c045392944,0.9725,0.9498243468343468,cpu,1725794458.878155,1725794384.6067336,78.37337608,0.1959334402,cpu,1725794384.6066444,1725794355.088636,31.14191157,0.1038063719,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,7,True,400,300,deckard.base.files.FileConfig,data,947188ea299e1cb88d7c02a697244de5,.pkl,kdd_nsl,98e5bbbf7290fdd3af8c90c045392944,predictions.json,reports/modified//gzip_logistic/300/modified_true/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,7,True,400,300,label,202.20029542216815,balanced,False,1,1000,GZIP,Modified,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,0.0001082692041063,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random
c36b28654dbc345d3568f76e109ffe97,train,deckard.base.experiment.Experiment,c36b28654dbc345d3568f76e109ffe97,KDD NSL,cpu,c36b28654dbc345d3568f76e109ffe97,c36b28654dbc345d3568f76e109ffe97,k-Logistic,c36b28654dbc345d3568f76e109ffe97,c36b28654dbc345d3568f76e109ffe97,0.97,1.036173286815199,cpu,1725794349.1142464,1725794277.098461,76.09470557,0.190236763925,cpu,1725794277.098381,1725794247.7176435,31.05876516,0.1035292172,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,7,True,400,300,deckard.base.files.FileConfig,data,947188ea299e1cb88d7c02a697244de5,.pkl,kdd_nsl,c36b28654dbc345d3568f76e109ffe97,predictions.json,reports/modified//gzip_logistic/300/modified_true/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,7,True,400,300,label,154.8260508799708,balanced,False,1,1000,GZIP,Modified,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,0.0001969287151244,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random
c7f196c21b8451483c6da17eb2c9480a,train,deckard.base.experiment.Experiment,c7f196c21b8451483c6da17eb2c9480a,KDD NSL,cpu,c7f196c21b8451483c6da17eb2c9480a,c7f196c21b8451483c6da17eb2c9480a,k-Logistic,c7f196c21b8451483c6da17eb2c9480a,c7f196c21b8451483c6da17eb2c9480a,0.9675,1.122526224783202,cpu,1725793477.999937,1725793408.3079004,73.3221758,0.1833054395,cpu,1725793408.3077822,1725793379.6013882,30.21906257,0.1007302085666666,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,2,True,400,300,deckard.base.files.FileConfig,data,732aa8b36e70c6ba892fcbbf70092739,.pkl,kdd_nsl,c7f196c21b8451483c6da17eb2c9480a,predictions.json,reports/modified//gzip_logistic/300/modified_true/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,2,True,400,300,label,19.59098777396209,balanced,False,1,1000,GZIP,Modified,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,0.0002030782987524,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random
fa5d6020798e07fad12946d0ba510943,train,deckard.base.experiment.Experiment,fa5d6020798e07fad12946d0ba510943,KDD NSL,cpu,fa5d6020798e07fad12946d0ba510943,fa5d6020798e07fad12946d0ba510943,k-Logistic,fa5d6020798e07fad12946d0ba510943,fa5d6020798e07fad12946d0ba510943,0.97,1.0361772848023498,cpu,1725793368.297804,1725792870.3310587,528.28960592,1.3207240148,cpu,1725792870.329632,1725792682.6044471,198.98852973,0.6632950991,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,2,True,400,300,deckard.base.files.FileConfig,data,732aa8b36e70c6ba892fcbbf70092739,.pkl,kdd_nsl,fa5d6020798e07fad12946d0ba510943,predictions.json,reports/modified//gzip_logistic/300/modified_true/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,2,True,400,300,label,66.95780996843835,balanced,False,1,1000,LZMA,Modified,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,0.0003867952022985,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random
f9c2199f51d9b267ca574e34a6f0959b,train,deckard.base.experiment.Experiment,f9c2199f51d9b267ca574e34a6f0959b,KDD NSL,cpu,f9c2199f51d9b267ca574e34a6f0959b,f9c2199f51d9b267ca574e34a6f0959b,k-Logistic,f9c2199f51d9b267ca574e34a6f0959b,f9c2199f51d9b267ca574e34a6f0959b,0.9675,1.122526224783202,cpu,1725794127.6590638,1725794057.3696563,74.04488933,0.185112223325,cpu,1725794057.3695707,1725794028.4122248,30.47929381,0.1015976460333333,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,2,True,400,300,deckard.base.files.FileConfig,data,732aa8b36e70c6ba892fcbbf70092739,.pkl,kdd_nsl,f9c2199f51d9b267ca574e34a6f0959b,predictions.json,reports/modified//gzip_logistic/300/modified_true/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,2,True,400,300,label,170.62673223347983,balanced,False,1,1000,GZIP,Modified,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,0.0002016070845952,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random
f5abf0d5bf62910c3c3fe9a4b5136d80,train,deckard.base.experiment.Experiment,f5abf0d5bf62910c3c3fe9a4b5136d80,KDD NSL,cpu,f5abf0d5bf62910c3c3fe9a4b5136d80,f5abf0d5bf62910c3c3fe9a4b5136d80,k-Logistic,f5abf0d5bf62910c3c3fe9a4b5136d80,f5abf0d5bf62910c3c3fe9a4b5136d80,0.9725,0.9498243468343468,cpu,1725795095.7893715,1725795024.1423185,75.72326692,0.1893081673,cpu,1725795024.1422398,1725794994.2272804,31.51047926,0.1050349308666666,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,7,True,400,300,deckard.base.files.FileConfig,data,947188ea299e1cb88d7c02a697244de5,.pkl,kdd_nsl,f5abf0d5bf62910c3c3fe9a4b5136d80,predictions.json,reports/modified//gzip_logistic/300/modified_true/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,7,True,400,300,label,441.179013818181,balanced,False,1,1000,GZIP,Modified,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,0.0001264948505046,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random
f5180e4958b39a0931952d8305750104,train,deckard.base.experiment.Experiment,f5180e4958b39a0931952d8305750104,KDD NSL,cpu,f5180e4958b39a0931952d8305750104,f5180e4958b39a0931952d8305750104,k-Logistic,f5180e4958b39a0931952d8305750104,f5180e4958b39a0931952d8305750104,0.9725,0.9498243468343468,cpu,1725795517.6495345,1725795450.803736,70.56279376,0.1764069844,cpu,1725795450.80365,1725795424.5860813,27.71009989,0.0923669996333333,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,7,True,400,300,deckard.base.files.FileConfig,data,947188ea299e1cb88d7c02a697244de5,.pkl,kdd_nsl,f5180e4958b39a0931952d8305750104,predictions.json,reports/modified//gzip_logistic/300/modified_true/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,7,True,400,300,label,225.0378346772024,balanced,False,1,1000,GZIP,Modified,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,6.124228027919087e-05,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random
f5030ca68126e81c81fa457e043d0a1d,train,deckard.base.experiment.Experiment,f5030ca68126e81c81fa457e043d0a1d,KDD NSL,cpu,f5030ca68126e81c81fa457e043d0a1d,f5030ca68126e81c81fa457e043d0a1d,k-Logistic,f5030ca68126e81c81fa457e043d0a1d,f5030ca68126e81c81fa457e043d0a1d,0.9725,0.9498243468343468,cpu,1725794989.6725173,1725794916.1412754,77.55148822,0.19387872055,cpu,1725794916.1412015,1725794886.4963455,31.25430635,0.1041810211666666,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,7,True,400,300,deckard.base.files.FileConfig,data,947188ea299e1cb88d7c02a697244de5,.pkl,kdd_nsl,f5030ca68126e81c81fa457e043d0a1d,predictions.json,reports/modified//gzip_logistic/300/modified_true/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,7,True,400,300,label,426.7786350508707,balanced,False,1,1000,GZIP,Modified,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,6.19188422335657e-05,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random
f3c6f2df4d72e40cef7cea12b3d320d4,train,deckard.base.experiment.Experiment,f3c6f2df4d72e40cef7cea12b3d320d4,KDD NSL,cpu,f3c6f2df4d72e40cef7cea12b3d320d4,f3c6f2df4d72e40cef7cea12b3d320d4,k-Logistic,f3c6f2df4d72e40cef7cea12b3d320d4,f3c6f2df4d72e40cef7cea12b3d320d4,0.9725,0.9498243468343468,cpu,1725794882.0320776,1725794810.4628365,75.56374524,0.1889093631,cpu,1725794810.4627564,1725794781.2565744,30.91008564,0.1030336188,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,7,True,400,300,deckard.base.files.FileConfig,data,947188ea299e1cb88d7c02a697244de5,.pkl,kdd_nsl,f3c6f2df4d72e40cef7cea12b3d320d4,predictions.json,reports/modified//gzip_logistic/300/modified_true/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,7,True,400,300,label,913.783135149288,balanced,False,1,1000,GZIP,Modified,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,4.835442173769136e-05,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random
f1f8dd762229f2eb47ad5dff330152ad,train,deckard.base.experiment.Experiment,f1f8dd762229f2eb47ad5dff330152ad,KDD NSL,cpu,f1f8dd762229f2eb47ad5dff330152ad,f1f8dd762229f2eb47ad5dff330152ad,k-Logistic,f1f8dd762229f2eb47ad5dff330152ad,f1f8dd762229f2eb47ad5dff330152ad,0.9725,0.9498243468343468,cpu,1725794988.3968563,1725794915.6193576,76.80807428,0.1920201857,cpu,1725794915.6192763,1725794886.511268,30.63809895,0.1021269965,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,7,True,400,300,deckard.base.files.FileConfig,data,947188ea299e1cb88d7c02a697244de5,.pkl,kdd_nsl,f1f8dd762229f2eb47ad5dff330152ad,predictions.json,reports/modified//gzip_logistic/300/modified_true/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,7,True,400,300,label,415.9655249826685,balanced,False,1,1000,GZIP,Modified,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,7.008444335899476e-05,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random
f11ee6342beb68e2b26cebdfc5ee3e8a,train,deckard.base.experiment.Experiment,f11ee6342beb68e2b26cebdfc5ee3e8a,KDD NSL,cpu,f11ee6342beb68e2b26cebdfc5ee3e8a,f11ee6342beb68e2b26cebdfc5ee3e8a,k-Logistic,f11ee6342beb68e2b26cebdfc5ee3e8a,f11ee6342beb68e2b26cebdfc5ee3e8a,0.9725,0.9498243468343468,cpu,1725794563.0461483,1725794490.9381957,76.07582074,0.19018955185,cpu,1725794490.9381251,1725794461.664563,30.82302067,0.1027434022333333,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,7,True,400,300,deckard.base.files.FileConfig,data,947188ea299e1cb88d7c02a697244de5,.pkl,kdd_nsl,f11ee6342beb68e2b26cebdfc5ee3e8a,predictions.json,reports/modified//gzip_logistic/300/modified_true/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,7,True,400,300,label,335.5325385915257,balanced,False,1,1000,GZIP,Modified,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,8.705681954709546e-05,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random
ee104742c65ef702a90eed36c0ca73b2,train,deckard.base.experiment.Experiment,ee104742c65ef702a90eed36c0ca73b2,KDD NSL,cpu,ee104742c65ef702a90eed36c0ca73b2,ee104742c65ef702a90eed36c0ca73b2,k-Logistic,ee104742c65ef702a90eed36c0ca73b2,ee104742c65ef702a90eed36c0ca73b2,0.9725,0.9498243468343468,cpu,1725794774.5859458,1725794703.745642,74.67146429,0.186678660725,cpu,1725794703.7455611,1725794674.745608,30.59645112,0.1019881704,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,7,True,400,300,deckard.base.files.FileConfig,data,947188ea299e1cb88d7c02a697244de5,.pkl,kdd_nsl,ee104742c65ef702a90eed36c0ca73b2,predictions.json,reports/modified//gzip_logistic/300/modified_true/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,7,True,400,300,label,575.4621706366263,balanced,False,1,1000,GZIP,Modified,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,7.968568021729388e-05,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random
e841f7bf31135c10a3fba1059bf0258e,train,deckard.base.experiment.Experiment,e841f7bf31135c10a3fba1059bf0258e,KDD NSL,cpu,e841f7bf31135c10a3fba1059bf0258e,e841f7bf31135c10a3fba1059bf0258e,k-Logistic,e841f7bf31135c10a3fba1059bf0258e,e841f7bf31135c10a3fba1059bf0258e,0.9725,0.9498243468343468,cpu,1725795302.6991754,1725795232.6834123,73.89137957,0.184728448925,cpu,1725795232.6833174,1725795204.028645,30.26438239,0.1008812746333333,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,7,True,400,300,deckard.base.files.FileConfig,data,947188ea299e1cb88d7c02a697244de5,.pkl,kdd_nsl,e841f7bf31135c10a3fba1059bf0258e,predictions.json,reports/modified//gzip_logistic/300/modified_true/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,7,True,400,300,label,332.7534431233186,balanced,False,1,1000,GZIP,Modified,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,0.0001160207937297,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random
e80135f0ccd52f8ed4b4c5c43bfca04a,train,deckard.base.experiment.Experiment,e80135f0ccd52f8ed4b4c5c43bfca04a,KDD NSL,cpu,e80135f0ccd52f8ed4b4c5c43bfca04a,e80135f0ccd52f8ed4b4c5c43bfca04a,k-Logistic,e80135f0ccd52f8ed4b4c5c43bfca04a,e80135f0ccd52f8ed4b4c5c43bfca04a,0.9675,1.122526224783202,cpu,1725793802.198571,1725793730.8233535,75.08283979,0.187707099475,cpu,1725793730.8232317,1725793703.5990992,28.56344437,0.0952114812333333,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,2,True,400,300,deckard.base.files.FileConfig,data,732aa8b36e70c6ba892fcbbf70092739,.pkl,kdd_nsl,e80135f0ccd52f8ed4b4c5c43bfca04a,predictions.json,reports/modified//gzip_logistic/300/modified_true/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,2,True,400,300,label,156.16477185463032,balanced,False,1,1000,GZIP,Modified,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,0.0002405050218002,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random
