,stage,_target_,data,Dataset,device_id,files,model,Model,name,scorers,accuracy,log_loss,predict_device,predict_end_time,predict_start_time,predict_time,predict_time_per_sample,train_device,train_end_time,train_start_time,train_time,train_time_per_sample,data.drop,data.name,data.target,data.sample.random_state,data.sample.shuffle,data.sample.stratify,data.sample.test_size,data.sample.train_size,files._target_,files.data_dir,files.data_file,files.data_type,files.directory,files.name,files.predictions_file,files.reports,files.score_dict_file,files.stage,model.library,model.data.drop,model.data.name,model.data.sample.random_state,model.data.sample.shuffle,model.data.sample.stratify,model.data.sample.test_size,model.data.sample.train_size,model.data.target,model.init.algorithm,Condensing Method,model.init.distance_matrix,model.init.k,Condensing Ratio,Metric,model.init.modified,model.init.name,Symmetric,model.init.weights,scorers.accuracy.direction,scorers.accuracy.name,scorers.log_loss.direction,scorers.log_loss.name,model_layers
7474d4e388c92f8f8d8437d0225076e5,train,deckard.base.experiment.Experiment,7474d4e388c92f8f8d8437d0225076e5,DDoS,cpu,7474d4e388c92f8f8d8437d0225076e5,7474d4e388c92f8f8d8437d0225076e5,k-KNN,7474d4e388c92f8f8d8437d0225076e5,7474d4e388c92f8f8d8437d0225076e5,0.9725,0.9498383397893752,cpu,1726414783.3192742,1726414315.4986813,524.10955993,1.310273899825,cpu,1726414315.4971106,1726414307.63982,8.42227565,0.00842227565,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,0,True,True,400,1000,deckard.base.files.FileConfig,data,0fa1514d5859e7773300543572faa257,.pkl,ddos,7474d4e388c92f8f8d8437d0225076e5,predictions.json,reports/condense/knn/lzma/0.2/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,0,True,True,400,1000,Label,brute,Hardness,ddos/models/lzma/symmetry_true/modified_true/1000-400-0.npz,3,0.2,LZMA,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN
27656c5e6f64d68f551bde645fa69a99,train,deckard.base.experiment.Experiment,27656c5e6f64d68f551bde645fa69a99,DDoS,cpu,27656c5e6f64d68f551bde645fa69a99,27656c5e6f64d68f551bde645fa69a99,k-KNN,27656c5e6f64d68f551bde645fa69a99,27656c5e6f64d68f551bde645fa69a99,0.8275,5.958038877800867,cpu,1726415776.5984318,1726415355.1183624,470.1264405,1.17531610125,cpu,1726415355.1182451,1726415351.0096023,4.54406164,0.00454406164,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,0,True,True,400,1000,deckard.base.files.FileConfig,data,0fa1514d5859e7773300543572faa257,.pkl,ddos,27656c5e6f64d68f551bde645fa69a99,predictions.json,reports/condense/knn/lzma/0.2/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,0,True,True,400,1000,Label,brute,Sum,ddos/models/lzma/symmetry_true/modified_true/1000-400-0.npz,3,0.2,LZMA,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN
563f7e23aa1e5df670845b49a8d73fd9,train,deckard.base.experiment.Experiment,563f7e23aa1e5df670845b49a8d73fd9,DDoS,cpu,563f7e23aa1e5df670845b49a8d73fd9,563f7e23aa1e5df670845b49a8d73fd9,k-KNN,563f7e23aa1e5df670845b49a8d73fd9,563f7e23aa1e5df670845b49a8d73fd9,0.9825,0.6044425798659663,cpu,1726275464.6447473,1726275345.3933463,121.73287254,0.30433218135,cpu,1726275345.39326,1726275345.317402,0.07558555,7.558555e-05,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,0,True,True,400,1000,deckard.base.files.FileConfig,data,0fa1514d5859e7773300543572faa257,.pkl,ddos,563f7e23aa1e5df670845b49a8d73fd9,predictions.json,reports/condense/knn/levenshtein/0.9/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,0,True,True,400,1000,Label,brute,Random,ddos/models/levenshtein/symmetry_true/modified_true/1000-400-0.npz,3,0.9,Levenshtein,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN
849391f4bc85dd43509cedbc6d03637b,train,deckard.base.experiment.Experiment,849391f4bc85dd43509cedbc6d03637b,DDoS,cpu,849391f4bc85dd43509cedbc6d03637b,849391f4bc85dd43509cedbc6d03637b,k-KNN,849391f4bc85dd43509cedbc6d03637b,849391f4bc85dd43509cedbc6d03637b,0.98,0.6907915198468185,cpu,1726275077.1190915,1726275009.40758,69.22089215,0.173052230375,cpu,1726275009.4074795,1726275008.5963385,0.80945656,0.00080945656,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,0,True,True,400,1000,deckard.base.files.FileConfig,data,0fa1514d5859e7773300543572faa257,.pkl,ddos,849391f4bc85dd43509cedbc6d03637b,predictions.json,reports/condense/knn/levenshtein/0.9/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,0,True,True,400,1000,Label,brute,KNN,ddos/models/levenshtein/symmetry_true/modified_true/1000-400-0.npz,3,0.9,Levenshtein,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN
8ab9168f42aa07a9ba24112e7b3f9ad1,train,deckard.base.experiment.Experiment,8ab9168f42aa07a9ba24112e7b3f9ad1,DDoS,cpu,8ab9168f42aa07a9ba24112e7b3f9ad1,8ab9168f42aa07a9ba24112e7b3f9ad1,k-KNN,8ab9168f42aa07a9ba24112e7b3f9ad1,8ab9168f42aa07a9ba24112e7b3f9ad1,0.98,0.6907895208532431,cpu,1726275711.0887294,1726275601.274305,111.9722993,0.27993074825,cpu,1726275601.2742138,1726275601.19708,0.0768144,7.68144e-05,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,0,True,True,400,1000,deckard.base.files.FileConfig,data,0fa1514d5859e7773300543572faa257,.pkl,ddos,8ab9168f42aa07a9ba24112e7b3f9ad1,predictions.json,reports/condense/knn/levenshtein/0.9/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,0,True,True,400,1000,Label,brute,Sum,ddos/models/levenshtein/symmetry_true/modified_true/1000-400-0.npz,3,0.9,Levenshtein,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN
91703e3eb198eb2c94168f325a22db3a,train,deckard.base.experiment.Experiment,91703e3eb198eb2c94168f325a22db3a,DDoS,cpu,91703e3eb198eb2c94168f325a22db3a,91703e3eb198eb2c94168f325a22db3a,k-KNN,91703e3eb198eb2c94168f325a22db3a,91703e3eb198eb2c94168f325a22db3a,0.9875,0.4317446999042619,cpu,1726537360.708184,1726537243.858158,119.32826487,0.298320662175,cpu,1726537243.8580518,1726537243.4981186,0.35813262,0.00035813262,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,0,True,True,400,1000,deckard.base.files.FileConfig,data,0fa1514d5859e7773300543572faa257,.pkl,ddos,91703e3eb198eb2c94168f325a22db3a,predictions.json,reports/condense/knn/levenshtein/0.9/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,0,True,True,400,1000,Label,brute,NearMiss,ddos/models/levenshtein/symmetry_true/modified_true/1000-400-0.npz,3,0.9,Levenshtein,Modified,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN
a97e55eb70e97f7e11910fe98f7d556d,train,deckard.base.experiment.Experiment,a97e55eb70e97f7e11910fe98f7d556d,DDoS,cpu,a97e55eb70e97f7e11910fe98f7d556d,a97e55eb70e97f7e11910fe98f7d556d,k-KNN,a97e55eb70e97f7e11910fe98f7d556d,a97e55eb70e97f7e11910fe98f7d556d,0.9875,0.4317446999042619,cpu,1726274870.8065014,1726274748.8537068,124.67856217,0.311696405425,cpu,1726274748.853603,1726274745.6400974,3.21329724,0.00321329724,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,0,True,True,400,1000,deckard.base.files.FileConfig,data,0fa1514d5859e7773300543572faa257,.pkl,ddos,a97e55eb70e97f7e11910fe98f7d556d,predictions.json,reports/condense/knn/levenshtein/0.9/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,0,True,True,400,1000,Label,brute,Hardness,ddos/models/levenshtein/symmetry_true/modified_true/1000-400-0.npz,3,0.9,Levenshtein,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN
b29e2d74b435811af2a8cadd5d741233,train,deckard.base.experiment.Experiment,b29e2d74b435811af2a8cadd5d741233,DDoS,cpu,b29e2d74b435811af2a8cadd5d741233,b29e2d74b435811af2a8cadd5d741233,k-KNN,b29e2d74b435811af2a8cadd5d741233,b29e2d74b435811af2a8cadd5d741233,0.9825,0.6044425798659663,cpu,1726275000.5985558,1726274879.0996368,124.23677005,0.310591925125,cpu,1726274879.0995412,1726274879.0154028,0.08388393,8.388393e-05,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,0,True,True,400,1000,deckard.base.files.FileConfig,data,0fa1514d5859e7773300543572faa257,.pkl,ddos,b29e2d74b435811af2a8cadd5d741233,predictions.json,reports/condense/knn/levenshtein/0.9/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,0,True,True,400,1000,Label,brute,Random,ddos/models/levenshtein/symmetry_true/modified_true/1000-400-0.npz,3,0.9,Levenshtein,Modified,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN
d6bb1cffd5d59e33b0072e44a2034341,train,deckard.base.experiment.Experiment,d6bb1cffd5d59e33b0072e44a2034341,DDoS,cpu,d6bb1cffd5d59e33b0072e44a2034341,d6bb1cffd5d59e33b0072e44a2034341,k-KNN,d6bb1cffd5d59e33b0072e44a2034341,d6bb1cffd5d59e33b0072e44a2034341,0.9825,0.6044425798659663,cpu,1726275192.5533087,1726275128.0315578,65.64443433,0.164111085825,cpu,1726275128.0314667,1726275127.965506,0.06549399,6.549399e-05,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,0,True,True,400,1000,deckard.base.files.FileConfig,data,0fa1514d5859e7773300543572faa257,.pkl,ddos,d6bb1cffd5d59e33b0072e44a2034341,predictions.json,reports/condense/knn/levenshtein/0.9/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,0,True,True,400,1000,Label,brute,SVC,ddos/models/levenshtein/symmetry_true/modified_true/1000-400-0.npz,3,0.9,Levenshtein,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN
96fe979c8bd44ada399bbd6a59019432,train,deckard.base.experiment.Experiment,96fe979c8bd44ada399bbd6a59019432,DDoS,cpu,96fe979c8bd44ada399bbd6a59019432,96fe979c8bd44ada399bbd6a59019432,k-KNN,96fe979c8bd44ada399bbd6a59019432,96fe979c8bd44ada399bbd6a59019432,0.9825,0.6044425798659663,cpu,1726239630.1710012,1726239479.9978578,156.0537982,0.3901344955,cpu,1726239479.996076,1726239277.1683517,210.72568104,0.21072568104,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,0,True,True,400,1000,deckard.base.files.FileConfig,data,0fa1514d5859e7773300543572faa257,.pkl,ddos,96fe979c8bd44ada399bbd6a59019432,predictions.json,reports/condense/knn/levenshtein/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,0,True,True,400,1000,Label,brute,Random,ddos/models/levenshtein/symmetry_true/modified_true/1000-400-0.npz,3,1.0,Levenshtein,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN
078a91f7e19ea77f75151f449cf4d8cd,train,deckard.base.experiment.Experiment,078a91f7e19ea77f75151f449cf4d8cd,DDoS,cpu,078a91f7e19ea77f75151f449cf4d8cd,078a91f7e19ea77f75151f449cf4d8cd,k-KNN,078a91f7e19ea77f75151f449cf4d8cd,078a91f7e19ea77f75151f449cf4d8cd,0.9475,1.813327739597897,cpu,1726427002.0567462,1726426786.4965904,241.60159377,0.604003984425,cpu,1726426786.496446,1726426781.214846,5.8531721,0.0058531721,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,0,True,True,400,1000,deckard.base.files.FileConfig,data,0fa1514d5859e7773300543572faa257,.pkl,ddos,078a91f7e19ea77f75151f449cf4d8cd,predictions.json,reports/condense/knn/lzma/0.1/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,0,True,True,400,1000,Label,brute,Medoid,ddos/models/lzma/symmetry_true/modified_true/1000-400-0.npz,3,0.1,LZMA,Modified,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN
0f0cdeeab7f22d338e6c34d860fd5add,train,deckard.base.experiment.Experiment,0f0cdeeab7f22d338e6c34d860fd5add,DDoS,cpu,0f0cdeeab7f22d338e6c34d860fd5add,0f0cdeeab7f22d338e6c34d860fd5add,k-KNN,0f0cdeeab7f22d338e6c34d860fd5add,0f0cdeeab7f22d338e6c34d860fd5add,0.95,1.7269787996170447,cpu,1726562021.8411622,1726561783.9429307,268.06289211,0.670157230275,cpu,1726561783.9427192,1726561779.1904566,5.28195986,0.00528195986,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,0,True,True,400,1000,deckard.base.files.FileConfig,data,0fa1514d5859e7773300543572faa257,.pkl,ddos,0f0cdeeab7f22d338e6c34d860fd5add,predictions.json,reports/condense/knn/lzma/0.1/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,0,True,True,400,1000,Label,brute,SVC,ddos/models/lzma/symmetry_true/modified_true/1000-400-0.npz,3,0.1,LZMA,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN
2a8f9cb1c15c6b0f1d98ec44a3216a23,train,deckard.base.experiment.Experiment,2a8f9cb1c15c6b0f1d98ec44a3216a23,DDoS,cpu,2a8f9cb1c15c6b0f1d98ec44a3216a23,2a8f9cb1c15c6b0f1d98ec44a3216a23,k-KNN,2a8f9cb1c15c6b0f1d98ec44a3216a23,2a8f9cb1c15c6b0f1d98ec44a3216a23,0.815,6.389767585756524,cpu,1726425977.318938,1726425738.4976296,265.96637389,0.664915934725,cpu,1726425738.4974844,1726425733.8265634,5.1994398,0.0051994398,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,0,True,True,400,1000,deckard.base.files.FileConfig,data,0fa1514d5859e7773300543572faa257,.pkl,ddos,2a8f9cb1c15c6b0f1d98ec44a3216a23,predictions.json,reports/condense/knn/lzma/0.1/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,0,True,True,400,1000,Label,brute,Sum,ddos/models/lzma/symmetry_true/modified_true/1000-400-0.npz,3,0.1,LZMA,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN
4236fcbb66c8e2b11ef8efcd0e6db851,train,deckard.base.experiment.Experiment,4236fcbb66c8e2b11ef8efcd0e6db851,DDoS,cpu,4236fcbb66c8e2b11ef8efcd0e6db851,4236fcbb66c8e2b11ef8efcd0e6db851,k-KNN,4236fcbb66c8e2b11ef8efcd0e6db851,4236fcbb66c8e2b11ef8efcd0e6db851,0.96,1.381583039693636,cpu,1726426731.853602,1726426551.8161635,203.47212268,0.5086803067,cpu,1726426551.8160412,1726426547.3892248,4.80893296,0.00480893296,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,0,True,True,400,1000,deckard.base.files.FileConfig,data,0fa1514d5859e7773300543572faa257,.pkl,ddos,4236fcbb66c8e2b11ef8efcd0e6db851,predictions.json,reports/condense/knn/lzma/0.1/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,0,True,True,400,1000,Label,brute,KNN,ddos/models/lzma/symmetry_true/modified_true/1000-400-0.npz,3,0.1,LZMA,Modified,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN
4d92caae2697f1fe5d2644897bf686de,train,deckard.base.experiment.Experiment,4d92caae2697f1fe5d2644897bf686de,DDoS,cpu,4d92caae2697f1fe5d2644897bf686de,4d92caae2697f1fe5d2644897bf686de,k-KNN,4d92caae2697f1fe5d2644897bf686de,4d92caae2697f1fe5d2644897bf686de,0.9625,1.295234099712784,cpu,1726427002.9061005,1726426786.7998676,242.32589773,0.605814744325,cpu,1726426786.7997253,1726426781.1610258,6.31204063,0.00631204063,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,0,True,True,400,1000,deckard.base.files.FileConfig,data,0fa1514d5859e7773300543572faa257,.pkl,ddos,4d92caae2697f1fe5d2644897bf686de,predictions.json,reports/condense/knn/lzma/0.1/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,0,True,True,400,1000,Label,brute,Random,ddos/models/lzma/symmetry_true/modified_true/1000-400-0.npz,3,0.1,LZMA,Modified,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN
62272994dce9d32c98e47b257477de33,train,deckard.base.experiment.Experiment,62272994dce9d32c98e47b257477de33,DDoS,cpu,62272994dce9d32c98e47b257477de33,62272994dce9d32c98e47b257477de33,k-KNN,62272994dce9d32c98e47b257477de33,62272994dce9d32c98e47b257477de33,0.96,1.381583039693636,cpu,1726561767.906486,1726561515.2106967,282.65731376,0.7066432844,cpu,1726561515.210595,1726561507.4641309,8.3898565,0.0083898565,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,0,True,True,400,1000,deckard.base.files.FileConfig,data,0fa1514d5859e7773300543572faa257,.pkl,ddos,62272994dce9d32c98e47b257477de33,predictions.json,reports/condense/knn/lzma/0.1/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,0,True,True,400,1000,Label,brute,Hardness,ddos/models/lzma/symmetry_true/modified_true/1000-400-0.npz,3,0.1,LZMA,Modified,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN
7fb686d498a3545ce691f0afd845be90,train,deckard.base.experiment.Experiment,7fb686d498a3545ce691f0afd845be90,DDoS,cpu,7fb686d498a3545ce691f0afd845be90,7fb686d498a3545ce691f0afd845be90,k-KNN,7fb686d498a3545ce691f0afd845be90,7fb686d498a3545ce691f0afd845be90,0.96,1.381583039693636,cpu,1726425973.116692,1726425738.929856,263.49962268,0.6587490567,cpu,1726425738.9297204,1726425733.8269453,5.57993447,0.00557993447,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,0,True,True,400,1000,deckard.base.files.FileConfig,data,0fa1514d5859e7773300543572faa257,.pkl,ddos,7fb686d498a3545ce691f0afd845be90,predictions.json,reports/condense/knn/lzma/0.1/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,0,True,True,400,1000,Label,brute,NearMiss,ddos/models/lzma/symmetry_true/modified_true/1000-400-0.npz,3,0.1,LZMA,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN
819f0e38cb6939e30b339b30aabd4715,train,deckard.base.experiment.Experiment,819f0e38cb6939e30b339b30aabd4715,DDoS,cpu,819f0e38cb6939e30b339b30aabd4715,819f0e38cb6939e30b339b30aabd4715,k-KNN,819f0e38cb6939e30b339b30aabd4715,819f0e38cb6939e30b339b30aabd4715,0.98,0.6907915198468183,cpu,1726425718.8644729,1726425471.541449,277.5797269,0.69394931725,cpu,1726425471.5413113,1726425466.7972548,5.27118265,0.00527118265,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,0,True,True,400,1000,deckard.base.files.FileConfig,data,0fa1514d5859e7773300543572faa257,.pkl,ddos,819f0e38cb6939e30b339b30aabd4715,predictions.json,reports/condense/knn/lzma/0.1/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,0,True,True,400,1000,Label,brute,Random,ddos/models/lzma/symmetry_true/modified_true/1000-400-0.npz,3,0.1,LZMA,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN
856e303f468b7b456cf1eb57631ea21c,train,deckard.base.experiment.Experiment,856e303f468b7b456cf1eb57631ea21c,DDoS,cpu,856e303f468b7b456cf1eb57631ea21c,856e303f468b7b456cf1eb57631ea21c,k-KNN,856e303f468b7b456cf1eb57631ea21c,856e303f468b7b456cf1eb57631ea21c,0.96,1.381583039693636,cpu,1726426240.595642,1726425997.8768413,272.66737668,0.6816684417,cpu,1726425997.8767333,1726425991.2796798,7.08729847,0.00708729847,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,0,True,True,400,1000,deckard.base.files.FileConfig,data,0fa1514d5859e7773300543572faa257,.pkl,ddos,856e303f468b7b456cf1eb57631ea21c,predictions.json,reports/condense/knn/lzma/0.1/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,0,True,True,400,1000,Label,brute,Hardness,ddos/models/lzma/symmetry_true/modified_true/1000-400-0.npz,3,0.1,LZMA,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN
ca5c1784fc28029342a76aa2d0b96c45,train,deckard.base.experiment.Experiment,ca5c1784fc28029342a76aa2d0b96c45,DDoS,cpu,ca5c1784fc28029342a76aa2d0b96c45,ca5c1784fc28029342a76aa2d0b96c45,k-KNN,ca5c1784fc28029342a76aa2d0b96c45,ca5c1784fc28029342a76aa2d0b96c45,0.96,1.381583039693636,cpu,1726426484.1331768,1726426255.3436704,257.48794756,0.6437198689,cpu,1726426255.3435366,1726426250.417173,5.38211885,0.00538211885,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,0,True,True,400,1000,deckard.base.files.FileConfig,data,0fa1514d5859e7773300543572faa257,.pkl,ddos,ca5c1784fc28029342a76aa2d0b96c45,predictions.json,reports/condense/knn/lzma/0.1/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,0,True,True,400,1000,Label,brute,NearMiss,ddos/models/lzma/symmetry_true/modified_true/1000-400-0.npz,3,0.1,LZMA,Modified,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN
dd72026b6159afe796c7e324aa027ed6,train,deckard.base.experiment.Experiment,dd72026b6159afe796c7e324aa027ed6,DDoS,cpu,dd72026b6159afe796c7e324aa027ed6,dd72026b6159afe796c7e324aa027ed6,k-KNN,dd72026b6159afe796c7e324aa027ed6,dd72026b6159afe796c7e324aa027ed6,0.9475,1.813327739597897,cpu,1726562197.192274,1726562046.4191763,171.13873416,0.4278468354,cpu,1726562046.4190462,1726562043.243811,3.54813585,0.00354813585,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,0,True,True,400,1000,deckard.base.files.FileConfig,data,0fa1514d5859e7773300543572faa257,.pkl,ddos,dd72026b6159afe796c7e324aa027ed6,predictions.json,reports/condense/knn/lzma/0.1/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,0,True,True,400,1000,Label,brute,Medoid,ddos/models/lzma/symmetry_true/modified_true/1000-400-0.npz,3,0.1,LZMA,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN
e4d7ad1534ba99c492d7aa33609d4749,train,deckard.base.experiment.Experiment,e4d7ad1534ba99c492d7aa33609d4749,DDoS,cpu,e4d7ad1534ba99c492d7aa33609d4749,e4d7ad1534ba99c492d7aa33609d4749,k-KNN,e4d7ad1534ba99c492d7aa33609d4749,e4d7ad1534ba99c492d7aa33609d4749,0.96,1.381583039693636,cpu,1726562302.8752103,1726562239.2111511,77.81823833,0.194545595825,cpu,1726562239.2110596,1726562237.014287,2.44972055,0.00244972055,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,0,True,True,400,1000,deckard.base.files.FileConfig,data,0fa1514d5859e7773300543572faa257,.pkl,ddos,e4d7ad1534ba99c492d7aa33609d4749,predictions.json,reports/condense/knn/lzma/0.1/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,0,True,True,400,1000,Label,brute,KNN,ddos/models/lzma/symmetry_true/modified_true/1000-400-0.npz,3,0.1,LZMA,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN
